日期,开盘,最高,最低,收盘,成交量,期权合约简称,成交量,Delta,Gamma,Theta,Vega,隐含波动率,最高价,最低价,交易代码,行权价,最新价,理论价值
2025-09-08,0.673,0.6854,0.6592,0.6692,74944,50ETF购9月2400,29,1,0,-0.0958,0,0.001,0.6854,0.6592,510050C2509M02400,2.4000,0.6692,0.6712
2025-09-08,0.624,0.6285,0.6045,0.6237,72231,50ETF购9月2450,19,1,0,-0.0978,0,0.5157,0.6285,0.6045,510050C2509M02450,2.4500,0.6237,0.6213
2025-09-08,0.5555,0.5735,0.5548,0.5735,21516,50ETF购9月2500,11,1,0,-0.0998,0,0.4824,0.5735,0.5548,510050C2509M02500,2.5000,0.5735,0.5714
2025-09-08,0.5202,0.5262,0.5082,0.5262,55066,50ETF购9月2550,27,1,0,-0.1018,0,0.5071,0.5262,0.5082,510050C2509M02550,2.5500,0.5262,0.5215
2025-09-08,0.474,0.483,0.4565,0.475,776155,50ETF购9月2600,155,1,0,-0.1038,0,0.4368,0.4830,0.4565,510050C2509M02600,2.6000,0.4750,0.4716
2025-09-08,0.42,0.437,0.405,0.427,2050232,50ETF购9月2650,315,1,0,-0.1058,0,0.4297,0.4370,0.4050,510050C2509M02650,2.6500,0.4270,0.4216
2025-09-08,0.3715,0.3887,0.355,0.3702,6138439,50ETF购9月2700,882,1,0,-0.1078,0,0.001,0.3887,0.3550,510050C2509M02700,2.7000,0.3702,0.3717
2025-09-08,0.3258,0.3379,0.3078,0.3222,1650042,50ETF购9月2750,407,1,0.0007,-0.1099,0,0.2217,0.3379,0.3078,510050C2509M02750,2.7500,0.3222,0.3218
2025-09-08,0.2794,0.289,0.257,0.2723,5412223,50ETF购9月2800,880,0.9998,0.0099,-0.1125,0.0005,0.1909,0.2890,0.2570,510050C2509M02800,2.8000,0.2723,0.2719
2025-09-08,0.2218,0.2404,0.207,0.2242,15698555,50ETF购9月2850,2237,0.9978,0.0836,-0.1198,0.0044,0.2081,0.2404,0.2070,510050C2509M02850,2.8500,0.2242,0.222
2025-09-08,0.1785,0.1916,0.1599,0.174,105838865,50ETF购9月2900,8427,0.986,0.4403,-0.1471,0.0229,0.1634,0.1916,0.1599,510050C2509M02900,2.9000,0.1740,0.1725
2025-09-08,0.1328,0.1448,0.1147,0.1285,411040081,50ETF购9月2950,30535,0.9395,1.4786,-0.2212,0.077,0.1667,0.1448,0.1147,510050C2509M02950,2.9500,0.1285,0.1243
2025-09-08,0.0935,0.1026,0.0765,0.087,1105391095,50ETF购9月3000,90782,0.8199,3.2371,-0.3402,0.1686,0.1626,0.1026,0.0765,510050C2509M03000,3.0000,0.0870,0.0803
2025-09-08,0.0003,0.0003,0.0002,0.0002,2647,50ETF沽9月2400,178,0,0,0,0,0.4243,0.0003,0.0002,510050P2509M02400,2.4000,0.0002,0
2025-09-08,0.0004,0.0004,0.0002,0.0004,3598,50ETF沽9月2450,158,0,0,0,0,0.422,0.0004,0.0002,510050P2509M02450,2.4500,0.0004,0
2025-09-08,0.0005,0.0005,0.0002,0.0002,3260,50ETF沽9月2500,173,-0,0,0,0,0.3595,0.0005,0.0002,510050P2509M02500,2.5000,0.0002,0
2025-09-08,0.0006,0.0006,0.0004,0.0005,1428,50ETF沽9月2550,153,-0,0,0,0,0.3635,0.0006,0.0004,510050P2509M02550,2.5500,0.0005,0
2025-09-08,0.0007,0.0007,0.0004,0.0006,12438,50ETF沽9月2600,712,-0,0,0,0,0.3371,0.0007,0.0004,510050P2509M02600,2.6000,0.0006,0
2025-09-08,0.0008,0.0009,0.0006,0.0006,17339,50ETF沽9月2650,565,-0,0,0,0,0.3027,0.0009,0.0006,510050P2509M02650,2.6500,0.0006,0
2025-09-08,0.0013,0.0014,0.0009,0.0009,81026,50ETF沽9月2700,1318,-0,0,0,0,0.2836,0.0014,0.0009,510050P2509M02700,2.7000,0.0009,0
2025-09-08,0.0013,0.0015,0.0009,0.001,80257,50ETF沽9月2750,1458,-0,0.0007,-0.0001,0,0.2526,0.0015,0.0009,510050P2509M02750,2.7500,0.0010,0
2025-09-08,0.002,0.0021,0.0012,0.0014,327517,50ETF沽9月2800,2825,-0.0002,0.0099,-0.0007,0.0005,0.2287,0.0021,0.0012,510050P2509M02800,2.8000,0.0014,0
2025-09-08,0.0027,0.0029,0.002,0.0022,1762213,50ETF沽9月2850,7376,-0.0022,0.0836,-0.006,0.0044,0.2078,0.0029,0.0020,510050P2509M02850,2.8500,0.0022,0.0001
