代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10009600,50ETF沽8月2600,,,,,,,2.6,58.0,,,,10,0.0,0.0,0.0,,上证50ETF,2.807,20.49,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009599,50ETF购8月2600,,,,,,,2.6,58.0,,,,10,0.0,0.207,0.0,,上证50ETF,2.807,20.49,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009598,科创板50沽8月1200,,,,,,,1.2,58.0,,,,10,0.0,0.171,0.0,,科创板50ETF,1.029,41.25,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009597,科创板50沽8月1150,,,,,,,1.15,58.0,,,,10,0.0,0.121,0.0,,科创板50ETF,1.029,41.25,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009596,科创板50沽8月1100,,,,,,,1.1,58.0,,,,10,0.0,0.071,0.0,,科创板50ETF,1.029,41.25,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009595,科创板50沽8月1050,,,,,,,1.05,58.0,,,,10,0.0,0.021,0.0,,科创板50ETF,1.029,41.25,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009594,科创板50沽8月1000,,,,,,,1.0,58.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.029,41.25,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009593,科创板50沽8月950,,,,,,,0.95,58.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.029,41.25,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009592,科创板50沽8月900,,,,,,,0.9,58.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.029,41.25,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009591,科创板50沽8月850,,,,,,,0.85,58.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.029,41.25,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009590,科创板50沽8月800,,,,,,,0.8,58.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.029,41.25,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009589,科创板50购8月1200,,,,,,,1.2,58.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.029,41.25,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009588,科创板50购8月1150,,,,,,,1.15,58.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.029,41.25,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009587,科创板50购8月1100,,,,,,,1.1,58.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.029,41.25,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009586,科创板50购8月1050,,,,,,,1.05,58.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.029,41.25,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009585,科创板50购8月1000,,,,,,,1.0,58.0,,,,10,0.0,0.029,0.0,,科创板50ETF,1.029,41.25,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009584,科创板50购8月950,,,,,,,0.95,58.0,,,,10,0.0,0.079,0.0,,科创板50ETF,1.029,41.25,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
