日期,开盘,最高,最低,收盘,成交量,期权合约简称,成交量,Delta,Gamma,Theta,Vega,隐含波动率,最高价,最低价,交易代码,行权价,最新价,理论价值
2025-03-24,0.8146,0.8293,0.811,0.811,83345,300ETF购3月3200,15,1,0,-0.128,0,0.0008,0.8293,0.8110,510300C2503M03200,3.2000,0.8110,0.8277
2025-03-24,0.7122,0.728,0.706,0.7265,443165,300ETF购3月3300,106,1,0,-0.132,0,0.0008,0.7280,0.7060,510300C2503M03300,3.3000,0.7265,0.7277
2025-03-24,0.616,0.6279,0.6107,0.6279,587354,300ETF购3月3400,326,1,0,-0.136,0,0.5208,0.6279,0.6107,510300C2503M03400,3.4000,0.6279,0.6277
2025-03-24,0.5158,0.528,0.504,0.5274,922478,300ETF购3月3500,327,1,0,-0.14,0,0.0008,0.5280,0.5040,510300C2503M03500,3.5000,0.5274,0.5278
2025-03-24,0.4105,0.4298,0.404,0.4268,1182359,300ETF购3月3600,179,1,0,-0.144,0,0.0008,0.4298,0.4040,510300C2503M03600,3.6000,0.4268,0.4278
2025-03-24,0.3038,0.3302,0.3038,0.3252,1908922,300ETF购3月3700,508,1,0,-0.148,0,0.0008,0.3302,0.3038,510300C2503M03700,3.7000,0.3252,0.3278
2025-03-24,0.2071,0.2302,0.2042,0.2258,7171712,300ETF购3月3800,1684,1,0,-0.152,0,0.0008,0.2302,0.2042,510300C2503M03800,3.8000,0.2258,0.2278
2025-03-24,0.111,0.1313,0.1052,0.125,367212863,300ETF购3月3900,33243,0.9986,0.104,-0.1737,0.0013,0.0008,0.1313,0.1052,510300C2503M03900,3.9000,0.1250,0.1279
2025-03-24,0.0299,0.0392,0.022,0.0356,1616899292,300ETF购3月4000,152837,0.7417,7.4337,-1.4007,0.0964,0.1552,0.0392,0.0220,510300C2503M04000,4.0000,0.0356,0.0347
2025-03-24,0.0046,0.0046,0.0018,0.0032,176793181,300ETF购3月4100,66342,0.0507,2.3984,-0.422,0.0311,0.1968,0.0046,0.0018,510300C2503M04100,4.1000,0.0032,0.0009
2025-03-24,0.0004,0.0006,0.0001,0.0001,2642604,300ETF购3月4300,7739,0,0,0,0,0.3274,0.0006,0.0001,510300C2503M04300,4.3000,0.0001,0
2025-03-24,0.0003,0.0003,0.0001,0.0002,119325,300ETF购3月4500,1305,0,0,0,0,0.5208,0.0003,0.0001,510300C2503M04500,4.5000,0.0002,0
2025-03-24,0.0002,0.0003,0.0001,0.0002,40116,300ETF购3月4600,749,0,0,0,0,0.5208,0.0003,0.0001,510300C2503M04600,4.6000,0.0002,0
2025-03-24,0.0001,0.0002,0.0001,0.0001,14736,300ETF购3月4700,450,0,0,0,0,0.5208,0.0002,0.0001,510300C2503M04700,4.7000,0.0001,0
2025-03-24,0.0001,0.0002,0.0001,0.0001,46463,300ETF沽3月2950,1397,0,0,0,0,0.5208,0.0002,0.0001,510300P2503M02950,2.9500,0.0001,0
2025-03-24,0.0001,0.0001,0.0001,0.0001,2548,300ETF沽3月3000,237,0,0,0,0,0.5208,0.0001,0.0001,510300P2503M03000,3.0000,0.0001,0
2025-03-24,0.0001,0.0001,0.0001,0.0001,14445,300ETF沽3月3100,728,0,0,0,0,0.5208,0.0001,0.0001,510300P2503M03100,3.1000,0.0001,0
2025-03-24,0.0001,0.0002,0.0001,0.0001,4920,300ETF沽3月3200,414,0,0,0,0,0.5208,0.0002,0.0001,510300P2503M03200,3.2000,0.0001,0
2025-03-24,0.0001,0.0001,0.0001,0.0001,2230,300ETF沽3月3300,171,0,0,0,0,0.5208,0.0001,0.0001,510300P2503M03300,3.3000,0.0001,0
2025-03-24,0.0001,0.0002,0.0001,0.0001,7186,300ETF沽3月3400,526,0,0,0,0,0.5208,0.0002,0.0001,510300P2503M03400,3.4000,0.0001,0
2025-03-24,0.0001,0.0002,0.0001,0.0001,2098,300ETF沽3月3500,189,0,0,0,0,0.5208,0.0002,0.0001,510300P2503M03500,3.5000,0.0001,0
2025-03-24,0.0002,0.0002,0.0001,0.0002,5665,300ETF沽3月3600,265,0,0,0,0,0.5208,0.0002,0.0001,510300P2503M03600,3.6000,0.0002,0
2025-03-24,0.0004,0.0004,0.0001,0.0002,154590,300ETF沽3月3700,1577,-0,0,0,0,0.4439,0.0004,0.0001,510300P2503M03700,3.7000,0.0002,0
2025-03-24,0.0004,0.0004,0.0001,0.0001,117917,300ETF沽3月3800,1679,-0,0,0,0,0.2961,0.0004,0.0001,510300P2503M03800,3.8000,0.0001,0
2025-03-24,0.0012,0.0015,0.0005,0.0005,21822426,300ETF沽3月3900,23461,-0.0014,0.104,-0.0177,0.0013,0.2149,0.0015,0.0005,510300P2503M03900,3.9000,0.0005,0
2025-03-24,0.019,0.019,0.0077,0.009,836783024,300ETF沽3月4000,113226,-0.2583,7.4337,-1.2407,0.0964,0.168,0.0190,0.0077,510300P2503M04000,4.0000,0.0090,0.0068
2025-03-24,0.1895,0.1964,0.1701,0.1724,164462722,300ETF沽3月4200,14502,-0.9999,0.0051,0.1671,0.0001,0.2515,0.1964,0.1701,510300P2503M04200,4.2000,0.1724,0.1721
2025-03-24,0.3858,0.3955,0.3713,0.3738,2182232,300ETF沽3月4400,382,-1,0,0.176,0,0.5208,0.3955,0.3713,510300P2503M04400,4.4000,0.3738,0.372
2025-03-24,0.4834,0.4951,0.4701,0.4729,1283752,300ETF沽3月4500,253,-1,0,0.18,0,0.5208,0.4951,0.4701,510300P2503M04500,4.5000,0.4729,0.472
2025-03-24,0.5835,0.5876,0.5761,0.5761,469433,300ETF沽3月4600,101,-1,0,0.184,0,0.5208,0.5876,0.5761,510300P2503M04600,4.6000,0.5761,0.572
2025-03-24,0.6833,0.6957,0.6701,0.673,523985,300ETF沽3月4700,124,-1,0,0.188,0,0.5208,0.6957,0.6701,510300P2503M04700,4.7000,0.6730,0.672
2025-03-24,0.789,0.796,0.771,0.7716,1520735,300ETF沽3月4800,468,-1,0,0.192,0,0.0008,0.7960,0.7710,510300P2503M04800,4.8000,0.7716,0.7719
2025-03-24,0.8178,0.8178,0.8167,0.8168,50,深证100ETF购3月1950,5,0,NAN,0,0,0,0.8178,0.8167,159901C2503M001950,1.9500,0.8168,0
2025-03-24,0.7265,0.7322,0.7265,0.7322,48,深证100ETF购3月2050,6,0,NAN,0,0,0,0.7322,0.7265,159901C2503M002050,2.0500,0.7322,0
2025-03-24,0.6809,0.6809,0.6713,0.6713,114,深证100ETF购3月2100,10,0,NAN,0,0,0,0.6809,0.6713,159901C2503M002100,2.1000,0.6713,0
2025-03-24,0.5718,0.5718,0.56,0.56,42,深证100ETF购3月2200,4,0,NAN,0,0,0,0.5718,0.5600,159901C2503M002200,2.2000,0.5600,0
2025-03-24,0.5077,0.5077,0.5077,0.5077,6,深证100ETF购3月2250,1,0,NAN,0,0,0,0.5077,0.5077,159901C2503M002250,2.2500,0.5077,0
2025-03-24,0.328,0.335,0.316,0.316,52,深证100ETF购3月2450,5,0,NAN,0,0,0,0.3350,0.3160,159901C2503M002450,2.4500,0.3160,0
2025-03-24,0.2264,0.2302,0.2211,0.225,3466,深证100ETF购3月2550,122,0,NAN,0,0,0,0.2302,0.2211,159901C2503M002550,2.5500,0.2250,0
2025-03-24,0.174,0.178,0.174,0.1765,84,深证100ETF购3月2600,7,0,NAN,0,0,0,0.1780,0.1740,159901C2503M002600,2.6000,0.1765,0
2025-03-24,0.07,0.0875,0.0582,0.0808,152076,深证100ETF购3月2700,915,0,NAN,0,0,0,0.0875,0.0582,159901C2503M002700,2.7000,0.0808,0
2025-03-24,0.03,0.0418,0.0192,0.0362,5175332,深证100ETF购3月2750,5396,0,NAN,0,0,0,0.0418,0.0192,159901C2503M002750,2.7500,0.0362,0
2025-03-24,0.0097,0.012,0.0036,0.0085,11745130,深证100ETF购3月2800,9763,0,NAN,0,0,0,0.0120,0.0036,159901C2503M002800,2.8000,0.0085,0
2025-03-24,0.002,0.0034,0.0008,0.0017,1382506,深证100ETF购3月2850,4451,0,NAN,0,0,0,0.0034,0.0008,159901C2503M002850,2.8500,0.0017,0
2025-03-24,0.0003,0.0003,0.0001,0.0001,138010,深证100ETF购3月3000,1173,0,NAN,0,0,0,0.0003,0.0001,159901C2503M003000,3.0000,0.0001,0
2025-03-24,0.0002,0.0002,0.0001,0.0001,5466,深证100ETF购3月3200,215,0,NAN,0,0,0,0.0002,0.0001,159901C2503M003200,3.2000,0.0001,0
2025-03-24,0.0001,0.0001,0.0001,0.0001,8104,深证100ETF购3月3300,186,0,NAN,0,0,0,0.0001,0.0001,159901C2503M003300,3.3000,0.0001,0
2025-03-24,0.0002,0.0002,0.0001,0.0001,14688,深证100ETF购3月3500,324,0,NAN,0,0,0,0.0002,0.0001,159901C2503M003500,3.5000,0.0001,0
2025-03-24,0.0001,0.0003,0.0001,0.0001,11392,深证100ETF购3月3600,279,0,NAN,0,0,0,0.0003,0.0001,159901C2503M003600,3.6000,0.0001,0
2025-03-24,0.0001,0.0001,0.0001,0.0001,96,深证100ETF沽3月1950,13,-1,NAN,0.078,0,0,0.0001,0.0001,159901P2503M001950,1.9500,0.0001,1.9496
2025-03-24,0.0001,0.0001,0.0001,0.0001,96,深证100ETF沽3月2000,13,-1,NAN,0.08,0,0,0.0001,0.0001,159901P2503M002000,2.0000,0.0001,1.9996
2025-03-24,0.0001,0.0001,0.0001,0.0001,96,深证100ETF沽3月2050,13,-1,NAN,0.082,0,0,0.0001,0.0001,159901P2503M002050,2.0500,0.0001,2.0496
2025-03-24,0.0001,0.0001,0.0001,0.0001,96,深证100ETF沽3月2100,13,-1,NAN,0.084,0,0,0.0001,0.0001,159901P2503M002100,2.1000,0.0001,2.0995
2025-03-24,0.0001,0.0001,0.0001,0.0001,96,深证100ETF沽3月2150,13,-1,NAN,0.086,0,0,0.0001,0.0001,159901P2503M002150,2.1500,0.0001,2.1495
2025-03-24,0.0001,0.0001,0.0001,0.0001,96,深证100ETF沽3月2250,13,-1,NAN,0.09,0,0,0.0001,0.0001,159901P2503M002250,2.2500,0.0001,2.2495
2025-03-24,0.0001,0.0001,0.0001,0.0001,846,深证100ETF沽3月2300,79,-1,NAN,0.092,0,0,0.0001,0.0001,159901P2503M002300,2.3000,0.0001,2.2995
2025-03-24,0.0001,0.0001,0.0001,0.0001,632,深证100ETF沽3月2350,62,-1,NAN,0.094,0,0,0.0001,0.0001,159901P2503M002350,2.3500,0.0001,2.3495
2025-03-24,0.0001,0.0001,0.0001,0.0001,14,深证100ETF沽3月2400,7,-1,NAN,0.096,0,0,0.0001,0.0001,159901P2503M002400,2.4000,0.0001,2.3995
2025-03-24,0.0001,0.0001,0.0001,0.0001,32,深证100ETF沽3月2450,6,-1,NAN,0.098,0,0,0.0001,0.0001,159901P2503M002450,2.4500,0.0001,2.4495
2025-03-24,0.0001,0.0001,0.0001,0.0001,82,深证100ETF沽3月2500,9,-1,NAN,0.1,0,0,0.0001,0.0001,159901P2503M002500,2.5000,0.0001,2.4995
2025-03-24,0.0003,0.0003,0.0001,0.0001,19298,深证100ETF沽3月2600,594,-1,NAN,0.104,0,0,0.0003,0.0001,159901P2503M002600,2.6000,0.0001,2.5994
2025-03-24,0.0005,0.0006,0.0001,0.0002,259676,深证100ETF沽3月2650,1714,-1,NAN,0.106,0,0,0.0006,0.0001,159901P2503M002650,2.6500,0.0002,2.6494
2025-03-24,0.0028,0.0028,0.001,0.0012,408318,深证100ETF沽3月2700,2047,-1,NAN,0.108,0,0,0.0028,0.0010,159901P2503M002700,2.7000,0.0012,2.6994
2025-03-24,0.0129,0.014,0.0052,0.0052,12411278,深证100ETF沽3月2750,9686,-1,NAN,0.11,0,0,0.0140,0.0052,159901P2503M002750,2.7500,0.0052,2.7494
2025-03-24,0.0863,0.0953,0.0659,0.0723,826244,深证100ETF沽3月2850,2824,-1,NAN,0.114,0,0,0.0953,0.0659,159901P2503M002850,2.8500,0.0723,2.8494
2025-03-24,0.1799,0.1905,0.1639,0.1786,9812,深证100ETF沽3月2950,242,-1,NAN,0.118,0,0,0.1905,0.1639,159901P2503M002950,2.9500,0.1786,2.9494
2025-03-24,0.2238,0.2408,0.2163,0.2277,638,深证100ETF沽3月3000,30,-1,NAN,0.12,0,0,0.2408,0.2163,159901P2503M003000,3.0000,0.2277,2.9993
