代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10009740,科创板50沽3月1300,,,,,,,1.3,240.0,,,,10,0.0,0.217,0.0,,科创板50ETF,1.083,40.85,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009739,科创板50购3月1300,,,,,,,1.3,240.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.083,40.85,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009738,科创板50沽12月1300,,,,,,,1.3,149.0,,,,10,0.0,0.217,0.0,,科创板50ETF,1.083,40.85,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009737,科创板50购12月1300,,,,,,,1.3,149.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.083,40.85,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009736,科创板50沽8月1300,,,,,,,1.3,30.0,,,,10,0.0,0.217,0.0,,科创板50ETF,1.083,40.85,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009735,科创板50购8月1300,,,,,,,1.3,30.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.083,40.85,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009734,科创50沽3月1300,,,,,,,1.3,240.0,,0.2488,,10,0.0,0.19,0.0,,科创50ETF,1.11,41.54,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009733,科创50购3月1300,,,,,,,1.3,240.0,,0.057,,10,0.0,0.0,0.0,,科创50ETF,1.11,41.54,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009732,科创50沽8月1300,,,,,,,1.3,30.0,,0.1929,,10,0.0,0.19,0.0,,科创50ETF,1.11,41.54,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009731,科创50购8月1300,,,,,,,1.3,30.0,,0.0049,,10,0.0,0.0,0.0,,科创50ETF,1.11,41.54,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009730,50ETF沽3月3300,,,,,,,3.3,240.0,,0.4146,,10,0.0,0.371,0.0,,上证50ETF,2.929,20.34,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009729,50ETF购3月3300,,,,,,,3.3,240.0,,0.0598,,10,0.0,0.0,0.0,,上证50ETF,2.929,20.34,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009728,50ETF沽12月3300,,,,,,,3.3,149.0,,0.4009,,10,0.0,0.371,0.0,,上证50ETF,2.929,20.34,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009727,50ETF购12月3300,,,,,,,3.3,149.0,,0.0375,,10,0.0,0.0,0.0,,上证50ETF,2.929,20.34,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009726,50ETF沽9月3300,,,,,,,3.3,58.0,,0.3888,,10,0.0,0.371,0.0,,上证50ETF,2.929,20.34,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009725,50ETF购9月3300,,,,,,,3.3,58.0,,0.0127,,10,0.0,0.0,0.0,,上证50ETF,2.929,20.34,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009724,50ETF沽8月3300,,,,,,,3.3,30.0,,0.384,,10,0.0,0.371,0.0,,上证50ETF,2.929,20.34,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009723,50ETF购8月3300,,,,,,,3.3,30.0,,0.0041,,10,0.0,0.0,0.0,,上证50ETF,2.929,20.34,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009722,科创板50沽3月1250,,,,,,,1.25,240.0,,0.2306,,10,0.0,0.167,0.0,,科创板50ETF,1.083,40.85,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009721,科创板50沽3月1200,,,,,,,1.2,240.0,,0.1901,,10,0.0,0.117,0.0,,科创板50ETF,1.083,40.85,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009720,科创板50沽3月1150,,,,,,,1.15,240.0,,0.1521,,10,0.0,0.067,0.0,,科创板50ETF,1.083,40.85,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009719,科创板50沽3月1100,,,,,,,1.1,240.0,,0.1183,,10,0.0,0.017,0.0,,科创板50ETF,1.083,40.85,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009718,科创板50沽3月1050,,,,,,,1.05,240.0,,0.0849,,10,0.0,0.0,0.0,,科创板50ETF,1.083,40.85,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009717,科创板50沽3月1000,,,,,,,1.0,240.0,,0.0587,,10,0.0,0.0,0.0,,科创板50ETF,1.083,40.85,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009716,科创板50沽3月950,,,,,,,0.95,240.0,,0.0386,,10,0.0,0.0,0.0,,科创板50ETF,1.083,40.85,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009715,科创板50沽3月900,,,,,,,0.9,240.0,,0.0239,,10,0.0,0.0,0.0,,科创板50ETF,1.083,40.85,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009714,科创板50沽3月850,,,,,,,0.85,240.0,,0.0141,,10,0.0,0.0,0.0,,科创板50ETF,1.083,40.85,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009713,科创板50购3月1250,,,,,,,1.25,240.0,,0.0618,,10,0.0,0.0,0.0,,科创板50ETF,1.083,40.85,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009712,科创板50购3月1200,,,,,,,1.2,240.0,,0.071,,10,0.0,0.0,0.0,,科创板50ETF,1.083,40.85,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009711,科创板50购3月1150,,,,,,,1.15,240.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.083,40.85,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009710,科创板50购3月1100,,,,,,,1.1,240.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.083,40.85,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009709,科创板50购3月1050,,,,,,,1.05,240.0,,,,10,0.0,0.033,0.0,,科创板50ETF,1.083,40.85,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009708,科创板50购3月1000,,,,,,,1.0,240.0,,,,10,0.0,0.083,0.0,,科创板50ETF,1.083,40.85,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009707,科创板50购3月950,,,,,,,0.95,240.0,,,,10,0.0,0.133,0.0,,科创板50ETF,1.083,40.85,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009706,科创板50购3月900,,,,,,,0.9,240.0,,,,10,0.0,0.183,0.0,,科创板50ETF,1.083,40.85,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009705,科创板50购3月850,,,,,,,0.85,240.0,,,,10,0.0,0.233,0.0,,科创板50ETF,1.083,40.85,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009704,科创50沽3月1250,,,,,,,1.25,240.0,,,,10,0.0,0.14,0.0,,科创50ETF,1.11,41.54,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009703,科创50沽3月1200,,,,,,,1.2,240.0,,,,10,0.0,0.09,0.0,,科创50ETF,1.11,41.54,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009702,科创50沽3月1150,,,,,,,1.15,240.0,,,,10,0.0,0.04,0.0,,科创50ETF,1.11,41.54,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009701,科创50沽3月1100,,,,,,,1.1,240.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.11,41.54,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009700,科创50沽3月1050,,,,,,,1.05,240.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.11,41.54,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009699,科创50沽3月1000,,,,,,,1.0,240.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.11,41.54,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009698,科创50沽3月950,,,,,,,0.95,240.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.11,41.54,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009697,科创50沽3月900,,,,,,,0.9,240.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.11,41.54,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009696,科创50沽3月850,,,,,,,0.85,240.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.11,41.54,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009695,科创50购3月1250,,,,,,,1.25,240.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.11,41.54,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009694,科创50购3月1200,,,,,,,1.2,240.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.11,41.54,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009693,科创50购3月1150,,,,,,,1.15,240.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.11,41.54,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009692,科创50购3月1100,,,,,,,1.1,240.0,,,,10,0.0,0.01,0.0,,科创50ETF,1.11,41.54,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009691,科创50购3月1050,,,,,,,1.05,240.0,,,,10,0.0,0.06,0.0,,科创50ETF,1.11,41.54,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009690,科创50购3月1000,,,,,,,1.0,240.0,,,,10,0.0,0.11,0.0,,科创50ETF,1.11,41.54,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009689,科创50购3月950,,,,,,,0.95,240.0,,,,10,0.0,0.16,0.0,,科创50ETF,1.11,41.54,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
