日期,开盘,最高,最低,收盘,成交量,期权合约简称,成交量,Delta,Gamma,Theta,Vega,隐含波动率,最高价,最低价,交易代码,行权价,最新价,理论价值
2025-03-10,0.0003,0.0003,0.0003,0.0003,538,深证100ETF沽3月2400,34,-1,NAN,0.0958,0,0,0.0003,0.0003,159901P2503M002400,2.4000,0.0003,2.3958
2025-03-10,0.0013,0.0015,0.0013,0.0014,31460,深证100ETF沽3月2550,549,-1,NAN,0.1018,0,0,0.0015,0.0013,159901P2503M002550,2.5500,0.0014,2.5455
2025-03-10,0.0025,0.0033,0.0024,0.0026,194332,深证100ETF沽3月2600,1248,-1,NAN,0.1038,0,0,0.0033,0.0024,159901P2503M002600,2.6000,0.0026,2.5954
2025-03-10,0.0058,0.0076,0.0049,0.0054,868244,深证100ETF沽3月2650,2444,-1,NAN,0.1058,0,0,0.0076,0.0049,159901P2503M002650,2.6500,0.0054,2.6454
2025-03-10,0.024,0.0336,0.0206,0.0244,700376,深证100ETF沽3月2750,1693,-1,NAN,0.1098,0,0,0.0336,0.0206,159901P2503M002750,2.7500,0.0244,2.7452
2025-03-10,0.1096,0.1376,0.1053,0.1189,276150,深证100ETF沽3月2900,967,-1,NAN,0.1158,0,0,0.1376,0.1053,159901P2503M002900,2.9000,0.1189,2.8949
2025-03-10,0.1974,0.2278,0.1974,0.2098,1322,深证100ETF沽3月3000,72,-1,NAN,0.1198,0,0,0.2278,0.1974,159901P2503M003000,3.0000,0.2098,2.9947
2025-03-10,0.6164,0.6164,0.6164,0.6164,50,深证100ETF沽3月3400,5,-1,NAN,0.1358,0,0,0.6164,0.6164,159901P2503M003400,3.4000,0.6164,3.394
2025-03-10,0.714,0.717,0.714,0.717,22,深证100ETF沽3月3500,2,-1,NAN,0.1398,0,0,0.7170,0.7140,159901P2503M003500,3.5000,0.7170,3.4939
2025-03-10,0.558,0.563,0.551,0.56,24575,科创50购3月600,20,1,0,-0.024,0,0.0008,0.5630,0.5510,588000C2503M00600,0.6000,0.5600,0.5641
2025-03-10,0.5043,0.5043,0.4987,0.4987,1367,科创50购3月650,4,1,0,-0.026,0,0.0008,0.5043,0.4987,588000C2503M00650,0.6500,0.4987,0.5141
2025-03-10,0.3062,0.311,0.2915,0.31,111385,科创50购3月850,97,1,0,-0.0339,0,0.0008,0.3110,0.2915,588000C2503M00850,0.8500,0.3100,0.3145
2025-03-10,0.84,0.851,0.8399,0.8455,66,创业板ETF购3月1300,5,0,NAN,0,0,0,0.8510,0.8399,159915C2503M001300,1.3000,0.8455,0
2025-03-10,0.7448,0.7448,0.7432,0.7432,14,创业板ETF购3月1400,2,0,NAN,0,0,0,0.7448,0.7432,159915C2503M001400,1.4000,0.7432,0
2025-03-10,0.7117,0.7117,0.6944,0.6986,212,创业板ETF购3月1450,14,0,NAN,0,0,0,0.7117,0.6944,159915C2503M001450,1.4500,0.6986,0
