代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10009365,500ETF购7月6250,0.0479,0.0274,133.66,398789.0,107468541.0,34596.0,6.25,1.0,-32523.0,0.0205,0.0229,10,0.0059,0.042,10.74,0.0737,中证500ETF,6.292,26.76,2025-07-23,131.36,83.7,0.6372,3.0072,0.1747,0.0216,-4.3166
10009349,300ETF购7月4205A,0.0126,0.0064,103.23,29940.0,2529098.41,5815.0,4.205,1.0,-2088.0,0.0062,0.0064,10,0.0126,0.0,11.62,0.0272,沪深300ETF,4.201,23.36,2025-07-23,333.41,161.04,0.483,5.4859,0.1239,0.011,-2.6666
10009444,300ETF购7月4200,0.0151,0.0073,93.59,154780.0,13260190.0,37085.0,4.2,1.0,-10273.0,0.0078,0.0083,10,0.0141,0.001,11.62,0.0296,沪深300ETF,4.201,23.36,2025-07-23,278.21,142.03,0.5105,5.4889,0.124,0.0116,-2.6694
10009330,50ETF购7月2900,0.015,0.007,87.5,251989.0,26325513.0,44890.0,2.9,1.0,-29559.0,0.008,0.0091,10,0.001,0.014,5.86,0.0255,上证50ETF,2.914,20.36,2025-07-23,194.27,122.37,0.6299,8.5985,0.0815,0.0099,-1.535
10009348,300ETF购7月4107A,0.0926,0.0386,71.48,35067.0,23484619.49,2638.0,4.107,1.0,-4984.0,0.054,0.0518,10,-0.0014,0.094,0.0,0.0975,沪深300ETF,4.201,23.36,2025-07-23,45.37,41.13,0.9067,2.2948,0.0518,0.0203,-1.15
10009443,300ETF购7月4100,0.098,0.0379,63.06,117817.0,83100444.0,12099.0,4.1,1.0,-17692.0,0.0601,0.0628,10,-0.003,0.101,0.0,0.1038,沪深300ETF,4.201,23.36,2025-07-23,42.87,39.53,0.9221,2.0047,0.0453,0.0207,-1.011
10009627,300ETF购8月4600,0.0095,0.0035,58.33,12640.0,1074156.0,5140.0,4.6,36.0,,0.006,0.0076,10,0.0095,0.0,19.68,0.0182,沪深300ETF,4.201,23.36,2025-08-27,442.21,53.86,0.1218,0.6468,0.2704,0.05,-0.3174
10009629,300ETF购9月4600,0.0232,0.0084,56.76,38628.0,7967203.0,3034.0,4.6,64.0,,0.0148,0.019,10,0.0232,0.0,18.82,0.0436,沪深300ETF,4.201,23.36,2025-09-24,181.08,35.84,0.1979,0.6716,0.4932,0.1403,-0.3329
10009329,50ETF购7月2850,0.0623,0.0218,53.83,131457.0,62151080.0,15921.0,2.85,1.0,-21707.0,0.0405,0.0414,10,-0.0017,0.064,0.0,0.0655,上证50ETF,2.914,20.36,2025-07-23,46.77,43.56,0.9313,3.0139,0.0286,0.0145,-0.5622
10009603,300ETF购7月4500,0.0003,0.0001,50.0,3342.0,5882.0,9749.0,4.5,1.0,-1120.0,0.0002,0.0003,10,0.0003,0.0,37.5,,沪深300ETF,4.201,23.36,2025-07-23,14003.33,0.0,0.0,0.0021,0.0,0.0,-0.0009
10009551,500ETF购8月6500,0.06,0.0185,44.58,87362.0,42233945.0,45661.0,6.5,36.0,4057.0,0.0415,0.0445,10,0.06,0.0,16.94,0.1318,中证500ETF,6.292,26.76,2025-08-27,104.87,39.09,0.3728,0.7055,0.7582,0.2244,-1.0281
10009382,科创50购7月1050,0.0183,0.0049,36.57,140953.0,25749281.0,83442.0,1.05,1.0,-60068.0,0.0134,0.0142,10,-0.0007,0.019,0.0,0.0247,科创50ETF,1.069,41.52,2025-07-23,58.42,42.4,0.7259,10.131,0.0264,0.0041,-1.0084
10009589,科创板50购8月1200,0.0062,0.0016,34.78,2918.0,172424.0,7660.0,1.2,36.0,230.0,0.0046,0.0054,10,0.0062,0.0,34.77,0.0106,科创板50ETF,1.043,40.84,2025-08-27,168.23,26.56,0.1579,1.7772,0.0801,0.0156,-0.1632
10009550,500ETF购8月6250,0.132,0.034,34.69,153574.0,174621648.0,52963.0,6.25,36.0,14330.0,0.098,0.1019,10,0.09,0.042,13.23,0.2389,中证500ETF,6.292,26.76,2025-08-27,47.67,26.4,0.5539,0.7368,0.7919,0.3291,-1.0851
