日期,开盘,最高,最低,收盘,成交量,期权合约简称,成交量,Delta,Gamma,Theta,Vega,隐含波动率,最高价,最低价,交易代码,行权价,最新价,理论价值
2025-09-19,0.649,0.6518,0.6431,0.6483,418565,50ETF购9月2400,145,1,0,-0.0959,0,0.5166,0.6518,0.6431,510050C2509M02400,2.4000,0.6483,0.6463
2025-09-19,0.5977,0.6011,0.5969,0.5974,9916,50ETF购9月2450,15,1,0,-0.0979,0,0.5166,0.6011,0.5969,510050C2509M02450,2.4500,0.5974,0.5963
2025-09-19,0.55,0.5625,0.543,0.5625,357617,50ETF购9月2500,72,1,0,-0.0999,0,0.5166,0.5625,0.5430,510050C2509M02500,2.5000,0.5625,0.5464
2025-09-19,0.4956,0.5037,0.4935,0.5037,192635,50ETF购9月2550,47,1,0,-0.1019,0,0.5166,0.5037,0.4935,510050C2509M02550,2.5500,0.5037,0.4964
2025-09-19,0.4448,0.4647,0.4422,0.4452,534617,50ETF购9月2600,262,1,0,-0.1039,0,0.0007,0.4647,0.4422,510050C2509M02600,2.6000,0.4452,0.4464
2025-09-19,0.3985,0.4134,0.391,0.404,414079,50ETF购9月2650,287,1,0,-0.1059,0,0.5166,0.4134,0.3910,510050C2509M02650,2.6500,0.4040,0.3965
2025-09-19,0.3454,0.3592,0.3409,0.3461,2277408,50ETF购9月2700,963,1,0,-0.1079,0,0.0007,0.3592,0.3409,510050C2509M02700,2.7000,0.3461,0.3465
2025-09-19,0.3001,0.3144,0.291,0.2935,8201342,50ETF购9月2750,2334,1,0,-0.1099,0,0.0007,0.3144,0.2910,510050C2509M02750,2.7500,0.2935,0.2965
2025-09-19,0.2508,0.2657,0.2408,0.2458,3941961,50ETF购9月2800,1079,1,0,-0.1119,0,0.0007,0.2657,0.2408,510050C2509M02800,2.8000,0.2458,0.2465
2025-09-19,0.1965,0.2154,0.191,0.194,2318326,50ETF购9月2850,660,1,0.0005,-0.114,0,0.0007,0.2154,0.1910,510050C2509M02850,2.8500,0.1940,0.1966
2025-09-19,0.1456,0.1668,0.1416,0.1463,44052470,50ETF购9月2900,4673,0.9994,0.0431,-0.1192,0.0007,0.0007,0.1668,0.1416,510050C2509M02900,2.9000,0.1463,0.1466
2025-09-19,0.0974,0.1179,0.0936,0.0952,314929889,50ETF购9月2950,28045,0.9834,0.8924,-0.1856,0.0147,0.0007,0.1179,0.0936,510050C2509M02950,2.9500,0.0952,0.0969
2025-09-19,0.056,0.0717,0.0508,0.0525,1443788790,50ETF购9月3000,125522,0.847,5.1068,-0.5001,0.0842,0.1533,0.0717,0.0508,510050C2509M03000,3.0000,0.0525,0.0504
2025-09-19,0.0002,0.0002,0.0001,0.0002,940,50ETF沽9月2400,121,0,0,0,0,0.5166,0.0002,0.0001,510050P2509M02400,2.4000,0.0002,0
2025-09-19,0.0002,0.0002,0.0001,0.0002,1970,50ETF沽9月2450,181,0,0,0,0,0.5166,0.0002,0.0001,510050P2509M02450,2.4500,0.0002,0
2025-09-19,0.0003,0.0003,0.0002,0.0002,41,50ETF沽9月2500,6,0,0,0,0,0.5166,0.0003,0.0002,510050P2509M02500,2.5000,0.0002,0
2025-09-19,0.0003,0.0003,0.0002,0.0002,1185,50ETF沽9月2550,90,0,0,0,0,0.5166,0.0003,0.0002,510050P2509M02550,2.5500,0.0002,0
2025-09-19,0.0002,0.0003,0.0001,0.0003,3331,50ETF沽9月2600,297,0,0,0,0,0.5166,0.0003,0.0001,510050P2509M02600,2.6000,0.0003,0
2025-09-19,0.0004,0.0005,0.0001,0.0002,73937,50ETF沽9月2650,787,0,0,0,0,0.452,0.0005,0.0001,510050P2509M02650,2.6500,0.0002,0
2025-09-19,0.0005,0.0006,0.0002,0.0004,33941,50ETF沽9月2700,559,-0,0,0,0,0.4299,0.0006,0.0002,510050P2509M02700,2.7000,0.0004,-0
2025-09-19,0.0005,0.0007,0.0001,0.0002,195446,50ETF沽9月2750,2084,-0,0,0,0,0.3441,0.0007,0.0001,510050P2509M02750,2.7500,0.0002,0
2025-09-19,0.0005,0.0009,0.0001,0.0005,406435,50ETF沽9月2800,3469,-0,0,0,0,0.3236,0.0009,0.0001,510050P2509M02800,2.8000,0.0005,0
2025-09-19,0.0009,0.0012,0.0003,0.0005,1163149,50ETF沽9月2850,7693,-0,0.0005,0,0,0.2638,0.0012,0.0003,510050P2509M02850,2.8500,0.0005,0
2025-09-19,0.0022,0.0022,0.0005,0.0011,2924643,50ETF沽9月2900,8490,-0.0006,0.0431,-0.0033,0.0007,0.2318,0.0022,0.0005,510050P2509M02900,2.9000,0.0011,0
2025-09-19,0.0045,0.0045,0.0014,0.0018,17722919,50ETF沽9月2950,22210,-0.0166,0.8924,-0.0677,0.0147,0.1816,0.0045,0.0014,510050P2509M02950,2.9500,0.0018,0.0003
2025-09-19,0.0121,0.0121,0.0053,0.0082,423791530,50ETF沽9月3000,91576,-0.153,5.1068,-0.3801,0.0842,0.1763,0.0121,0.0053,510050P2509M03000,3.0000,0.0082,0.0037
2025-09-19,1.175,1.175,1.158,1.158,28,沪深300ETF购9月3600,4,0,NAN,0,0,0,1.1750,1.1580,159919C2509M003600,3.6000,1.1580,0
2025-09-19,0.8434,0.8693,0.8434,0.8693,170,沪深300ETF购9月3900,14,0,NAN,0,0,0,0.8693,0.8434,159919C2509M003900,3.9000,0.8693,0
2025-09-19,0.7519,0.7519,0.7455,0.7455,22,沪深300ETF购9月4000,2,0,NAN,0,0,0,0.7519,0.7455,159919C2509M004000,4.0000,0.7455,0
2025-09-19,0.7277,0.7277,0.7277,0.7277,60,沪深300ETF购9月4034A,10,0,NAN,0,0,0,0.7277,0.7277,159919C2509M004100A,4.0340,0.7277,0
2025-09-19,0.6363,0.67,0.6363,0.6588,62088,沪深300ETF购9月4100,887,0,NAN,0,0,0,0.6700,0.6363,159919C2509M004100,4.1000,0.6588,0
2025-09-19,0.6129,0.6129,0.6129,0.6129,180,沪深300ETF购9月4132A,30,0,NAN,0,0,0,0.6129,0.6129,159919C2509M004200A,4.1320,0.6129,0
2025-09-19,0.55,0.576,0.54,0.5475,742,沪深300ETF购9月4200,28,0,NAN,0,0,0,0.5760,0.5400,159919C2509M004200,4.2000,0.5475,0
2025-09-19,0.4527,0.4707,0.433,0.465,1488,沪深300ETF购9月4300,52,0,NAN,0,0,0,0.4707,0.4330,159919C2509M004300,4.3000,0.4650,0
2025-09-19,0.4182,0.4439,0.4043,0.4438,2618,沪深300ETF购9月4329A,109,0,NAN,0,0,0,0.4439,0.4043,159919C2509M004400A,4.3290,0.4438,0
2025-09-19,0.3473,0.3684,0.3338,0.3438,35764,沪深300ETF购9月4400,589,0,NAN,0,0,0,0.3684,0.3338,159919C2509M004400,4.4000,0.3438,0
2025-09-19,0.3263,0.3408,0.3061,0.3327,7500,沪深300ETF购9月4428A,227,0,NAN,0,0,0,0.3408,0.3061,159919C2509M004500A,4.4280,0.3327,0
2025-09-19,0.211,0.2488,0.2103,0.2259,18988,沪深300ETF购9月4526A,256,0,NAN,0,0,0,0.2488,0.2103,159919C2509M004600A,4.5260,0.2259,0
2025-09-19,0.0002,0.0002,0.0002,0.0002,90,沪深300ETF沽9月3542A,9,-1,NAN,0.1416,0,0,0.0002,0.0002,159919P2509M003600A,3.5420,0.0002,3.5401
2025-09-19,0.0001,0.0002,0.0001,0.0002,132,沪深300ETF沽9月3600,21,-1,NAN,0.1439,0,0,0.0002,0.0001,159919P2509M003600,3.6000,0.0002,3.598
2025-09-19,0.0003,0.0003,0.0003,0.0003,120,沪深300ETF沽9月3641A,12,-1,NAN,0.1456,0,0,0.0003,0.0003,159919P2509M003700A,3.6410,0.0003,3.639
2025-09-19,0.0003,0.0003,0.0002,0.0002,854,沪深300ETF沽9月3700,116,-1,NAN,0.1479,0,0,0.0003,0.0002,159919P2509M003700,3.7000,0.0002,3.698
2025-09-19,0.0003,0.0003,0.0002,0.0002,420,沪深300ETF沽9月3739A,50,-1,NAN,0.1495,0,0,0.0003,0.0002,159919P2509M003800A,3.7390,0.0002,3.737
2025-09-19,0.0001,0.0002,0.0001,0.0001,5342,沪深300ETF沽9月3800,365,-1,NAN,0.1519,0,0,0.0002,0.0001,159919P2509M003800,3.8000,0.0001,3.7979
