日期,开盘,最高,最低,收盘,成交量,期权合约简称,成交量,Delta,Gamma,Theta,Vega,隐含波动率,最高价,最低价,交易代码,行权价,最新价,理论价值
2025-03-17,0.0007,0.001,0.0006,0.0009,989543,300ETF沽3月3800,4521,-0.0007,0.0254,-0.0048,0.0016,0.2285,0.0010,0.0006,510300P2503M03800,3.8000,0.0009,0
2025-03-17,0.0021,0.0029,0.0021,0.0022,13978311,300ETF沽3月3900,15243,-0.0181,0.4562,-0.0846,0.0285,0.1868,0.0029,0.0021,510300P2503M03900,3.9000,0.0022,0.0006
2025-03-17,0.0389,0.0491,0.0368,0.0465,1111441064,300ETF沽3月4100,96918,-0.5033,4.0989,-0.7033,0.2565,0.1774,0.0491,0.0368,510300P2503M04100,4.1000,0.0465,0.0398
2025-03-17,0.8298,0.8298,0.8298,0.8298,6,深证100ETF购3月2000,1,0,NAN,0,0,0,0.8298,0.8298,159901C2503M002000,2.0000,0.8298,0
2025-03-17,0.6366,0.6366,0.6366,0.6366,222,深证100ETF购3月2200,20,0,NAN,0,0,0,0.6366,0.6366,159901C2503M002200,2.2000,0.6366,0
2025-03-17,0.4852,0.4852,0.4852,0.4852,10,深证100ETF购3月2350,1,0,NAN,0,0,0,0.4852,0.4852,159901C2503M002350,2.3500,0.4852,0
2025-03-17,0.435,0.435,0.435,0.435,58,深证100ETF购3月2400,5,0,NAN,0,0,0,0.4350,0.4350,159901C2503M002400,2.4000,0.4350,0
2025-03-17,0.3875,0.3875,0.3765,0.378,140,深证100ETF购3月2450,15,0,NAN,0,0,0,0.3875,0.3765,159901C2503M002450,2.4500,0.3780,0
2025-03-17,0.1793,0.1816,0.1778,0.1806,328,深证100ETF购3月2650,23,0,NAN,0,0,0,0.1816,0.1778,159901C2503M002650,2.6500,0.1806,0
2025-03-17,0.1492,0.1498,0.1293,0.134,4042,深证100ETF购3月2700,94,0,NAN,0,0,0,0.1498,0.1293,159901C2503M002700,2.7000,0.1340,0
2025-03-17,0.1056,0.1072,0.084,0.0893,148930,深证100ETF购3月2750,895,0,NAN,0,0,0,0.1072,0.0840,159901C2503M002750,2.7500,0.0893,0
2025-03-17,0.0382,0.0427,0.0248,0.0274,1838530,深证100ETF购3月2850,3724,0,NAN,0,0,0,0.0427,0.0248,159901C2503M002850,2.8500,0.0274,0
2025-03-17,0.0116,0.0136,0.0059,0.0063,284320,深证100ETF购3月2950,1290,0,NAN,0,0,0,0.0136,0.0059,159901C2503M002950,2.9500,0.0063,0
2025-03-17,0.0068,0.0079,0.0033,0.0035,1600692,深证100ETF购3月3000,3513,0,NAN,0,0,0,0.0079,0.0033,159901C2503M003000,3.0000,0.0035,0
2025-03-17,0.0029,0.004,0.0013,0.0014,77752,深证100ETF购3月3100,988,0,NAN,0,0,0,0.0040,0.0013,159901C2503M003100,3.1000,0.0014,0
2025-03-17,0.0013,0.0022,0.0008,0.0009,161416,深证100ETF购3月3200,1257,0,NAN,0,0,0,0.0022,0.0008,159901C2503M003200,3.2000,0.0009,0
2025-03-17,0.0008,0.0014,0.0006,0.0006,280870,深证100ETF购3月3300,1894,0,NAN,0,0,0,0.0014,0.0006,159901C2503M003300,3.3000,0.0006,0
2025-03-17,0.0011,0.0012,0.0008,0.0009,173260,深证100ETF购3月3400,1411,0,NAN,0,0,0,0.0012,0.0008,159901C2503M003400,3.4000,0.0009,0
