代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10009610,300ETF沽12月4500,,,,,,,4.5,161.0,,0.4903,,10,0.0,0.431,0.0,,沪深300ETF,4.069,23.47,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009609,300ETF购12月4500,,,,,,,4.5,161.0,,0.0549,,10,0.0,0.0,0.0,,沪深300ETF,4.069,23.47,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009608,300ETF沽9月4500,,,,,,,4.5,70.0,,0.4435,,10,0.0,0.431,0.0,,沪深300ETF,4.069,23.47,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009607,300ETF购9月4500,,,,,,,4.5,70.0,,0.022,,10,0.0,0.0,0.0,,沪深300ETF,4.069,23.47,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009606,300ETF沽8月4500,,,,,,,4.5,42.0,,0.4302,,10,0.0,0.431,0.0,,沪深300ETF,4.069,23.47,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009605,300ETF购8月4500,,,,,,,4.5,42.0,,0.0083,,10,0.0,0.0,0.0,,沪深300ETF,4.069,23.47,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009604,300ETF沽7月4500,,,,,,,4.5,7.0,,0.4246,,10,0.0,0.431,0.0,,沪深300ETF,4.069,23.47,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009603,300ETF购7月4500,,,,,,,4.5,7.0,,0.0008,,10,0.0,0.0,0.0,,沪深300ETF,4.069,23.47,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009602,科创板50沽8月1250,,,,,,,1.25,42.0,,0.2326,,10,0.0,0.226,0.0,,科创板50ETF,1.024,41.14,2025-08-27,4.16,0.0,0.0,0.0,0.0,0.0,0.0
10009601,科创板50购8月1250,,,,,,,1.25,42.0,,0.0046,,10,0.0,0.0,0.0,,科创板50ETF,1.024,41.14,2025-08-27,310.3,0.0,0.0,0.0,0.0,0.0,0.0
10009600,50ETF沽8月2600,,,,,,,2.6,42.0,,0.0035,,10,0.0,0.0,0.0,,上证50ETF,2.85,20.43,2025-08-27,558.82,0.0,0.0,0.0,0.0,0.0,0.0
10009599,50ETF购8月2600,,,,,,,2.6,42.0,,0.2616,,10,0.0,0.25,0.0,,上证50ETF,2.85,20.43,2025-08-27,11.25,0.0,0.0,0.0,0.0,0.0,0.0
10009598,科创板50沽8月1200,,,,,,,1.2,42.0,,0.1844,,10,0.0,0.176,0.0,,科创板50ETF,1.024,41.14,2025-08-27,5.18,0.0,0.0,0.0,0.0,0.0,0.0
10009597,科创板50沽8月1150,,,,,,,1.15,42.0,,0.1371,,10,0.0,0.126,0.0,,科创板50ETF,1.024,41.14,2025-08-27,6.84,0.0,0.0,0.0,0.0,0.0,0.0
10009596,科创板50沽8月1100,,,,,,,1.1,42.0,,0.0918,,10,0.0,0.076,0.0,,科创板50ETF,1.024,41.14,2025-08-27,9.86,0.0,0.0,0.0,0.0,0.0,0.0
10009595,科创板50沽8月1050,,,,,,,1.05,42.0,,0.0521,,10,0.0,0.026,0.0,,科创板50ETF,1.024,41.14,2025-08-27,16.54,0.0,0.0,0.0,0.0,0.0,0.0
10009594,科创板50沽8月1000,,,,,,,1.0,42.0,,0.0228,,10,0.0,0.0,0.0,,科创板50ETF,1.024,41.14,2025-08-27,33.14,0.0,0.0,0.0,0.0,0.0,0.0
10009593,科创板50沽8月950,,,,,,,0.95,42.0,,0.0085,,10,0.0,0.0,0.0,,科创板50ETF,1.024,41.14,2025-08-27,82.58,0.0,0.0,0.0,0.0,0.0,0.0
10009592,科创板50沽8月900,,,,,,,0.9,42.0,,0.0034,,10,0.0048,0.0,0.0,,科创板50ETF,1.024,41.14,2025-08-27,213.33,0.0,0.0,0.0,0.0,0.0,0.0
10009591,科创板50沽8月850,,,,,,,0.85,42.0,,0.0016,,10,0.0022,0.0,0.0,,科创板50ETF,1.024,41.14,2025-08-27,465.45,0.0,0.0,0.0,0.0,0.0,0.0
10009590,科创板50沽8月800,,,,,,,0.8,42.0,,0.0009,,10,0.0012,0.0,0.0,,科创板50ETF,1.024,41.14,2025-08-27,853.33,0.0,0.0,0.0,0.0,0.0,0.0
10009589,科创板50购8月1200,,,,,,,1.2,42.0,,0.0062,,10,0.0044,0.0,0.0,,科创板50ETF,1.024,41.14,2025-08-27,232.73,0.0,0.0,0.0,0.0,0.0,0.0
10009588,科创板50购8月1150,,,,,,,1.15,42.0,,0.0091,,10,0.0061,0.0,0.0,,科创板50ETF,1.024,41.14,2025-08-27,167.87,0.0,0.0,0.0,0.0,0.0,0.0
