日期,开盘,最高,最低,收盘,成交量,期权合约简称,成交量,Delta,Gamma,Theta,Vega,隐含波动率,最高价,最低价,交易代码,行权价,最新价,理论价值
2025-06-17,0.3038,0.3058,0.3,0.305,30143,50ETF购6月2450A,27,1,0,-0.0979,0,0.0008,0.3058,0.3000,510050C2506A02500,2.4500,0.3050,0.3051
2025-06-17,0.2538,0.2568,0.245,0.256,54581,50ETF购6月2499A,46,1,0.0004,-0.0999,0,0.0008,0.2568,0.2450,510050C2506A02550,2.4990,0.2560,0.2562
2025-06-17,0.2531,0.256,0.242,0.2548,534428,50ETF购6月2500,182,1,0.0004,-0.1,0,0.0008,0.2560,0.2420,510050C2506M02500,2.5000,0.2548,0.2552
2025-06-17,0.1958,0.2059,0.1958,0.2045,7722,50ETF购6月2548A,12,0.9998,0.0131,-0.1029,0.0003,0.0008,0.2059,0.1958,510050C2506A02600,2.5480,0.2045,0.2072
2025-06-17,0.2022,0.2085,0.1929,0.203,706330,50ETF购6月2550,604,0.9998,0.0148,-0.1032,0.0004,0.0008,0.2085,0.1929,510050C2506M02550,2.5500,0.2030,0.2052
2025-06-17,0.159,0.1608,0.1462,0.1567,278618,50ETF购6月2597A,103,0.9962,0.1847,-0.1192,0.0046,0.0008,0.1608,0.1462,510050C2506A02650,2.5970,0.1567,0.1583
2025-06-17,0.1559,0.1581,0.143,0.1558,2871433,50ETF购6月2600,1724,0.9956,0.2118,-0.1216,0.0053,0.1893,0.1581,0.1430,510050C2506M02600,2.6000,0.1558,0.1554
2025-06-17,0.1089,0.1114,0.0985,0.1093,1588941,50ETF购6月2646A,357,0.9664,1.2192,-0.2066,0.0305,0.0008,0.1114,0.0985,510050C2506A02700,2.6460,0.1093,0.1101
2025-06-17,0.1048,0.1093,0.0938,0.1068,70704038,50ETF购6月2650,10345,0.961,1.3771,-0.2197,0.0344,0.1637,0.1093,0.0938,510050C2506M02650,2.6500,0.1068,0.1063
2025-06-17,0.0624,0.0662,0.0527,0.0635,13338503,50ETF购6月2695A,2464,0.8429,3.9205,-0.4266,0.098,0.1288,0.0662,0.0527,510050C2506A02750,2.6950,0.0635,0.0655
2025-06-17,0.059,0.0628,0.0483,0.0593,445862332,50ETF购6月2700,56684,0.822,4.2482,-0.4526,0.1062,0.13,0.0628,0.0483,510050C2506M02700,2.7000,0.0593,0.0613
2025-06-17,0.0258,0.028,0.019,0.0246,31821839,50ETF购6月2744A,5191,0.5783,6.3791,-0.6098,0.1595,0.1131,0.0280,0.0190,510050C2506A02800,2.7440,0.0246,0.0305
2025-06-17,0.0228,0.0249,0.0162,0.0215,661723468,50ETF购6月2750,102737,0.5396,6.4727,-0.6137,0.1618,0.115,0.0249,0.0162,510050C2506M02750,2.7500,0.0215,0.0272
