日期,开盘,最高,最低,收盘,成交量,期权合约简称,成交量,Delta,Gamma,Theta,Vega,隐含波动率,最高价,最低价,交易代码,行权价,最新价,理论价值
2025-09-01,0.7179,0.7245,0.7052,0.7193,164096,50ETF购9月2400,73,1,0,-0.0958,0,0.385,0.7245,0.7052,510050C2509M02400,2.4000,0.7193,0.719
2025-09-01,0.6592,0.6753,0.6503,0.6665,174157,50ETF购9月2450,56,1,0,-0.0978,0,0.0009,0.6753,0.6503,510050C2509M02450,2.4500,0.6665,0.6692
2025-09-01,0.6115,0.625,0.6057,0.6199,125439,50ETF购9月2500,42,1,0,-0.0997,0,0.3615,0.6250,0.6057,510050C2509M02500,2.5000,0.6199,0.6193
2025-09-01,0.5658,0.574,0.5576,0.5686,147830,50ETF购9月2550,50,1,0,-0.1017,0,0.0009,0.5740,0.5576,510050C2509M02550,2.5500,0.5686,0.5694
2025-09-01,0.5268,0.5268,0.5035,0.5191,734259,50ETF购9月2600,162,1,0,-0.1037,0,0.0009,0.5268,0.5035,510050C2509M02600,2.6000,0.5191,0.5195
2025-09-01,0.4684,0.4748,0.4539,0.4694,1501390,50ETF购9月2650,257,1,0,-0.1057,0,0.0009,0.4748,0.4539,510050C2509M02650,2.6500,0.4694,0.4697
2025-09-01,0.4186,0.4254,0.4043,0.4191,2805027,50ETF购9月2700,469,1,0,-0.1077,0,0.0009,0.4254,0.4043,510050C2509M02700,2.7000,0.4191,0.4198
2025-09-01,0.3715,0.3774,0.3533,0.3697,2077475,50ETF购9月2750,985,1,0.0003,-0.1097,0,0.0009,0.3774,0.3533,510050C2509M02750,2.7500,0.3697,0.3699
2025-09-01,0.3258,0.33,0.304,0.322,5057893,50ETF购9月2800,1033,0.9999,0.0041,-0.112,0.0003,0.2292,0.3300,0.3040,510050C2509M02800,2.8000,0.3220,0.3201
2025-09-01,0.2787,0.2885,0.2549,0.2728,9311782,50ETF购9月2850,1578,0.9991,0.0328,-0.1157,0.0023,0.2086,0.2885,0.2549,510050C2509M02850,2.8500,0.2728,0.2702
2025-09-01,0.227,0.233,0.2073,0.2237,97293558,50ETF购9月2900,8979,0.9943,0.1778,-0.1266,0.0126,0.185,0.2330,0.2073,510050C2509M02900,2.9000,0.2237,0.2205
2025-09-01,0.1844,0.1903,0.1636,0.1787,241851968,50ETF购9月2950,21016,0.9742,0.6613,-0.1576,0.0469,0.1889,0.1903,0.1636,510050C2509M02950,2.9500,0.1787,0.1713
2025-09-01,0.1437,0.1517,0.1247,0.1375,633701939,50ETF购9月3000,50793,0.9146,1.7209,-0.2213,0.122,0.1914,0.1517,0.1247,510050C2509M03000,3.0000,0.1375,0.1241
2025-09-01,0.0007,0.0009,0.0005,0.0005,1875,50ETF沽9月2400,158,0,0,0,0,0.412,0.0009,0.0005,510050P2509M02400,2.4000,0.0005,0
2025-09-01,0.0007,0.0007,0.0004,0.0005,5276,50ETF沽9月2450,363,0,0,0,0,0.3825,0.0007,0.0004,510050P2509M02450,2.4500,0.0005,0
2025-09-01,0.0009,0.0009,0.0005,0.0006,5258,50ETF沽9月2500,357,-0,0,0,0,0.3615,0.0009,0.0005,510050P2509M02500,2.5000,0.0006,0
2025-09-01,0.0006,0.001,0.0006,0.0009,46263,50ETF沽9月2550,891,-0,0,0,0,0.3498,0.0010,0.0006,510050P2509M02550,2.5500,0.0009,0
2025-09-01,0.0009,0.001,0.0008,0.0008,88838,50ETF沽9月2600,1712,-0,0,0,0,0.3153,0.0010,0.0008,510050P2509M02600,2.6000,0.0008,0
2025-09-01,0.0013,0.0014,0.001,0.0012,334387,50ETF沽9月2650,2481,-0,0,0,0,0.3019,0.0014,0.0010,510050P2509M02650,2.6500,0.0012,0
2025-09-01,0.0017,0.0018,0.0014,0.0015,190121,50ETF沽9月2700,1760,-0,0,0,0,0.2809,0.0018,0.0014,510050P2509M02700,2.7000,0.0015,0
2025-09-01,0.0017,0.0024,0.0016,0.0017,698197,50ETF沽9月2750,3461,-0,0.0003,0,0,0.2554,0.0024,0.0016,510050P2509M02750,2.7500,0.0017,0
2025-09-01,0.0029,0.0031,0.0021,0.0023,1534003,50ETF沽9月2800,7486,-0.0001,0.0041,-0.0003,0.0003,0.236,0.0031,0.0021,510050P2509M02800,2.8000,0.0023,0
2025-09-01,0.0039,0.0043,0.0028,0.0038,4316620,50ETF沽9月2850,11445,-0.0009,0.0328,-0.002,0.0023,0.2246,0.0043,0.0028,510050P2509M02850,2.8500,0.0038,0
2025-09-01,0.0068,0.0076,0.005,0.0054,13611275,50ETF沽9月2900,19418,-0.0057,0.1778,-0.0109,0.0126,0.2055,0.0076,0.0050,510050P2509M02900,2.9000,0.0054,0.0002
2025-09-01,0.0114,0.0142,0.0086,0.0093,110559372,50ETF沽9月2950,37855,-0.0258,0.6613,-0.0399,0.0469,0.1957,0.0142,0.0086,510050P2509M02950,2.9500,0.0093,0.0009
