代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10010030,300ETF沽3月5250,,,,,,,5.25,194.0,,,,10,0.0,0.629,0.0,,沪深300ETF,4.621,23.76,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010029,300ETF购3月5250,,,,,,,5.25,194.0,,,,10,0.0,0.0,0.0,,沪深300ETF,4.621,23.76,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010028,300ETF沽12月5250,,,,,,,5.25,103.0,,,,10,0.0,0.629,0.0,,沪深300ETF,4.621,23.76,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010027,300ETF购12月5250,,,,,,,5.25,103.0,,,,10,0.0,0.0,0.0,,沪深300ETF,4.621,23.76,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010026,300ETF沽10月5250,,,,,,,5.25,40.0,,,,10,0.0,0.629,0.0,,沪深300ETF,4.621,23.76,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010025,300ETF购10月5250,,,,,,,5.25,40.0,,,,10,0.0,0.0,0.0,,沪深300ETF,4.621,23.76,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010024,300ETF沽9月5250,,,,,,,5.25,12.0,,,,10,0.0,0.629,0.0,,沪深300ETF,4.621,23.76,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010023,300ETF购9月5250,,,,,,,5.25,12.0,,,,10,0.0,0.0,0.0,,沪深300ETF,4.621,23.76,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010022,科创板50沽10月1050,,,,,,,1.05,40.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010021,科创板50购10月1050,,,,,,,1.05,40.0,,,,10,0.0,0.322,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010020,科创50沽10月1100,,,,,,,1.1,40.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010019,科创50购10月1100,,,,,,,1.1,40.0,,,,10,0.0,0.306,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010018,500ETF沽10月5750,,,,,,,5.75,40.0,,,,10,0.0,0.0,0.0,,中证500ETF,7.242,26.97,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010017,500ETF购10月5750,,,,,,,5.75,40.0,,,,10,0.0,1.492,0.0,,中证500ETF,7.242,26.97,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010016,50ETF沽10月2800,,,,,,,2.8,40.0,,,,10,0.0,0.0,0.0,,上证50ETF,3.104,20.68,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010015,50ETF购10月2800,,,,,,,2.8,40.0,,,,10,0.0,0.304,0.0,,上证50ETF,3.104,20.68,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010014,500ETF沽3月8250,,,,,,,8.25,194.0,,,,10,0.6222,1.008,0.0,,中证500ETF,7.242,26.97,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010013,500ETF购3月8250,,,,,,,8.25,194.0,,,,10,0.1135,0.0,0.0,,中证500ETF,7.242,26.97,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010012,500ETF沽12月8250,,,,,,,8.25,103.0,,,,10,0.7116,1.008,0.0,,中证500ETF,7.242,26.97,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010011,500ETF购12月8250,,,,,,,8.25,103.0,,,,10,0.0428,0.0,0.0,,中证500ETF,7.242,26.97,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010010,500ETF沽10月8250,,,,,,,8.25,40.0,,,,10,0.0,1.008,0.0,,中证500ETF,7.242,26.97,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010009,500ETF购10月8250,,,,,,,8.25,40.0,,,,10,0.0,0.0,0.0,,中证500ETF,7.242,26.97,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010008,500ETF沽9月8250,,,,,,,8.25,12.0,,,,10,0.2329,1.008,0.0,,中证500ETF,7.242,26.97,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010007,500ETF购9月8250,,,,,,,8.25,12.0,,,,10,0.0028,0.0,0.0,,中证500ETF,7.242,26.97,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010006,科创板50沽3月1600,,,,,,,1.6,194.0,,,,10,0.166,0.228,0.0,,科创板50ETF,1.372,43.28,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010005,科创板50购3月1600,,,,,,,1.6,194.0,,,,10,0.0602,0.0,0.0,,科创板50ETF,1.372,43.28,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010004,科创板50沽12月1600,,,,,,,1.6,103.0,,,,10,0.1664,0.228,0.0,,科创板50ETF,1.372,43.28,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010003,科创板50购12月1600,,,,,,,1.6,103.0,,,,10,0.0315,0.0,0.0,,科创板50ETF,1.372,43.28,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010002,科创板50沽10月1600,,,,,,,1.6,40.0,,,,10,0.0,0.228,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010001,科创板50沽10月1550,,,,,,,1.55,40.0,,,,10,0.0,0.178,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010000,科创板50购10月1600,,,,,,,1.6,40.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009999,科创板50购10月1550,,,,,,,1.55,40.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009998,科创板50沽9月1600,,,,,,,1.6,12.0,,,,10,0.0816,0.228,0.0,,科创板50ETF,1.372,43.28,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009997,科创板50购9月1600,,,,,,,1.6,12.0,,,,10,0.0045,0.0,0.0,,科创板50ETF,1.372,43.28,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009996,科创50沽3月1650,,,,,,,1.65,194.0,,,,10,0.1651,0.244,0.0,,科创50ETF,1.406,43.79,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009995,科创50沽3月1600,,,,,,,1.6,194.0,,,,10,0.1726,0.194,0.0,,科创50ETF,1.406,43.79,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009994,科创50购3月1650,,,,,,,1.65,194.0,,,,10,0.0646,0.0,0.0,,科创50ETF,1.406,43.79,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009993,科创50购3月1600,,,,,,,1.6,194.0,,,,10,0.0715,0.0,0.0,,科创50ETF,1.406,43.79,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009992,科创50沽12月1650,,,,,,,1.65,103.0,,,,10,0.1734,0.244,0.0,,科创50ETF,1.406,43.79,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009991,科创50沽12月1600,,,,,,,1.6,103.0,,,,10,0.1782,0.194,0.0,,科创50ETF,1.406,43.79,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009990,科创50购12月1650,,,,,,,1.65,103.0,,,,10,0.0294,0.0,0.0,,科创50ETF,1.406,43.79,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009989,科创50购12月1600,,,,,,,1.6,103.0,,,,10,0.036,0.0,0.0,,科创50ETF,1.406,43.79,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009988,科创50沽10月1650,,,,,,,1.65,40.0,,,,10,0.0,0.244,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009987,科创50沽10月1600,,,,,,,1.6,40.0,,,,10,0.0,0.194,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009986,科创50购10月1650,,,,,,,1.65,40.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009985,科创50购10月1600,,,,,,,1.6,40.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009984,科创50沽9月1650,,,,,,,1.65,12.0,,,,10,0.0847,0.244,0.0,,科创50ETF,1.406,43.79,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009983,科创50沽9月1600,,,,,,,1.6,12.0,,,,10,0.0844,0.194,0.0,,科创50ETF,1.406,43.79,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009982,科创50购9月1650,,,,,,,1.65,12.0,,,,10,0.004,0.0,0.0,,科创50ETF,1.406,43.79,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009981,科创50购9月1600,,,,,,,1.6,12.0,,,,10,0.0053,0.0,0.0,,科创50ETF,1.406,43.79,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009980,300ETF沽10月5000,,,,,,,5.0,40.0,,,,10,0.0,0.379,0.0,,沪深300ETF,4.621,23.76,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009979,300ETF购10月5000,,,,,,,5.0,40.0,,,,10,0.0,0.0,0.0,,沪深300ETF,4.621,23.76,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009978,科创板50沽10月1500,,,,,,,1.5,40.0,,,,10,0.0,0.128,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009977,科创板50沽10月1450,,,,,,,1.45,40.0,,,,10,0.0,0.078,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009976,科创板50沽10月1400,,,,,,,1.4,40.0,,,,10,0.0,0.028,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009975,科创板50沽10月1350,,,,,,,1.35,40.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009974,科创板50沽10月1300,,,,,,,1.3,40.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009973,科创板50沽10月1250,,,,,,,1.25,40.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009972,科创板50沽10月1200,,,,,,,1.2,40.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009971,科创板50沽10月1150,,,,,,,1.15,40.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009970,科创板50沽10月1100,,,,,,,1.1,40.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009969,科创板50购10月1500,,,,,,,1.5,40.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009968,科创板50购10月1450,,,,,,,1.45,40.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009967,科创板50购10月1400,,,,,,,1.4,40.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009966,科创板50购10月1350,,,,,,,1.35,40.0,,,,10,0.0,0.022,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009965,科创板50购10月1300,,,,,,,1.3,40.0,,,,10,0.0,0.072,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009964,科创板50购10月1250,,,,,,,1.25,40.0,,,,10,0.0,0.122,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009963,科创板50购10月1200,,,,,,,1.2,40.0,,,,10,0.0,0.172,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009962,科创板50购10月1150,,,,,,,1.15,40.0,,,,10,0.0,0.222,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009961,科创板50购10月1100,,,,,,,1.1,40.0,,,,10,0.0,0.272,0.0,,科创板50ETF,1.372,43.28,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009960,科创50沽10月1550,,,,,,,1.55,40.0,,,,10,0.0,0.144,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009959,科创50沽10月1500,,,,,,,1.5,40.0,,,,10,0.0,0.094,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009958,科创50沽10月1450,,,,,,,1.45,40.0,,,,10,0.0,0.044,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009957,科创50沽10月1400,,,,,,,1.4,40.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009956,科创50沽10月1350,,,,,,,1.35,40.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009955,科创50沽10月1300,,,,,,,1.3,40.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009954,科创50沽10月1250,,,,,,,1.25,40.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009953,科创50沽10月1200,,,,,,,1.2,40.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009952,科创50沽10月1150,,,,,,,1.15,40.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009951,科创50购10月1550,,,,,,,1.55,40.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009950,科创50购10月1500,,,,,,,1.5,40.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009949,科创50购10月1450,,,,,,,1.45,40.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009948,科创50购10月1400,,,,,,,1.4,40.0,,,,10,0.0,0.006,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009947,科创50购10月1350,,,,,,,1.35,40.0,,,,10,0.0,0.056,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009946,科创50购10月1300,,,,,,,1.3,40.0,,,,10,0.0,0.106,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009945,科创50购10月1250,,,,,,,1.25,40.0,,,,10,0.0,0.156,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009944,科创50购10月1200,,,,,,,1.2,40.0,,,,10,0.0,0.206,0.0,,科创50ETF,1.406,43.79,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
