代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10009032,科创50沽4月900,,,,,,,0.9,48.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.181,41.27,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009031,科创50购4月900,,,,,,,0.9,48.0,,,,10,0.0,0.281,0.0,,科创50ETF,1.181,41.27,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009030,科创板50沽4月900,,,,,,,0.9,48.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.15,40.89,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009029,科创板50购4月900,,,,,,,0.9,48.0,,,,10,0.0,0.25,0.0,,科创板50ETF,1.15,40.89,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009028,科创50沽4月950,,,,,,,0.95,48.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.181,41.27,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009027,科创50购4月950,,,,,,,0.95,48.0,,,,10,0.0,0.231,0.0,,科创50ETF,1.181,41.27,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009026,500ETF沽4月4900,,,,,,,4.9,48.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.039,26.28,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009025,500ETF购4月4900,,,,,,,4.9,48.0,,,,10,0.0,1.139,0.0,,中证500ETF,6.039,26.28,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009024,300ETF沽4月3600,,,,,,,3.6,48.0,,,,10,0.0,0.0,0.0,,沪深300ETF,4.049,22.0,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009023,300ETF购4月3600,,,,,,,3.6,48.0,,,,10,0.0,0.449,0.0,,沪深300ETF,4.049,22.0,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009022,50ETF沽4月2500,,,,,,,2.5,48.0,,,,10,0.0,0.0,0.0,,上证50ETF,2.74,19.42,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009021,50ETF购4月2500,,,,,,,2.5,48.0,,,,10,0.0,0.24,0.0,,上证50ETF,2.74,19.42,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009020,科创板50沽4月1350,,,,,,,1.35,48.0,,,,10,0.0,0.2,0.0,,科创板50ETF,1.15,40.89,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009019,科创板50沽4月1300,,,,,,,1.3,48.0,,,,10,0.0,0.15,0.0,,科创板50ETF,1.15,40.89,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009018,科创板50沽4月1250,,,,,,,1.25,48.0,,,,10,0.0,0.1,0.0,,科创板50ETF,1.15,40.89,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009017,科创板50沽4月1200,,,,,,,1.2,48.0,,,,10,0.0,0.05,0.0,,科创板50ETF,1.15,40.89,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009016,科创板50沽4月1150,,,,,,,1.15,48.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.15,40.89,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009015,科创板50沽4月1100,,,,,,,1.1,48.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.15,40.89,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009014,科创板50沽4月1050,,,,,,,1.05,48.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.15,40.89,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009013,科创板50沽4月1000,,,,,,,1.0,48.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.15,40.89,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009012,科创板50沽4月950,,,,,,,0.95,48.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.15,40.89,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009011,科创板50购4月1350,,,,,,,1.35,48.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.15,40.89,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009010,科创板50购4月1300,,,,,,,1.3,48.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.15,40.89,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009009,科创板50购4月1250,,,,,,,1.25,48.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.15,40.89,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009008,科创板50购4月1200,,,,,,,1.2,48.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.15,40.89,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009007,科创板50购4月1150,,,,,,,1.15,48.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.15,40.89,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009006,科创板50购4月1100,,,,,,,1.1,48.0,,,,10,0.0,0.05,0.0,,科创板50ETF,1.15,40.89,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009005,科创板50购4月1050,,,,,,,1.05,48.0,,,,10,0.0,0.1,0.0,,科创板50ETF,1.15,40.89,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009004,科创板50购4月1000,,,,,,,1.0,48.0,,,,10,0.0,0.15,0.0,,科创板50ETF,1.15,40.89,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009003,科创板50购4月950,,,,,,,0.95,48.0,,,,10,0.0,0.2,0.0,,科创板50ETF,1.15,40.89,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009002,科创50沽4月1400,,,,,,,1.4,48.0,,,,10,0.0,0.219,0.0,,科创50ETF,1.181,41.27,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009001,科创50沽4月1350,,,,,,,1.35,48.0,,,,10,0.0,0.169,0.0,,科创50ETF,1.181,41.27,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009000,科创50沽4月1300,,,,,,,1.3,48.0,,,,10,0.0,0.119,0.0,,科创50ETF,1.181,41.27,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008999,科创50沽4月1250,,,,,,,1.25,48.0,,,,10,0.0,0.069,0.0,,科创50ETF,1.181,41.27,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008998,科创50沽4月1200,,,,,,,1.2,48.0,,,,10,0.0,0.019,0.0,,科创50ETF,1.181,41.27,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008997,科创50沽4月1150,,,,,,,1.15,48.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.181,41.27,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008996,科创50沽4月1100,,,,,,,1.1,48.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.181,41.27,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008995,科创50沽4月1050,,,,,,,1.05,48.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.181,41.27,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008994,科创50沽4月1000,,,,,,,1.0,48.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.181,41.27,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008993,科创50购4月1400,,,,,,,1.4,48.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.181,41.27,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008992,科创50购4月1350,,,,,,,1.35,48.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.181,41.27,2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
