代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10009754,科创50沽3月1350,,,,,,,1.35,238.0,,,,10,0.0,0.238,0.0,,科创50ETF,1.112,41.3,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009753,科创50购3月1350,,,,,,,1.35,238.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.112,41.3,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009752,科创50沽12月1350,,,,,,,1.35,147.0,,,,10,0.0,0.238,0.0,,科创50ETF,1.112,41.3,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009751,科创50购12月1350,,,,,,,1.35,147.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.112,41.3,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009750,科创50沽8月1350,,,,,,,1.35,28.0,,,,10,0.0,0.238,0.0,,科创50ETF,1.112,41.3,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009749,科创50购8月1350,,,,,,,1.35,28.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.112,41.3,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009748,500ETF沽3月7500,,,,,,,7.5,238.0,,,,10,0.364,1.111,0.0,,中证500ETF,6.389,26.41,2026-03-25,4.33,0.0,0.0,0.0,0.0,0.0,0.0
10009747,500ETF购3月7500,,,,,,,7.5,238.0,,,,10,0.0906,0.0,0.0,,中证500ETF,6.389,26.41,2026-03-25,70.52,0.0,0.0,0.0,0.0,0.0,0.0
10009746,500ETF沽12月7500,,,,,,,7.5,147.0,,,,10,0.0,1.111,0.0,,中证500ETF,6.389,26.41,2025-12-24,4.78,0.0,0.0,0.0,0.0,0.0,0.0
10009745,500ETF购12月7500,,,,,,,7.5,147.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.389,26.41,2025-12-24,110.35,0.0,0.0,0.0,0.0,0.0,0.0
10009744,500ETF沽9月7500,,,,,,,7.5,56.0,,,,10,0.0,1.111,0.0,,中证500ETF,6.389,26.41,2025-09-24,5.42,0.0,0.0,0.0,0.0,0.0,0.0
10009743,500ETF购9月7500,,,,,,,7.5,56.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.389,26.41,2025-09-24,336.26,0.0,0.0,0.0,0.0,0.0,0.0
10009742,500ETF沽8月7500,,,,,,,7.5,28.0,,,,10,0.0,1.111,0.0,,中证500ETF,6.389,26.41,2025-08-27,5.71,0.0,0.0,0.0,0.0,0.0,0.0
10009741,500ETF购8月7500,,,,,,,7.5,28.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.389,26.41,2025-08-27,1452.05,0.0,0.0,0.0,0.0,0.0,0.0
10009740,科创板50沽3月1300,,,,,,,1.3,238.0,,,,10,0.0525,0.215,0.0,,科创板50ETF,1.085,40.59,2026-03-25,4.06,0.0,0.0,0.0,0.0,0.0,0.0
10009739,科创板50购3月1300,,,,,,,1.3,238.0,,,,10,0.059,0.0,0.0,,科创板50ETF,1.085,40.59,2026-03-25,18.39,0.0,0.0,0.0,0.0,0.0,0.0
10009738,科创板50沽12月1300,,,,,,,1.3,147.0,,,,10,0.0,0.215,0.0,,科创板50ETF,1.085,40.59,2025-12-24,4.51,0.0,0.0,0.0,0.0,0.0,0.0
10009737,科创板50购12月1300,,,,,,,1.3,147.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.085,40.59,2025-12-24,28.48,0.0,0.0,0.0,0.0,0.0,0.0
10009736,科创板50沽8月1300,,,,,,,1.3,28.0,,,,10,0.0,0.215,0.0,,科创板50ETF,1.085,40.59,2025-08-27,5.31,0.0,0.0,0.0,0.0,0.0,0.0
10009735,科创板50购8月1300,,,,,,,1.3,28.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.085,40.59,2025-08-27,278.21,0.0,0.0,0.0,0.0,0.0,0.0
10009734,科创50沽3月1300,,,,,,,1.3,238.0,,,,10,0.0502,0.188,0.0,,科创50ETF,1.112,41.3,2026-03-25,4.67,0.0,0.0,0.0,0.0,0.0,0.0
10009733,科创50购3月1300,,,,,,,1.3,238.0,,,,10,0.067,0.0,0.0,,科创50ETF,1.112,41.3,2026-03-25,16.6,0.0,0.0,0.0,0.0,0.0,0.0
10009732,科创50沽8月1300,,,,,,,1.3,28.0,,,,10,0.0,0.188,0.0,,科创50ETF,1.112,41.3,2025-08-27,6.3,0.0,0.0,0.0,0.0,0.0,0.0
10009731,科创50购8月1300,,,,,,,1.3,28.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.112,41.3,2025-08-27,236.6,0.0,0.0,0.0,0.0,0.0,0.0
10009730,50ETF沽3月3300,,,,,,,3.3,238.0,,,,10,0.0434,0.357,0.0,,上证50ETF,2.943,20.26,2026-03-25,7.35,0.0,0.0,0.0,0.0,0.0,0.0
10009729,50ETF购3月3300,,,,,,,3.3,238.0,,,,10,0.0614,0.0,0.0,,上证50ETF,2.943,20.26,2026-03-25,47.93,0.0,0.0,0.0,0.0,0.0,0.0
10009728,50ETF沽12月3300,,,,,,,3.3,147.0,,,,10,0.0214,0.357,0.0,,上证50ETF,2.943,20.26,2025-12-24,7.63,0.0,0.0,0.0,0.0,0.0,0.0
10009727,50ETF购12月3300,,,,,,,3.3,147.0,,,,10,0.0308,0.0,0.0,,上证50ETF,2.943,20.26,2025-12-24,76.05,0.0,0.0,0.0,0.0,0.0,0.0
10009726,50ETF沽9月3300,,,,,,,3.3,56.0,,,,10,0.0,0.357,0.0,,上证50ETF,2.943,20.26,2025-09-24,7.97,0.0,0.0,0.0,0.0,0.0,0.0
10009725,50ETF购9月3300,,,,,,,3.3,56.0,,,,10,0.0,0.0,0.0,,上证50ETF,2.943,20.26,2025-09-24,226.38,0.0,0.0,0.0,0.0,0.0,0.0
10009724,50ETF沽8月3300,,,,,,,3.3,28.0,,,,10,0.0,0.357,0.0,,上证50ETF,2.943,20.26,2025-08-27,8.04,0.0,0.0,0.0,0.0,0.0,0.0
10009723,50ETF购8月3300,,,,,,,3.3,28.0,,,,10,0.0,0.0,0.0,,上证50ETF,2.943,20.26,2025-08-27,735.75,0.0,0.0,0.0,0.0,0.0,0.0
10009722,科创板50沽3月1250,,,,,,,1.25,238.0,,,,10,0.0613,0.165,0.0,,科创板50ETF,1.085,40.59,2026-03-25,4.79,0.0,0.0,0.0,0.0,0.0,0.0
10009721,科创板50沽3月1200,,,,,,,1.2,238.0,,,,10,0.0713,0.115,0.0,,科创板50ETF,1.085,40.59,2026-03-25,5.82,0.0,0.0,0.0,0.0,0.0,0.0
10009720,科创板50沽3月1150,,,,,,,1.15,238.0,,,,10,0.0839,0.065,0.0,,科创板50ETF,1.085,40.59,2026-03-25,7.29,0.0,0.0,0.0,0.0,0.0,0.0
10009719,科创板50沽3月1100,,,,,,,1.1,238.0,,,,10,0.0987,0.015,0.0,,科创板50ETF,1.085,40.59,2026-03-25,9.54,0.0,0.0,0.0,0.0,0.0,0.0
10009718,科创板50沽3月1050,,,,,,,1.05,238.0,,,,10,0.0824,0.0,0.0,,科创板50ETF,1.085,40.59,2026-03-25,13.17,0.0,0.0,0.0,0.0,0.0,0.0
10009717,科创板50沽3月1000,,,,,,,1.0,238.0,,,,10,0.0571,0.0,0.0,,科创板50ETF,1.085,40.59,2026-03-25,19.0,0.0,0.0,0.0,0.0,0.0,0.0
10009716,科创板50沽3月950,,,,,,,0.95,238.0,,,,10,0.0373,0.0,0.0,,科创板50ETF,1.085,40.59,2026-03-25,29.09,0.0,0.0,0.0,0.0,0.0,0.0
