代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10007844,500ETF沽3月4033A,0.0003,0.0001,50.0,101.0,511.3,16337.0,4.033,21.0,-1.0,0.0002,0.0005,10,0.0003,0.0,53.13,,中证500ETF,5.944,26.32,2025-03-26,19813.33,0.0,0.0,0.0,0.0,0.0,0.0
10007836,300ETF沽3月2900,0.0003,0.0001,50.0,92.0,276.0,10054.0,2.9,21.0,0.0,0.0002,0.0003,10,0.0003,0.0,46.88,,沪深300ETF,3.994,22.0,2025-03-26,13313.33,0.0,0.0,0.0,0.0,0.0,0.0
10007706,500ETF沽3月4132A,0.0003,0.0001,50.0,2.0,8.13,16696.0,4.132,21.0,0.0,0.0002,0.0005,10,0.0003,0.0,50.0,,中证500ETF,5.944,26.32,2025-03-26,19813.33,0.0,0.0,0.0,0.0,0.0,0.0
10007642,500ETF沽3月4427A,0.0003,0.0001,50.0,6.0,18.3,6665.0,4.427,21.0,1.0,0.0002,0.0003,10,0.0003,0.0,42.19,,中证500ETF,5.944,26.32,2025-03-26,19813.33,0.0,0.0,0.0,0.0,0.0,0.0
10007640,500ETF沽3月4230A,0.0003,0.0001,50.0,2.0,11.18,10801.0,4.23,21.0,1.0,0.0002,0.0008,10,0.0003,0.0,46.88,,中证500ETF,5.944,26.32,2025-03-26,19813.33,0.0,0.0,0.0,0.0,0.0,0.0
10007806,300ETF沽3月2950,0.0004,0.0001,33.33,276.0,889.0,10665.0,2.95,21.0,-28.0,0.0003,0.0004,10,0.0004,0.0,45.31,,沪深300ETF,3.994,22.0,2025-03-26,9985.0,0.0,0.0,0.0,0.0,0.0,0.0
10007692,300ETF沽3月3000,0.0004,0.0001,33.33,355.0,1255.0,6097.0,3.0,21.0,-30.0,0.0003,0.0005,10,0.0004,0.0,43.75,,沪深300ETF,3.994,22.0,2025-03-26,9985.0,0.0,0.0,0.0,0.0,0.0,0.0
10007622,300ETF沽3月3100,0.0004,0.0001,33.33,424.0,1422.0,5583.0,3.1,21.0,-220.0,0.0003,0.0005,10,0.0004,0.0,39.06,,沪深300ETF,3.994,22.0,2025-03-26,9985.0,0.0,0.0,0.0,0.0,0.0,0.0
10009032,科创50沽4月900,0.0013,0.0003,30.0,527.0,6792.0,1138.0,0.9,49.0,208.0,0.001,0.0011,10,0.0013,0.0,33.59,0.0039,科创50ETF,1.142,41.34,2025-04-23,878.46,43.75,-0.0498,0.5893,0.0435,-0.0082,-0.0647
10008379,500ETF购3月7378A,0.0015,0.0003,25.0,655.0,8052.71,19773.0,7.378,21.0,-35.0,0.0012,0.0012,10,0.0015,0.0,36.33,,中证500ETF,5.944,26.32,2025-03-26,3962.67,1.98,0.0005,0.0045,0.0025,0.0002,-0.0054
