日期,开盘,最高,最低,收盘,成交量,期权合约简称,成交量,Delta,Gamma,Theta,Vega,隐含波动率,最高价,最低价,交易代码,行权价,最新价,理论价值
2025-06-20,0.3404,0.351,0.3404,0.3476,74273,50ETF购6月2400,43,1,0,-0.0959,0,0.0008,0.3510,0.3404,510050C2506M02400,2.4000,0.3476,0.3503
2025-06-20,0.294,0.302,0.294,0.2988,24227,50ETF购6月2450A,21,1,0,-0.0979,0,0.0008,0.3020,0.2940,510050C2506A02500,2.4500,0.2988,0.3003
2025-06-20,0.2922,0.3025,0.2922,0.296,165795,50ETF购6月2450,96,1,0,-0.0979,0,0.0008,0.3025,0.2922,510050C2506M02450,2.4500,0.2960,0.3003
2025-06-20,0.2465,0.2537,0.2445,0.2445,109093,50ETF购6月2499A,55,1,0,-0.0999,0,0.0008,0.2537,0.2445,510050C2506A02550,2.4990,0.2445,0.2514
2025-06-20,0.241,0.2532,0.241,0.248,275222,50ETF购6月2500,162,1,0,-0.0999,0,0.0008,0.2532,0.2410,510050C2506M02500,2.5000,0.2480,0.2504
2025-06-20,0.1977,0.2012,0.1963,0.2012,49704,50ETF购6月2548A,16,1,0.0006,-0.1019,0,0.0008,0.2012,0.1963,510050C2506A02600,2.5480,0.2012,0.2024
2025-06-20,0.191,0.2027,0.191,0.1984,1410429,50ETF购6月2550,544,1,0.0007,-0.102,0,0.0008,0.2027,0.1910,510050C2506M02550,2.5500,0.1984,0.2004
2025-06-20,0.1475,0.1576,0.1466,0.156,231161,50ETF购6月2597A,67,0.9995,0.0363,-0.1068,0.0006,0.3161,0.1576,0.1466,510050C2506A02650,2.5970,0.1560,0.1534
2025-06-20,0.1378,0.154,0.1378,0.149,6951195,50ETF购6月2600,2039,0.9994,0.0451,-0.1077,0.0007,0.0008,0.1540,0.1378,510050C2506M02600,2.6000,0.1490,0.1504
2025-06-20,0.0904,0.106,0.0893,0.103,2843538,50ETF购6月2646A,573,0.987,0.6971,-0.163,0.0108,0.0008,0.1060,0.0893,510050C2506A02700,2.6460,0.1030,0.1047
2025-06-20,0.0872,0.1048,0.0869,0.0997,128605011,50ETF购6月2650,13153,0.9838,0.842,-0.175,0.013,0.0008,0.1048,0.0869,510050C2506M02650,2.6500,0.0997,0.1007
2025-06-20,0.048,0.0605,0.0445,0.0547,21777338,50ETF购6月2695A,2492,0.8802,4.1617,-0.4447,0.0643,0.0008,0.0605,0.0445,510050C2506A02750,2.6950,0.0547,0.0583
2025-06-20,0.0413,0.0565,0.0404,0.0505,777983236,50ETF购6月2700,76975,0.8576,4.6882,-0.4868,0.0724,0.059,0.0565,0.0404,510050C2506M02700,2.7000,0.0505,0.054
2025-06-20,0.0124,0.0188,0.0113,0.0151,107656084,50ETF购6月2744A,18022,0.5574,8.2215,-0.7524,0.127,0.0902,0.0188,0.0113,510050C2506A02800,2.7440,0.0151,0.0226
2025-06-20,0.0091,0.0168,0.0091,0.0116,1079853732,50ETF购6月2750,150889,0.5077,8.306,-0.7542,0.1283,0.0884,0.0168,0.0091,510050C2506M02750,2.7500,0.0116,0.0194
2025-06-20,0.002,0.0032,0.0014,0.0017,2855451,50ETF购6月2793A,5730,0.1925,5.6955,-0.5004,0.088,0.1045,0.0032,0.0014,510050C2506A02850,2.7930,0.0017,0.0051
2025-06-20,0.0018,0.0029,0.0013,0.0014,51654384,50ETF购6月2800,42279,0.1557,4.9774,-0.4359,0.0769,0.1108,0.0029,0.0013,510050C2506M02800,2.8000,0.0014,0.0039
2025-06-20,0.0007,0.0007,0.0002,0.0003,34131,50ETF购6月2842A,779,0.0311,1.4608,-0.1264,0.0226,0.1345,0.0007,0.0002,510050C2506A02900,2.8420,0.0003,0.0006
2025-06-20,0.0005,0.0006,0.0001,0.0001,3089870,50ETF购6月2850,9969,0.0214,1.0683,-0.0923,0.0165,0.1238,0.0006,0.0001,510050C2506M02850,2.8500,0.0001,0.0004
2025-06-20,0.0002,0.0002,0.0001,0.0001,11635,50ETF购6月2891A,570,0.0022,0.146,-0.0125,0.0023,0.1677,0.0002,0.0001,510050C2506A02950,2.8910,0.0001,0
2025-06-20,0.0002,0.0004,0.0001,0.0001,330514,50ETF购6月2900,1843,0.0013,0.0866,-0.0074,0.0013,0.179,0.0004,0.0001,510050C2506M02900,2.9000,0.0001,0
2025-06-20,0.0004,0.0004,0.0001,0.0001,29407,50ETF购6月2940A,697,0.0001,0.006,-0.0005,0.0001,0.2183,0.0004,0.0001,510050C2506A03000,2.9400,0.0001,0
2025-06-20,0.0003,0.0003,0.0001,0.0001,33385,50ETF购6月2950,1266,0,0.0028,-0.0002,0,0.2271,0.0003,0.0001,510050C2506M02950,2.9500,0.0001,0
2025-06-20,0.0002,0.0003,0.0001,0.0001,52881,50ETF购6月3000,1162,0,0,0,0,0.2774,0.0003,0.0001,510050C2506M03000,3.0000,0.0001,0
2025-06-20,0.0003,0.0003,0.0001,0.0001,4122,50ETF购6月3038A,460,0,0,0,0,0.3106,0.0003,0.0001,510050C2506A03100,3.0380,0.0001,0
2025-06-20,0.0002,0.0002,0.0001,0.0001,3002,50ETF购6月3136A,167,0,0,0,0,0.3987,0.0002,0.0001,510050C2506A03200,3.1360,0.0001,0
2025-06-20,0.0002,0.0002,0.0001,0.0001,7671,50ETF购6月3234A,354,0,0,0,0,0.4829,0.0002,0.0001,510050C2506A03300,3.2340,0.0001,0
2025-06-20,0.0002,0.0002,0.0001,0.0001,10484,50ETF沽6月2450A,644,-0,0,0,0,0.3628,0.0002,0.0001,510050P2506A02500,2.4500,0.0001,0
2025-06-20,0.0003,0.0003,0.0001,0.0001,1973,50ETF沽6月2450,233,-0,0,0,0,0.3628,0.0003,0.0001,510050P2506M02450,2.4500,0.0001,0
2025-06-20,0.0002,0.0003,0.0002,0.0002,547,50ETF沽6月2499A,64,-0,0,0,0,0.329,0.0003,0.0002,510050P2506A02550,2.4990,0.0002,0
2025-06-20,0.0003,0.0004,0.0002,0.0002,27445,50ETF沽6月2500,614,-0,0,0,0,0.326,0.0004,0.0002,510050P2506M02500,2.5000,0.0002,0
2025-06-20,0.0003,0.0003,0.0002,0.0003,3358,50ETF沽6月2548A,177,-0,0.0004,0,0,0.2827,0.0003,0.0002,510050P2506A02600,2.5480,0.0003,0
2025-06-20,0.0003,0.0004,0.0001,0.0001,45530,50ETF沽6月2550,722,-0,0.0004,0,0,0.2457,0.0004,0.0001,510050P2506M02550,2.5500,0.0001,0
2025-06-20,0.0006,0.0007,0.0003,0.0003,23542,50ETF沽6月2597A,517,-0.0004,0.0291,-0.0023,0.0004,0.2183,0.0007,0.0003,510050P2506A02650,2.5970,0.0003,0
2025-06-20,0.0008,0.0008,0.0003,0.0003,594233,50ETF沽6月2600,4394,-0.0005,0.0364,-0.0029,0.0006,0.2161,0.0008,0.0003,510050P2506M02600,2.6000,0.0003,0
2025-06-20,0.0014,0.0014,0.0003,0.0004,81070,50ETF沽6月2646A,1760,-0.0114,0.6375,-0.0501,0.0096,0.1633,0.0014,0.0003,510050P2506A02700,2.6460,0.0004,0.0002
2025-06-20,0.0014,0.0016,0.0005,0.0008,6416470,50ETF沽6月2650,13277,-0.0144,0.7765,-0.0609,0.0117,0.177,0.0016,0.0005,510050P2506M02650,2.6500,0.0008,0.0002
2025-06-20,0.0051,0.0051,0.0016,0.0017,1120372,50ETF沽6月2695A,3462,-0.1147,4.1256,-0.3195,0.0623,0.1293,0.0051,0.0016,510050P2506A02750,2.6950,0.0017,0.0026
