代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10009418,科创板50沽7月1250,,,,,,,1.25,42.0,,0.2328,,10,0.0,0.244,0.0,,科创板50ETF,1.006,41.5,2025-07-23,4.18,0.0,0.0,0.0,0.0,0.0,0.0
10009417,科创板50购7月1250,,,,,,,1.25,42.0,,0.0022,,10,0.0,0.0,0.0,,科创板50ETF,1.006,41.5,2025-07-23,479.05,0.0,0.0,0.0,0.0,0.0,0.0
10009416,科创50沽7月1250,,,,,,,1.25,42.0,,0.207,,10,0.0,0.219,0.0,,科创50ETF,1.031,42.15,2025-07-23,4.81,0.0,0.0,0.0,0.0,0.0,0.0
10009415,科创50购7月1250,,,,,,,1.25,42.0,,0.0028,,10,0.0,0.0,0.0,,科创50ETF,1.031,42.15,2025-07-23,355.52,0.0,0.0,0.0,0.0,0.0,0.0
10009414,300ETF沽7月4400,,,,,,,4.4,42.0,,0.4135,,10,0.0,0.396,0.0,,沪深300ETF,4.004,22.93,2025-07-23,9.39,0.0,0.0,0.0,0.0,0.0,0.0
10009413,300ETF购7月4400,,,,,,,4.4,42.0,,0.0058,,10,0.0,0.0,0.0,,沪深300ETF,4.004,22.93,2025-07-23,741.48,0.0,0.0,0.0,0.0,0.0,0.0
10009412,科创板50沽7月1200,,,,,,,1.2,42.0,,0.1852,,10,0.0,0.194,0.0,,科创板50ETF,1.006,41.5,2025-07-23,5.25,0.0,0.0,0.0,0.0,0.0,0.0
10009411,科创板50沽7月1150,,,,,,,1.15,42.0,,0.1381,,10,0.0,0.144,0.0,,科创板50ETF,1.006,41.5,2025-07-23,6.95,0.0,0.0,0.0,0.0,0.0,0.0
10009410,科创板50沽7月1100,,,,,,,1.1,42.0,,0.0919,,10,0.0,0.094,0.0,,科创板50ETF,1.006,41.5,2025-07-23,10.14,0.0,0.0,0.0,0.0,0.0,0.0
10009409,科创板50沽7月1050,,,,,,,1.05,42.0,,0.0506,,10,0.0,0.044,0.0,,科创板50ETF,1.006,41.5,2025-07-23,17.59,0.0,0.0,0.0,0.0,0.0,0.0
10009408,科创板50沽7月1000,,,,,,,1.0,42.0,,0.0217,,10,0.0,0.0,0.0,,科创板50ETF,1.006,41.5,2025-07-23,38.25,0.0,0.0,0.0,0.0,0.0,0.0
10009407,科创板50沽7月950,,,,,,,0.95,42.0,,0.0085,,10,0.0,0.0,0.0,,科创板50ETF,1.006,41.5,2025-07-23,93.15,0.0,0.0,0.0,0.0,0.0,0.0
10009406,科创板50沽7月900,,,,,,,0.9,42.0,,0.0038,,10,0.0,0.0,0.0,,科创板50ETF,1.006,41.5,2025-07-23,214.04,0.0,0.0,0.0,0.0,0.0,0.0
10009405,科创板50沽7月850,,,,,,,0.85,42.0,,0.0021,,10,0.0,0.0,0.0,,科创板50ETF,1.006,41.5,2025-07-23,479.05,0.0,0.0,0.0,0.0,0.0,0.0
10009404,科创板50沽7月800,,,,,,,0.8,42.0,,0.0014,,10,0.0,0.0,0.0,,科创板50ETF,1.006,41.5,2025-07-23,591.76,0.0,0.0,0.0,0.0,0.0,0.0
10009403,科创板50购7月1200,,,,,,,1.2,42.0,,0.0036,,10,0.0,0.0,0.0,,科创板50ETF,1.006,41.5,2025-07-23,287.43,0.0,0.0,0.0,0.0,0.0,0.0
10009402,科创板50购7月1150,,,,,,,1.15,42.0,,0.0053,,10,0.0,0.0,0.0,,科创板50ETF,1.006,41.5,2025-07-23,201.2,0.0,0.0,0.0,0.0,0.0,0.0
10009401,科创板50购7月1100,,,,,,,1.1,42.0,,0.0091,,10,0.0,0.0,0.0,,科创板50ETF,1.006,41.5,2025-07-23,113.03,0.0,0.0,0.0,0.0,0.0,0.0
