日期,开盘,最高,最低,收盘,成交量,期权合约简称,成交量,Delta,Gamma,Theta,Vega,隐含波动率,最高价,最低价,交易代码,行权价,最新价,理论价值
2025-09-10,0.6665,0.687,0.6657,0.677,37947,50ETF购9月2400,22,1,0,-0.0959,0,0.5158,0.6870,0.6657,510050C2509M02400,2.4000,0.6770,0.6757
2025-09-10,0.6199,0.632,0.6199,0.622,96971,50ETF购9月2450,102,1,0,-0.0978,0,0.001,0.6320,0.6199,510050C2509M02450,2.4500,0.6220,0.6258
2025-09-10,0.5772,0.5772,0.5772,0.5772,10680,50ETF购9月2500,10,1,0,-0.0998,0,0.4866,0.5772,0.5772,510050C2509M02500,2.5000,0.5772,0.5758
2025-09-10,0.5199,0.5308,0.5133,0.5265,53393,50ETF购9月2550,16,1,0,-0.1018,0,0.3995,0.5308,0.5133,510050C2509M02550,2.5500,0.5265,0.5259
2025-09-10,0.4585,0.4884,0.4585,0.473,253649,50ETF购9月2600,63,1,0,-0.1038,0,0.001,0.4884,0.4585,510050C2509M02600,2.6000,0.4730,0.476
2025-09-10,0.413,0.439,0.408,0.421,367231,50ETF购9月2650,88,1,0,-0.1058,0,0.001,0.4390,0.4080,510050C2509M02650,2.6500,0.4210,0.4261
2025-09-10,0.359,0.389,0.3583,0.375,500183,50ETF购9月2700,343,1,0,-0.1078,0,0.001,0.3890,0.3583,510050C2509M02700,2.7000,0.3750,0.3761
2025-09-10,0.3085,0.3399,0.3068,0.324,1132317,50ETF购9月2750,537,1,0.0002,-0.1098,0,0.001,0.3399,0.3068,510050C2509M02750,2.7500,0.3240,0.3262
2025-09-10,0.2617,0.2915,0.2583,0.2727,8698841,50ETF购9月2800,1675,0.9999,0.0037,-0.1121,0.0002,0.001,0.2915,0.2583,510050C2509M02800,2.8000,0.2727,0.2763
2025-09-10,0.21,0.2411,0.2083,0.2238,10711180,50ETF购9月2850,1638,0.999,0.0434,-0.117,0.002,0.001,0.2411,0.2083,510050C2509M02850,2.8500,0.2238,0.2264
2025-09-10,0.164,0.1924,0.16,0.175,77760788,50ETF购9月2900,7737,0.9917,0.297,-0.1373,0.0136,0.001,0.1924,0.1600,510050C2509M02900,2.9000,0.1750,0.1767
2025-09-10,0.1164,0.1443,0.1131,0.1275,292679834,50ETF购9月2950,25069,0.9561,1.2194,-0.2048,0.0559,0.1186,0.1443,0.1131,510050C2509M02950,2.9500,0.1275,0.1279
2025-09-10,0.0766,0.0993,0.0723,0.083,1028132231,50ETF购9月3000,87778,0.8484,3.0791,-0.3344,0.1413,0.129,0.0993,0.0723,510050C2509M03000,3.0000,0.0830,0.0827
2025-09-10,0.0004,0.0004,0.0001,0.0003,1665,50ETF沽9月2400,136,0,0,0,0,0.4764,0.0004,0.0001,510050P2509M02400,2.4000,0.0003,0
2025-09-10,0.0003,0.0003,0.0002,0.0002,2538,50ETF沽9月2450,123,0,0,0,0,0.4221,0.0003,0.0002,510050P2509M02450,2.4500,0.0002,0
2025-09-10,0.0004,0.0004,0.0003,0.0003,16,50ETF沽9月2500,2,0,0,0,0,0.4056,0.0004,0.0003,510050P2509M02500,2.5000,0.0003,0
2025-09-10,0.0004,0.0004,0.0004,0.0004,143,50ETF沽9月2550,14,-0,0,0,0,0.3808,0.0004,0.0004,510050P2509M02550,2.5500,0.0004,0
2025-09-10,0.0005,0.0005,0.0004,0.0004,1754,50ETF沽9月2600,208,-0,0,0,0,0.3458,0.0005,0.0004,510050P2509M02600,2.6000,0.0004,0
2025-09-10,0.0006,0.0007,0.0005,0.0005,7679,50ETF沽9月2650,480,-0,0,0,0,0.3194,0.0007,0.0005,510050P2509M02650,2.6500,0.0005,0
2025-09-10,0.0009,0.0009,0.0006,0.0008,199133,50ETF沽9月2700,2802,-0,0,0,0,0.3013,0.0009,0.0006,510050P2509M02700,2.7000,0.0008,0
2025-09-10,0.0011,0.0011,0.0007,0.0008,8773,50ETF沽9月2750,336,-0,0.0002,0,0,0.2642,0.0011,0.0007,510050P2509M02750,2.7500,0.0008,0
2025-09-10,0.0014,0.0015,0.0009,0.0011,203667,50ETF沽9月2800,2220,-0.0001,0.0037,-0.0003,0.0002,0.2379,0.0015,0.0009,510050P2509M02800,2.8000,0.0011,0
2025-09-10,0.0021,0.0022,0.0014,0.0014,773450,50ETF沽9月2850,5005,-0.001,0.0434,-0.0032,0.002,0.2078,0.0022,0.0014,510050P2509M02850,2.8500,0.0014,0
2025-09-10,0.0042,0.0042,0.0025,0.0027,5039304,50ETF沽9月2900,12301,-0.0083,0.297,-0.0215,0.0136,0.1909,0.0042,0.0025,510050P2509M02900,2.9000,0.0027,0.0002
2025-09-10,0.0077,0.0077,0.004,0.0049,44094348,50ETF沽9月2950,28776,-0.0439,1.2194,-0.087,0.0559,0.1698,0.0077,0.0040,510050P2509M02950,2.9500,0.0049,0.0014
2025-09-10,0.017,0.0172,0.0091,0.0114,387615721,50ETF沽9月3000,80555,-0.1516,3.0791,-0.2146,0.1413,0.1605,0.0172,0.0091,510050P2509M03000,3.0000,0.0114,0.0061
2025-09-10,1.0805,1.0805,1.0805,1.0805,40,沪深300ETF购9月3600,4,0,NAN,0,0,0,1.0805,1.0805,159919C2509M003600,3.6000,1.0805,0
2025-09-10,0.9224,0.9398,0.9224,0.9398,252,沪深300ETF购9月3739A,22,0,NAN,0,0,0,0.9398,0.9224,159919C2509M003800A,3.7390,0.9398,0
2025-09-10,0.8634,0.8808,0.8634,0.8808,250,沪深300ETF购9月3800,21,0,NAN,0,0,0,0.8808,0.8634,159919C2509M003800,3.8000,0.8808,0
2025-09-10,0.75,0.7886,0.75,0.7886,44,沪深300ETF购9月3900,4,0,NAN,0,0,0,0.7886,0.7500,159919C2509M003900,3.9000,0.7886,0
2025-09-10,0.7568,0.759,0.7256,0.753,602,沪深300ETF购9月3936A,45,0,NAN,0,0,0,0.7590,0.7256,159919C2509M004000A,3.9360,0.7530,0
2025-09-10,0.6296,0.6296,0.6296,0.6296,200,沪深300ETF购9月4034A,20,0,NAN,0,0,0,0.6296,0.6296,159919C2509M004100A,4.0340,0.6296,0
2025-09-10,0.5763,0.6,0.5602,0.5759,4012,沪深300ETF购9月4100,124,0,NAN,0,0,0,0.6000,0.5602,159919C2509M004100,4.1000,0.5759,0
2025-09-10,0.55,0.5569,0.55,0.5569,314,沪深300ETF购9月4132A,31,0,NAN,0,0,0,0.5569,0.5500,159919C2509M004200A,4.1320,0.5569,0
2025-09-10,0.475,0.5034,0.46,0.4768,430,沪深300ETF购9月4200,26,0,NAN,0,0,0,0.5034,0.4600,159919C2509M004200,4.2000,0.4768,0
2025-09-10,0.4539,0.4586,0.422,0.4553,1158,沪深300ETF购9月4231A,81,0,NAN,0,0,0,0.4586,0.4220,159919C2509M004300A,4.2310,0.4553,0
2025-09-10,0.385,0.4068,0.3519,0.387,958,沪深300ETF购9月4300,54,0,NAN,0,0,0,0.4068,0.3519,159919C2509M004300,4.3000,0.3870,0
2025-09-10,0.3239,0.3619,0.3239,0.3619,72,沪深300ETF购9月4329A,11,0,NAN,0,0,0,0.3619,0.3239,159919C2509M004400A,4.3290,0.3619,0
2025-09-10,0.2817,0.3077,0.256,0.2925,2140,沪深300ETF购9月4400,108,0,NAN,0,0,0,0.3077,0.2560,159919C2509M004400,4.4000,0.2925,0
2025-09-10,0.2491,0.27,0.2371,0.2618,2652,沪深300ETF购9月4428A,175,0,NAN,0,0,0,0.2700,0.2371,159919C2509M004500A,4.4280,0.2618,0
2025-09-10,0.1563,0.1816,0.1444,0.1679,6878,沪深300ETF购9月4526A,243,0,NAN,0,0,0,0.1816,0.1444,159919C2509M004600A,4.5260,0.1679,0
2025-09-10,0.0001,0.0001,0.0001,0.0001,2,沪深300ETF沽9月3542A,1,-1,NAN,0.1415,0,0,0.0001,0.0001,159919P2509M003600A,3.5420,0.0001,3.5366
2025-09-10,0.0001,0.0001,0.0001,0.0001,2,沪深300ETF沽9月3600,1,-1,NAN,0.1438,0,0,0.0001,0.0001,159919P2509M003600,3.6000,0.0001,3.5945
2025-09-10,0.0001,0.0001,0.0001,0.0001,2,沪深300ETF沽9月3641A,1,-1,NAN,0.1454,0,0,0.0001,0.0001,159919P2509M003700A,3.6410,0.0001,3.6354
2025-09-10,0.0002,0.0003,0.0002,0.0003,21944,沪深300ETF沽9月3800,787,-1,NAN,0.1518,0,0,0.0003,0.0002,159919P2509M003800,3.8000,0.0003,3.7942
2025-09-10,0.0003,0.0003,0.0002,0.0002,2436,沪深300ETF沽9月3837A,124,-1,NAN,0.1532,0,0,0.0003,0.0002,159919P2509M003900A,3.8370,0.0002,3.8311
2025-09-10,0.0007,0.0007,0.0003,0.0003,85076,沪深300ETF沽9月4000,1041,-1,NAN,0.1598,0,0,0.0007,0.0003,159919P2509M004000,4.0000,0.0003,3.9939
2025-09-10,0.0004,0.0004,0.0003,0.0004,1298,沪深300ETF沽9月4034A,152,-1,NAN,0.1611,0,0,0.0004,0.0003,159919P2509M004100A,4.0340,0.0004,4.0278
2025-09-10,0.0008,0.0008,0.0006,0.0007,7836,沪深300ETF沽9月4100,451,-1,NAN,0.1637,0,0,0.0008,0.0006,159919P2509M004100,4.1000,0.0007,4.0937
2025-09-10,0.0007,0.0008,0.0007,0.0008,202,沪深300ETF沽9月4132A,21,-1,NAN,0.165,0,0,0.0008,0.0007,159919P2509M004200A,4.1320,0.0008,4.1257
2025-09-10,0.0012,0.0012,0.0008,0.0009,10024,沪深300ETF沽9月4200,353,-1,NAN,0.1677,0,0,0.0012,0.0008,159919P2509M004200,4.2000,0.0009,4.1936
2025-09-10,0.0015,0.0015,0.0008,0.001,5736,沪深300ETF沽9月4231A,301,-1,NAN,0.169,0,0,0.0015,0.0008,159919P2509M004300A,4.2310,0.0010,4.2245
2025-09-10,0.0027,0.0028,0.0013,0.0014,73948,沪深300ETF沽9月4300,1145,-1,NAN,0.1717,0,0,0.0028,0.0013,159919P2509M004300,4.3000,0.0014,4.2934
2025-09-10,0.0029,0.0029,0.0017,0.0019,38931,沪深300ETF沽9月4329A,885,-1,NAN,0.1729,0,0,0.0029,0.0017,159919P2509M004400A,4.3290,0.0019,4.3224
2025-09-10,0.0053,0.0053,0.0031,0.0037,497124,沪深300ETF沽9月4400,2788,-1,NAN,0.1757,0,0,0.0053,0.0031,159919P2509M004400,4.4000,0.0037,4.3933
2025-09-10,0.0059,0.0064,0.0039,0.0044,115430,沪深300ETF沽9月4428A,1042,-1,NAN,0.1768,0,0,0.0064,0.0039,159919P2509M004500A,4.4280,0.0044,4.4212
2025-09-10,0.0162,0.0182,0.0105,0.0121,179260,沪深300ETF沽9月4526A,1196,-1,NAN,0.1808,0,0,0.0182,0.0105,159919P2509M004600A,4.5260,0.0121,4.5191
2025-09-10,1.1112,1.1368,1.094,1.112,53188,300ETF购9月3423A,37,1,0,-0.1367,0,0.0008,1.1368,1.0940,510300C2509A03500,3.4230,1.1120,1.1202
2025-09-10,1.0063,1.0063,0.9947,0.9978,33969,300ETF购9月3520A,8,1,0,-0.1406,0,0.0008,1.0063,0.9947,510300C2509A03600,3.5200,0.9978,1.0234
2025-09-10,0.9083,0.9269,0.8995,0.9269,76102,300ETF购9月3618A,16,1,0,-0.1445,0,0.501,0.9269,0.8995,510300C2509A03700,3.6180,0.9269,0.9255
2025-09-10,0.83,0.845,0.8209,0.8209,45820,300ETF购9月3716A,30,1,0,-0.1484,0,0.0008,0.8450,0.8209,510300C2509A03800,3.7160,0.8209,0.8277
2025-09-10,0.7192,0.7377,0.7046,0.7234,76695,300ETF购9月3814A,33,1,0,-0.1523,0,0.0008,0.7377,0.7046,510300C2509A03900,3.8140,0.7234,0.7298
2025-09-10,0.6132,0.6499,0.5941,0.6354,8146304,300ETF购9月3912A,1794,1,0,-0.1562,0,0.3978,0.6499,0.5941,510300C2509A04000,3.9120,0.6354,0.632
2025-09-10,0.5145,0.5417,0.498,0.525,2992500,300ETF购9月4009A,604,1,0.0001,-0.1601,0,0.0008,0.5417,0.4980,510300C2509A04100,4.0090,0.5250,0.5351
2025-09-10,0.4225,0.455,0.4,0.4275,2689516,300ETF购9月4107A,416,0.9999,0.0044,-0.1649,0.0005,0.0008,0.4550,0.4000,510300C2509A04200,4.1070,0.4275,0.4373
2025-09-10,0.3242,0.3573,0.3068,0.3306,3475102,300ETF购9月4205A,628,0.9973,0.0651,-0.1812,0.0074,0.0008,0.3573,0.3068,510300C2509A04300,4.2050,0.3306,0.3395
2025-09-10,0.2292,0.2612,0.21,0.2352,5913159,300ETF购9月4303A,938,0.9752,0.4563,-0.2638,0.0517,0.0008,0.2612,0.2100,510300C2509A04400,4.3030,0.2352,0.2428
2025-09-10,0.1392,0.1718,0.1232,0.1469,69295574,300ETF购9月4401A,5586,0.8771,1.5968,-0.491,0.1808,0.1125,0.1718,0.1232,510300C2509A04500,4.4010,0.1469,0.1516
2025-09-10,0.0004,0.0007,0.0001,0.0003,4927,300ETF沽9月3423A,327,0,0,0,0,0.5164,0.0007,0.0001,510300P2509A03500,3.4230,0.0003,0
2025-09-10,0.0005,0.0005,0.0003,0.0003,3853,300ETF沽9月3520A,166,0,0,0,0,0.4688,0.0005,0.0003,510300P2509A03600,3.5200,0.0003,0
2025-09-10,0.0003,0.0003,0.0002,0.0002,485,300ETF沽9月3618A,46,-0,0,0,0,0.4063,0.0003,0.0002,510300P2509A03700,3.6180,0.0002,-0
2025-09-10,0.0002,0.0002,0.0001,0.0002,5497,300ETF沽9月3716A,190,-0,0,0,0,0.3631,0.0002,0.0001,510300P2509A03800,3.7160,0.0002,0
2025-09-10,0.0003,0.0004,0.0003,0.0004,434,300ETF沽9月3814A,41,-0,0,0,0,0.3438,0.0004,0.0003,510300P2509A03900,3.8140,0.0004,0
2025-09-10,0.0004,0.0005,0.0003,0.0004,1281211,300ETF沽9月3912A,2833,-0,0,0,0,0.2982,0.0005,0.0003,510300P2509A04000,3.9120,0.0004,0
2025-09-10,0.0007,0.0007,0.0006,0.0007,4820,300ETF沽9月4009A,267,-0,0.0001,0,0,0.2716,0.0007,0.0006,510300P2509A04100,4.0090,0.0007,0
2025-09-10,0.0011,0.0011,0.0009,0.001,7667,300ETF沽9月4107A,325,-0.0001,0.0044,-0.0009,0.0005,0.236,0.0011,0.0009,510300P2509A04200,4.1070,0.0010,0
2025-09-10,0.0024,0.0026,0.0015,0.0019,290369,300ETF沽9月4205A,1938,-0.0027,0.0651,-0.0133,0.0074,0.2077,0.0026,0.0015,510300P2509A04300,4.2050,0.0019,0.0001
2025-09-10,0.0055,0.0066,0.0037,0.0044,4386729,300ETF沽9月4303A,4886,-0.0248,0.4563,-0.092,0.0517,0.1833,0.0066,0.0037,510300P2509A04400,4.3030,0.0044,0.0012
2025-09-10,0.0173,0.0192,0.0103,0.0125,60430672,300ETF沽9月4401A,12536,-0.1229,1.5968,-0.3152,0.1808,0.1669,0.0192,0.0103,510300P2509A04500,4.4010,0.0125,0.0078
2025-09-10,0.8223,0.8294,0.8056,0.8246,6666,深证100ETF购9月2500,241,0,NAN,0,0,0,0.8294,0.8056,159901C2509M002500,2.5000,0.8246,0
