日期,开盘,最高,最低,收盘,成交量,期权合约简称,成交量,Delta,Gamma,Theta,Vega,隐含波动率,最高价,最低价,交易代码,行权价,最新价,理论价值
2025-06-24,0.2634,0.305,0.2634,0.2918,224003,50ETF购6月2499A,59,1,0,-0.0999,0,0.0008,0.3050,0.2634,510050C2506A02550,2.4990,0.2918,0.2933
2025-06-24,0.2244,0.2538,0.2237,0.2429,590622,50ETF购6月2548A,165,1,0,-0.1019,0,0.0008,0.2538,0.2237,510050C2506A02600,2.5480,0.2429,0.2443
2025-06-24,0.2222,0.2551,0.2222,0.2407,1045739,50ETF购6月2550,323,1,0,-0.102,0,0.0008,0.2551,0.2222,510050C2506M02550,2.5500,0.2407,0.2423
2025-06-24,0.1632,0.2128,0.1632,0.1899,802990,50ETF购6月2597A,142,1,0,-0.1039,0,0.0008,0.2128,0.1632,510050C2506A02650,2.5970,0.1899,0.1953
2025-06-24,0.1623,0.21,0.1623,0.1909,4811259,50ETF购6月2600,1350,1,0,-0.104,0,0.0008,0.2100,0.1623,510050C2506M02600,2.6000,0.1909,0.1923
2025-06-24,0.1165,0.1521,0.1165,0.1444,1461869,50ETF购6月2646A,266,1,0,-0.1058,0,0.0008,0.1521,0.1165,510050C2506A02700,2.6460,0.1444,0.1463
2025-06-24,0.1167,0.1612,0.116,0.1408,26776433,50ETF购6月2650,3886,1,0,-0.106,0,0.0008,0.1612,0.1160,510050C2506M02650,2.6500,0.1408,0.1423
2025-06-24,0.069,0.1148,0.069,0.0961,26363704,50ETF购6月2695A,2678,1,0.0004,-0.1078,0,0.0008,0.1148,0.0690,510050C2506A02750,2.6950,0.0961,0.0973
2025-06-24,0.0228,0.0662,0.0225,0.0476,111228412,50ETF购6月2744A,11183,0.9891,1.3539,-0.2205,0.0042,0.0008,0.0662,0.0225,510050C2506A02800,2.7440,0.0476,0.0484
2025-06-24,0.0022,0.021,0.0022,0.0087,117486992,50ETF购6月2793A,27224,0.4885,18.7313,-1.6036,0.0583,0.155,0.0210,0.0022,510050C2506A02850,2.7930,0.0087,0.0082
2025-06-24,0.0027,0.0174,0.0019,0.0052,830549373,50ETF购6月2800,149546,0.3605,17.5818,-1.4944,0.0547,0.1457,0.0174,0.0019,510050C2506M02800,2.8000,0.0052,0.0052
2025-06-24,0.0004,0.0039,0.0003,0.0005,15315420,50ETF购6月2842A,23403,0.0105,1.3014,-0.1088,0.004,0.1957,0.0039,0.0003,510050C2506A02900,2.8420,0.0005,0.0001
2025-06-24,0.0004,0.003,0.0001,0.0004,38007318,50ETF购6月2850,37357,0.0037,0.5189,-0.0433,0.0016,0.2113,0.0030,0.0001,510050C2506M02850,2.8500,0.0004,0
2025-06-24,0.0001,0.0005,0.0001,0.0001,418498,50ETF购6月2891A,3119,0,0.0006,0,0,0.2755,0.0005,0.0001,510050C2506A02950,2.8910,0.0001,0
2025-06-24,0.0001,0.0005,0.0001,0.0001,1816609,50ETF购6月2900,9491,0,0.0001,0,0,0.296,0.0005,0.0001,510050C2506M02900,2.9000,0.0001,0
2025-06-24,0.0001,0.0003,0.0001,0.0001,30085,50ETF购6月2940A,1155,0,0,0,0,0.3824,0.0003,0.0001,510050C2506A03000,2.9400,0.0001,0
