代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10009214,科创板50沽5月800,0.0003,0.0001,50.0,13.0,39.0,2437.0,0.8,9.0,-1.0,0.0002,0.0004,10,0.0003,0.0,62.5,,科创板50ETF,1.019,41.59,2025-05-28,3396.67,0.34,-0.0001,0.0103,0.0001,0.0,-0.0008
10009211,科创板50购5月750,0.2967,0.0297,11.12,,,142.0,0.75,9.0,0.0,0.267,,10,0.0277,0.269,199.98,0.2693,科创板50ETF,1.019,41.59,2025-05-28,3.43,3.43,1.0,0.0002,0.0,0.0205,-0.0097
10009065,50ETF沽5月2800,0.0422,0.0034,8.76,85610.0,37411296.0,45573.0,2.8,9.0,-1445.0,0.0388,0.0416,10,0.0112,0.031,13.23,0.0545,上证50ETF,2.769,20.5,2025-05-28,65.62,40.56,-0.6182,4.0618,0.1748,-0.0483,-0.6301
10009066,50ETF沽5月2850,0.087,0.0067,8.34,21029.0,18301976.0,12239.0,2.85,9.0,-246.0,0.0803,0.0843,10,0.006,0.081,17.48,0.0906,上证50ETF,2.769,20.5,2025-05-28,31.83,25.29,-0.7947,3.0289,0.1303,-0.0627,-0.4572
10009252,300ETF沽12月4300,0.4349,0.0164,3.92,85.0,368755.0,558.0,4.3,219.0,60.0,0.4185,0.426,10,0.1179,0.317,21.15,0.4566,沪深300ETF,3.983,23.0,2025-12-24,9.16,5.64,-0.6162,0.537,1.1808,-1.7546,-0.1874
10009314,300ETF沽12月4400,0.5185,0.0184,3.68,89.0,459769.0,236.0,4.4,219.0,75.0,0.5001,0.505,10,0.1015,0.417,22.28,0.5265,沪深300ETF,3.983,23.0,2025-12-24,7.68,5.1,-0.6643,0.5126,1.1273,-1.9123,-0.1738
10009083,300ETF沽5月4100,0.1248,0.0043,3.57,24514.0,32441849.0,14912.0,4.1,9.0,-1128.0,0.1205,0.1254,10,0.0078,0.117,17.04,0.1357,沪深300ETF,3.983,23.0,2025-05-28,31.92,24.51,-0.7679,2.0125,0.2012,-0.0874,-0.8028
10009291,科创板50购12月950,0.1014,0.0034,3.47,,,331.0,0.95,219.0,0.0,0.098,,10,0.0324,0.069,18.12,0.1676,科创板50ETF,1.019,41.59,2025-12-24,10.05,6.6,0.6565,1.118,0.291,0.3022,-0.1068
10009068,50ETF沽5月2950,0.1842,0.0061,3.43,160.0,295316.0,2065.0,2.95,9.0,-108.0,0.1781,0.183,10,0.0032,0.181,26.56,0.1811,上证50ETF,2.769,20.5,2025-05-28,15.03,14.54,-0.967,0.7815,0.0336,-0.0782,-0.0884
10009103,500ETF沽5月6750,1.0947,0.0356,3.36,23.0,250578.0,180.0,6.75,9.0,-21.0,1.0591,1.0886,10,0.0697,1.025,93.99,1.0226,中证500ETF,5.725,27.42,2025-05-28,5.23,5.23,-0.9997,0.0024,0.0006,-0.1847,0.0847
10008332,科创50沽6月1250,0.2223,0.0071,3.3,130.0,288380.0,3438.0,1.25,37.0,-5.0,0.2152,0.2159,10,0.0173,0.205,57.42,0.2103,科创50ETF,1.045,42.23,2025-06-25,4.7,4.19,-0.8918,1.3044,0.0626,-0.1188,-0.1121
10009286,科创50沽12月1150,0.1707,0.0053,3.2,29.0,50401.0,2033.0,1.15,219.0,28.0,0.1654,0.1739,10,0.0657,0.105,34.52,0.1954,科创50ETF,1.045,42.23,2025-12-24,6.12,3.31,-0.5414,1.1581,0.3219,-0.4587,-0.1028
10009251,300ETF沽12月4200,0.3541,0.0109,3.18,184.0,656421.0,550.0,4.2,219.0,66.0,0.3432,0.3491,10,0.1371,0.217,19.93,0.3912,沪深300ETF,3.983,23.0,2025-12-24,11.25,6.36,-0.565,0.5535,1.2172,-1.5924,-0.1978
10009244,300ETF沽12月3500,0.0461,0.0014,3.13,627.0,285042.0,2174.0,3.5,219.0,-5.0,0.0447,0.0428,10,0.0461,0.0,18.18,0.0843,沪深300ETF,3.983,23.0,2025-12-24,86.4,16.9,-0.1956,0.3885,0.8544,-0.5205,-0.1517
10009181,300ETF沽9月3300,0.0099,0.0003,3.13,48112.0,4699740.0,4899.0,3.3,128.0,1293.0,0.0096,0.0097,10,0.0099,0.0,20.17,0.0177,沪深300ETF,3.983,23.0,2025-09-24,402.32,28.0,-0.0696,0.2458,0.317,-0.1043,-0.0992
10008557,50ETF沽6月2850,0.0972,0.0029,3.08,2475.0,2435688.0,4424.0,2.85,37.0,159.0,0.0943,0.0986,10,0.0162,0.081,13.65,0.1189,上证50ETF,2.769,20.5,2025-06-25,28.49,18.49,-0.649,2.0262,0.3313,-0.1994,-0.3008
10009067,50ETF沽5月2900,0.1345,0.004,3.07,1439.0,1947757.0,4044.0,2.9,9.0,-56.0,0.1305,0.1335,10,0.0035,0.131,21.29,0.1339,上证50ETF,2.769,20.5,2025-05-28,20.59,18.72,-0.9091,1.7408,0.0749,-0.0725,-0.2454
10009206,科创50沽9月750,0.0034,0.0001,3.03,146740.0,4838585.0,10134.0,0.75,128.0,2663.0,0.0033,0.0038,10,0.0034,0.0,33.79,0.0092,科创50ETF,1.045,42.23,2025-09-24,307.35,21.95,-0.0714,0.52,0.0848,-0.0296,-0.0494
