日期,开盘,最高,最低,收盘,成交量,期权合约简称,成交量,Delta,Gamma,Theta,Vega,隐含波动率,最高价,最低价,交易代码,行权价,最新价,理论价值
2025-03-21,0.0001,0.0002,0.0001,0.0002,22,300ETF沽3月3000,5,0,0,0,0,0.5198,0.0002,0.0001,510300P2503M03000,3.0000,0.0002,0
2025-03-21,0.0001,0.0002,0.0001,0.0002,3352,300ETF沽3月3100,171,0,0,0,0,0.5198,0.0002,0.0001,510300P2503M03100,3.1000,0.0002,0
2025-03-21,0.0002,0.0002,0.0001,0.0002,2487,300ETF沽3月3200,244,0,0,0,0,0.5198,0.0002,0.0001,510300P2503M03200,3.2000,0.0002,0
2025-03-21,0.0001,0.0002,0.0001,0.0002,1742,300ETF沽3月3300,113,0,0,0,0,0.5198,0.0002,0.0001,510300P2503M03300,3.3000,0.0002,0
2025-03-21,0.0001,0.0003,0.0001,0.0002,4395,300ETF沽3月3400,260,0,0,0,0,0.5122,0.0003,0.0001,510300P2503M03400,3.4000,0.0002,0
2025-03-21,0.0001,0.0003,0.0001,0.0002,3522,300ETF沽3月3500,171,-0,0,0,0,0.4338,0.0003,0.0001,510300P2503M03500,3.5000,0.0002,-0
2025-03-21,0.0001,0.0003,0.0001,0.0003,19271,300ETF沽3月3600,842,-0,0,0,0,0.3654,0.0003,0.0001,510300P2503M03600,3.6000,0.0003,0
2025-03-21,0.0003,0.0006,0.0002,0.0004,308023,300ETF沽3月3700,4778,-0,0,0,0,0.2926,0.0006,0.0002,510300P2503M03700,3.7000,0.0004,0
2025-03-21,0.0005,0.0012,0.0003,0.0005,2835813,300ETF沽3月3800,10064,-0.0005,0.0281,-0.0045,0.0009,0.2124,0.0012,0.0003,510300P2503M03800,3.8000,0.0005,0
2025-03-21,0.002,0.0038,0.0012,0.0019,68093571,300ETF沽3月3900,44895,-0.0433,1.3786,-0.217,0.0432,0.1565,0.0038,0.0012,510300P2503M03900,3.9000,0.0019,0.0012
2025-03-21,0.7133,0.7133,0.7133,0.7133,30,深证100ETF购3月2050,5,0,NAN,0,0,0,0.7133,0.7133,159901C2503M002050,2.0500,0.7133,0
2025-03-21,0.6633,0.6633,0.6633,0.6633,80,深证100ETF购3月2100,13,0,NAN,0,0,0,0.6633,0.6633,159901C2503M002100,2.1000,0.6633,0
2025-03-21,0.6681,0.6681,0.6662,0.6672,22,深证100ETF购3月2150,2,0,NAN,0,0,0,0.6681,0.6662,159901C2503M002150,2.1500,0.6672,0
2025-03-21,0.6183,0.6183,0.56,0.5607,536,深证100ETF购3月2200,43,0,NAN,0,0,0,0.6183,0.5600,159901C2503M002200,2.2000,0.5607,0
2025-03-21,0.5157,0.5207,0.5139,0.5206,906,深证100ETF购3月2250,77,0,NAN,0,0,0,0.5207,0.5139,159901C2503M002250,2.2500,0.5206,0
2025-03-21,0.4115,0.4158,0.4115,0.4154,1040,深证100ETF购3月2350,80,0,NAN,0,0,0,0.4158,0.4115,159901C2503M002350,2.3500,0.4154,0
2025-03-21,0.3605,0.3715,0.3605,0.3715,660,深证100ETF购3月2400,60,0,NAN,0,0,0,0.3715,0.3605,159901C2503M002400,2.4000,0.3715,0
2025-03-21,0.362,0.37,0.35,0.35,50,深证100ETF购3月2450,4,0,NAN,0,0,0,0.3700,0.3500,159901C2503M002450,2.4500,0.3500,0
2025-03-21,0.2958,0.2958,0.2958,0.2958,10,深证100ETF购3月2500,1,0,NAN,0,0,0,0.2958,0.2958,159901C2503M002500,2.5000,0.2958,0
2025-03-21,0.2752,0.2752,0.2131,0.2132,2164,深证100ETF购3月2550,66,0,NAN,0,0,0,0.2752,0.2131,159901C2503M002550,2.5500,0.2132,0
2025-03-21,0.2248,0.2248,0.1888,0.1888,238,深证100ETF购3月2600,18,0,NAN,0,0,0,0.2248,0.1888,159901C2503M002600,2.6000,0.1888,0
2025-03-21,0.1702,0.1757,0.1165,0.1165,4468,深证100ETF购3月2650,185,0,NAN,0,0,0,0.1757,0.1165,159901C2503M002650,2.6500,0.1165,0
2025-03-21,0.0345,0.0422,0.0093,0.0098,5895806,深证100ETF购3月2800,7007,0,NAN,0,0,0,0.0422,0.0093,159901C2503M002800,2.8000,0.0098,0
2025-03-21,0.0002,0.0003,0.0001,0.0001,14972,深证100ETF购3月3100,583,0,NAN,0,0,0,0.0003,0.0001,159901C2503M003100,3.1000,0.0001,0
2025-03-21,0.0001,0.0002,0.0001,0.0001,9160,深证100ETF购3月3200,325,0,NAN,0,0,0,0.0002,0.0001,159901C2503M003200,3.2000,0.0001,0
2025-03-21,0.0001,0.0002,0.0001,0.0001,1570,深证100ETF购3月3300,116,0,NAN,0,0,0,0.0002,0.0001,159901C2503M003300,3.3000,0.0001,0
2025-03-21,0.0001,0.0002,0.0001,0.0001,1678,深证100ETF购3月3400,107,0,NAN,0,0,0,0.0002,0.0001,159901C2503M003400,3.4000,0.0001,0
2025-03-21,0.0002,0.0002,0.0001,0.0001,20276,深证100ETF购3月3500,1124,0,NAN,0,0,0,0.0002,0.0001,159901C2503M003500,3.5000,0.0001,0
2025-03-21,0.0002,0.0002,0.0001,0.0001,41544,深证100ETF购3月3600,1542,0,NAN,0,0,0,0.0002,0.0001,159901C2503M003600,3.6000,0.0001,0
