代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10009808,科创板50沽3月1400,,,,,,,1.4,216.0,,,,10,0.0,0.22,0.0,,科创板50ETF,1.18,40.65,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009807,科创板50购3月1400,,,,,,,1.4,216.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.18,40.65,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009806,科创板50沽12月1400,,,,,,,1.4,125.0,,,,10,0.0,0.22,0.0,,科创板50ETF,1.18,40.65,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009805,科创板50购12月1400,,,,,,,1.4,125.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.18,40.65,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009804,科创板50沽9月1400,,,,,,,1.4,34.0,,,,10,0.0,0.22,0.0,,科创板50ETF,1.18,40.65,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009803,科创板50购9月1400,,,,,,,1.4,34.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.18,40.65,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009802,科创板50沽8月1400,,,,,,,1.4,6.0,,,,10,0.0,0.22,0.0,,科创板50ETF,1.18,40.65,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009801,科创板50购8月1400,,,,,,,1.4,6.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.18,40.65,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009800,300ETF沽3月4800,,,,,,,4.8,216.0,,,,10,0.0,0.422,0.0,,沪深300ETF,4.378,23.3,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009799,300ETF购3月4800,,,,,,,4.8,216.0,,,,10,0.0,0.0,0.0,,沪深300ETF,4.378,23.3,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009798,300ETF沽12月4800,,,,,,,4.8,125.0,,,,10,0.0,0.422,0.0,,沪深300ETF,4.378,23.3,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009797,300ETF购12月4800,,,,,,,4.8,125.0,,,,10,0.0,0.0,0.0,,沪深300ETF,4.378,23.3,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009796,300ETF沽9月4800,,,,,,,4.8,34.0,,,,10,0.0,0.422,0.0,,沪深300ETF,4.378,23.3,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009795,300ETF购9月4800,,,,,,,4.8,34.0,,,,10,0.0,0.0,0.0,,沪深300ETF,4.378,23.3,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009794,300ETF沽8月4800,,,,,,,4.8,6.0,,,,10,0.0,0.422,0.0,,沪深300ETF,4.378,23.3,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009793,300ETF购8月4800,,,,,,,4.8,6.0,,,,10,0.0,0.0,0.0,,沪深300ETF,4.378,23.3,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009792,50ETF沽3月3400,,,,,,,3.4,216.0,,,,10,0.0,0.41,0.0,,上证50ETF,2.99,20.33,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
