代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10009808,科创板50沽3月1400,,,,,,,1.4,215.0,,,,10,0.0,0.105,0.0,,科创板50ETF,1.295,40.64,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009807,科创板50购3月1400,,,,,,,1.4,215.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.295,40.64,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009806,科创板50沽12月1400,,,,,,,1.4,124.0,,,,10,0.0,0.105,0.0,,科创板50ETF,1.295,40.64,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009805,科创板50购12月1400,,,,,,,1.4,124.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.295,40.64,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009804,科创板50沽9月1400,,,,,,,1.4,33.0,,,,10,0.0,0.105,0.0,,科创板50ETF,1.295,40.64,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009803,科创板50购9月1400,,,,,,,1.4,33.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.295,40.64,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009802,科创板50沽8月1400,,,,,,,1.4,5.0,,,,10,0.0,0.105,0.0,,科创板50ETF,1.295,40.64,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009801,科创板50购8月1400,,,,,,,1.4,5.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.295,40.64,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009800,300ETF沽3月4800,,,,,,,4.8,215.0,,,,10,0.0,0.321,0.0,,沪深300ETF,4.479,23.3,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009799,300ETF购3月4800,,,,,,,4.8,215.0,,,,10,0.0,0.0,0.0,,沪深300ETF,4.479,23.3,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009798,300ETF沽12月4800,,,,,,,4.8,124.0,,,,10,0.0,0.321,0.0,,沪深300ETF,4.479,23.3,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009797,300ETF购12月4800,,,,,,,4.8,124.0,,,,10,0.0,0.0,0.0,,沪深300ETF,4.479,23.3,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009796,300ETF沽9月4800,,,,,,,4.8,33.0,,,,10,0.0,0.321,0.0,,沪深300ETF,4.479,23.3,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009795,300ETF购9月4800,,,,,,,4.8,33.0,,,,10,0.0,0.0,0.0,,沪深300ETF,4.479,23.3,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009794,300ETF沽8月4800,,,,,,,4.8,5.0,,,,10,0.0,0.321,0.0,,沪深300ETF,4.479,23.3,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009793,300ETF购8月4800,,,,,,,4.8,5.0,,,,10,0.0,0.0,0.0,,沪深300ETF,4.479,23.3,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009792,50ETF沽3月3400,,,,,,,3.4,215.0,,,,10,0.0,0.334,0.0,,上证50ETF,3.066,20.33,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009791,50ETF购3月3400,,,,,,,3.4,215.0,,,,10,0.0,0.0,0.0,,上证50ETF,3.066,20.33,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009790,50ETF沽12月3400,,,,,,,3.4,124.0,,,,10,0.0,0.334,0.0,,上证50ETF,3.066,20.33,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009789,50ETF购12月3400,,,,,,,3.4,124.0,,,,10,0.0,0.0,0.0,,上证50ETF,3.066,20.33,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009788,50ETF沽9月3400,,,,,,,3.4,33.0,,,,10,0.0,0.334,0.0,,上证50ETF,3.066,20.33,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009787,50ETF购9月3400,,,,,,,3.4,33.0,,,,10,0.0,0.0,0.0,,上证50ETF,3.066,20.33,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009786,50ETF沽8月3400,,,,,,,3.4,5.0,,,,10,0.0,0.334,0.0,,上证50ETF,3.066,20.33,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009785,50ETF购8月3400,,,,,,,3.4,5.0,,,,10,0.0,0.0,0.0,,上证50ETF,3.066,20.33,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009784,科创50沽3月1400,,,,,,,1.4,215.0,,,,10,0.0,0.077,0.0,,科创50ETF,1.323,41.33,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009783,科创50购3月1400,,,,,,,1.4,215.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.323,41.33,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
