日期,开盘,最高,最低,收盘,成交量,期权合约简称,成交量,Delta,Gamma,Theta,Vega,隐含波动率,最高价,最低价,交易代码,行权价,最新价,理论价值
2025-08-12,0.5311,0.5411,0.53,0.534,163931,50ETF购9月2400,437,1,0,-0.0955,0,0.0009,0.5411,0.5300,510050C2509M02400,2.4000,0.5340,0.5433
2025-08-12,0.4876,0.4907,0.482,0.482,28982,50ETF购9月2450,47,1,0,-0.0975,0,0.0009,0.4907,0.4820,510050C2509M02450,2.4500,0.4820,0.4935
2025-08-12,0.4234,0.4435,0.4234,0.435,253461,50ETF购9月2500,86,1,0,-0.0995,0,0.0009,0.4435,0.4234,510050C2509M02500,2.5000,0.4350,0.4438
2025-08-12,0.3749,0.394,0.3742,0.3868,302710,50ETF购9月2550,162,1,0,-0.1015,0,0.0009,0.3940,0.3742,510050C2509M02550,2.5500,0.3868,0.394
2025-08-12,0.3229,0.3455,0.3229,0.3386,190057,50ETF购9月2600,111,1,0.0003,-0.1035,0,0.0009,0.3455,0.3229,510050C2509M02600,2.6000,0.3386,0.3442
2025-08-12,0.2749,0.298,0.2749,0.2887,676049,50ETF购9月2650,632,0.9999,0.0042,-0.1056,0.0003,0.0009,0.2980,0.2749,510050C2509M02650,2.6500,0.2887,0.2945
2025-08-12,0.2312,0.2493,0.2295,0.2401,726437,50ETF购9月2700,219,0.999,0.04,-0.1085,0.0033,0.0009,0.2493,0.2295,510050C2509M02700,2.7000,0.2401,0.2447
2025-08-12,0.1781,0.2018,0.1781,0.1935,2363053,50ETF购9月2750,799,0.9928,0.2413,-0.1157,0.0201,0.0009,0.2018,0.1781,510050C2509M02750,2.7500,0.1935,0.1951
2025-08-12,0.136,0.1585,0.1357,0.1505,9840211,50ETF购9月2800,2279,0.9648,0.936,-0.1346,0.0781,0.1153,0.1585,0.1357,510050C2509M02800,2.8000,0.1505,0.1463
2025-08-12,0.1002,0.1179,0.0988,0.1098,33989895,50ETF购9月2850,4362,0.8817,2.3877,-0.1691,0.1993,0.1207,0.1179,0.0988,510050C2509M02850,2.8500,0.1098,0.1003
2025-08-12,0.0668,0.0835,0.0668,0.0776,125938433,50ETF购9月2900,15032,0.7152,4.0922,-0.2009,0.3415,0.1296,0.0835,0.0668,510050C2509M02900,2.9000,0.0776,0.0606
2025-08-12,0.0448,0.057,0.0448,0.0525,88302760,50ETF购9月2950,14220,0.4858,4.8075,-0.1961,0.4012,0.1358,0.0570,0.0448,510050C2509M02950,2.9500,0.0525,0.0311
2025-08-12,0.0295,0.0382,0.0295,0.0345,66062585,50ETF购9月3000,12899,0.2644,3.945,-0.1456,0.3292,0.1419,0.0382,0.0295,510050C2509M03000,3.0000,0.0345,0.0131
2025-08-12,0.0015,0.0016,0.0014,0.0016,9747,50ETF沽9月2400,350,-0,0,0,0,0.2825,0.0016,0.0014,510050P2509M02400,2.4000,0.0016,0
