代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10008916,科创板50沽9月1300,,,,,,,1.3,212.0,,,,10,0.0,0.172,0.0,,科创板50ETF,1.128,41.14,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008915,科创板50购9月1300,,,,,,,1.3,212.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.128,41.14,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008914,科创板50沽2月1300,,,,,,,1.3,2.0,,,,10,0.0,0.172,0.0,,科创板50ETF,1.128,41.14,2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008913,科创板50购2月1300,,,,,,,1.3,2.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.128,41.14,2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008912,科创50沽9月1350,,,,,,,1.35,212.0,,,,10,0.0,0.189,0.0,,科创50ETF,1.161,41.56,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008911,科创50购9月1350,,,,,,,1.35,212.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.161,41.56,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008910,科创50沽2月1350,,,,,,,1.35,2.0,,,,10,0.0,0.189,0.0,,科创50ETF,1.161,41.56,2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008909,科创50购2月1350,,,,,,,1.35,2.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.161,41.56,2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008908,300ETF沽9月4500,,,,,,,4.5,212.0,,,,10,0.0,0.438,0.0,,沪深300ETF,4.062,22.02,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008907,300ETF购9月4500,,,,,,,4.5,212.0,,,,10,0.0,0.0,0.0,,沪深300ETF,4.062,22.02,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008906,50ETF沽9月2950,,,,,,,2.95,212.0,,,,10,0.0,0.219,0.0,,上证50ETF,2.731,19.37,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008905,50ETF购9月2950,,,,,,,2.95,212.0,,,,10,0.0,0.0,0.0,,上证50ETF,2.731,19.37,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008904,500ETF沽9月7000,,,,,,,7.0,212.0,,1.2208,,10,0.0,0.964,0.0,,中证500ETF,6.036,26.59,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008903,500ETF购9月7000,,,,,,,7.0,212.0,,0.0726,,10,0.0,0.0,0.0,,中证500ETF,6.036,26.59,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008902,500ETF沽6月7000,,,,,,,7.0,121.0,,1.1631,,10,0.0,0.964,0.0,,中证500ETF,6.036,26.59,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008901,500ETF购6月7000,,,,,,,7.0,121.0,,0.0358,,10,0.0,0.0,0.0,,中证500ETF,6.036,26.59,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008900,500ETF沽3月7000,,,,,,,7.0,30.0,,1.0961,,10,0.0,0.964,0.0,,中证500ETF,6.036,26.59,2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008899,500ETF购3月7000,,,,,,,7.0,30.0,,0.0044,,10,0.0,0.0,0.0,,中证500ETF,6.036,26.59,2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008898,500ETF沽2月7000,,,,,,,7.0,2.0,,1.0709,,10,0.0,0.964,0.0,,中证500ETF,6.036,26.59,2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008897,500ETF购2月7000,,,,,,,7.0,2.0,,0.0003,,10,0.0,0.0,0.0,,中证500ETF,6.036,26.59,2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008896,50ETF沽9月2900,,,,,,,2.9,212.0,,0.2365,,10,0.0,0.169,0.0,,上证50ETF,2.731,19.37,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008895,50ETF购9月2900,,,,,,,2.9,212.0,,0.0954,,10,0.0,0.0,0.0,,上证50ETF,2.731,19.37,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008894,科创50沽9月1300,,,,,,,1.3,212.0,,0.2713,,10,0.0,0.139,0.0,,科创50ETF,1.161,41.56,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008893,科创50购9月1300,,,,,,,1.3,212.0,,0.0397,,10,0.0,0.0,0.0,,科创50ETF,1.161,41.56,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008892,300ETF沽9月4400,,,,,,,4.4,212.0,,0.4368,,10,0.0,0.338,0.0,,沪深300ETF,4.062,22.02,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008891,300ETF购9月4400,,,,,,,4.4,212.0,,0.1121,,10,0.0,0.0,0.0,,沪深300ETF,4.062,22.02,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008890,科创板50沽9月1250,,,,,,,1.25,212.0,,0.26,,10,0.0,0.122,0.0,,科创板50ETF,1.128,41.14,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008889,科创板50购9月1250,,,,,,,1.25,212.0,,0.0399,,10,0.0,0.0,0.0,,科创板50ETF,1.128,41.14,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008888,500ETF沽9月6750,,,,,,,6.75,212.0,,1.0007,,10,0.0,0.714,0.0,,中证500ETF,6.036,26.59,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008887,500ETF购9月6750,,,,,,,6.75,212.0,,0.0981,,10,0.0,0.0,0.0,,中证500ETF,6.036,26.59,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008886,50ETF沽9月2850,,,,,,,2.85,212.0,,0.2028,,10,0.0,0.119,0.0,,上证50ETF,2.731,19.37,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008885,50ETF购9月2850,,,,,,,2.85,212.0,,0.1121,,10,0.0,0.0,0.0,,上证50ETF,2.731,19.37,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008884,科创50沽9月800,,,,,,,0.8,212.0,,0.012,,10,0.0,0.0,0.0,,科创50ETF,1.161,41.56,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008883,科创50购9月800,,,,,,,0.8,212.0,,0.292,,10,0.0,0.361,0.0,,科创50ETF,1.161,41.56,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008882,科创板50沽9月1200,,,,,,,1.2,212.0,,0.2203,,10,0.0,0.072,0.0,,科创板50ETF,1.128,41.14,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008881,科创板50沽9月1150,,,,,,,1.15,212.0,,0.1826,,10,0.0,0.022,0.0,,科创板50ETF,1.128,41.14,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008880,科创板50沽9月1100,,,,,,,1.1,212.0,,0.1483,,10,0.0,0.0,0.0,,科创板50ETF,1.128,41.14,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008879,科创板50沽9月1050,,,,,,,1.05,212.0,,0.1153,,10,0.0,0.0,0.0,,科创板50ETF,1.128,41.14,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008878,科创板50沽9月1000,,,,,,,1.0,212.0,,0.087,,10,0.0,0.0,0.0,,科创板50ETF,1.128,41.14,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008877,科创板50沽9月950,,,,,,,0.95,212.0,,0.0609,,10,0.0,0.0,0.0,,科创板50ETF,1.128,41.14,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008876,科创板50沽9月900,,,,,,,0.9,212.0,,0.0419,,10,0.0,0.0,0.0,,科创板50ETF,1.128,41.14,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
