代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10009734,科创50沽3月1300,,,,,,,1.3,243.0,,,,10,0.0,0.191,0.0,,科创50ETF,1.109,41.49,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009733,科创50购3月1300,,,,,,,1.3,243.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.109,41.49,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009732,科创50沽8月1300,,,,,,,1.3,33.0,,,,10,0.0,0.191,0.0,,科创50ETF,1.109,41.49,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009731,科创50购8月1300,,,,,,,1.3,33.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.109,41.49,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009730,50ETF沽3月3300,,,,,,,3.3,243.0,,,,10,0.0,0.384,0.0,,上证50ETF,2.916,20.33,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009729,50ETF购3月3300,,,,,,,3.3,243.0,,,,10,0.0,0.0,0.0,,上证50ETF,2.916,20.33,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009728,50ETF沽12月3300,,,,,,,3.3,152.0,,,,10,0.0,0.384,0.0,,上证50ETF,2.916,20.33,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009727,50ETF购12月3300,,,,,,,3.3,152.0,,,,10,0.0,0.0,0.0,,上证50ETF,2.916,20.33,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009726,50ETF沽9月3300,,,,,,,3.3,61.0,,,,10,0.0,0.384,0.0,,上证50ETF,2.916,20.33,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009725,50ETF购9月3300,,,,,,,3.3,61.0,,,,10,0.0,0.0,0.0,,上证50ETF,2.916,20.33,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009724,50ETF沽8月3300,,,,,,,3.3,33.0,,,,10,0.0,0.384,0.0,,上证50ETF,2.916,20.33,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009723,50ETF购8月3300,,,,,,,3.3,33.0,,,,10,0.0,0.0,0.0,,上证50ETF,2.916,20.33,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009722,科创板50沽3月1250,,,,,,,1.25,243.0,,,,10,0.0,0.168,0.0,,科创板50ETF,1.082,40.8,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009721,科创板50沽3月1200,,,,,,,1.2,243.0,,,,10,0.0,0.118,0.0,,科创板50ETF,1.082,40.8,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009720,科创板50沽3月1150,,,,,,,1.15,243.0,,,,10,0.0,0.068,0.0,,科创板50ETF,1.082,40.8,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009719,科创板50沽3月1100,,,,,,,1.1,243.0,,,,10,0.0,0.018,0.0,,科创板50ETF,1.082,40.8,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009718,科创板50沽3月1050,,,,,,,1.05,243.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.082,40.8,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009717,科创板50沽3月1000,,,,,,,1.0,243.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.082,40.8,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009716,科创板50沽3月950,,,,,,,0.95,243.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.082,40.8,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009715,科创板50沽3月900,,,,,,,0.9,243.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.082,40.8,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009714,科创板50沽3月850,,,,,,,0.85,243.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.082,40.8,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009713,科创板50购3月1250,,,,,,,1.25,243.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.082,40.8,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009712,科创板50购3月1200,,,,,,,1.2,243.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.082,40.8,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009711,科创板50购3月1150,,,,,,,1.15,243.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.082,40.8,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009710,科创板50购3月1100,,,,,,,1.1,243.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.082,40.8,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009709,科创板50购3月1050,,,,,,,1.05,243.0,,,,10,0.0,0.032,0.0,,科创板50ETF,1.082,40.8,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009708,科创板50购3月1000,,,,,,,1.0,243.0,,,,10,0.0,0.082,0.0,,科创板50ETF,1.082,40.8,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009707,科创板50购3月950,,,,,,,0.95,243.0,,,,10,0.0,0.132,0.0,,科创板50ETF,1.082,40.8,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009706,科创板50购3月900,,,,,,,0.9,243.0,,,,10,0.0,0.182,0.0,,科创板50ETF,1.082,40.8,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009705,科创板50购3月850,,,,,,,0.85,243.0,,,,10,0.0,0.232,0.0,,科创板50ETF,1.082,40.8,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009704,科创50沽3月1250,,,,,,,1.25,243.0,,,,10,0.0,0.141,0.0,,科创50ETF,1.109,41.49,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009703,科创50沽3月1200,,,,,,,1.2,243.0,,,,10,0.0,0.091,0.0,,科创50ETF,1.109,41.49,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009702,科创50沽3月1150,,,,,,,1.15,243.0,,,,10,0.0,0.041,0.0,,科创50ETF,1.109,41.49,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009701,科创50沽3月1100,,,,,,,1.1,243.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.109,41.49,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009700,科创50沽3月1050,,,,,,,1.05,243.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.109,41.49,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009699,科创50沽3月1000,,,,,,,1.0,243.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.109,41.49,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009698,科创50沽3月950,,,,,,,0.95,243.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.109,41.49,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009697,科创50沽3月900,,,,,,,0.9,243.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.109,41.49,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009696,科创50沽3月850,,,,,,,0.85,243.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.109,41.49,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009695,科创50购3月1250,,,,,,,1.25,243.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.109,41.49,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009694,科创50购3月1200,,,,,,,1.2,243.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.109,41.49,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009693,科创50购3月1150,,,,,,,1.15,243.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.109,41.49,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009692,科创50购3月1100,,,,,,,1.1,243.0,,,,10,0.0,0.009,0.0,,科创50ETF,1.109,41.49,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009691,科创50购3月1050,,,,,,,1.05,243.0,,,,10,0.0,0.059,0.0,,科创50ETF,1.109,41.49,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009690,科创50购3月1000,,,,,,,1.0,243.0,,,,10,0.0,0.109,0.0,,科创50ETF,1.109,41.49,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009689,科创50购3月950,,,,,,,0.95,243.0,,,,10,0.0,0.159,0.0,,科创50ETF,1.109,41.49,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009688,科创50购3月900,,,,,,,0.9,243.0,,,,10,0.0,0.209,0.0,,科创50ETF,1.109,41.49,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009687,科创50购3月850,,,,,,,0.85,243.0,,,,10,0.0,0.259,0.0,,科创50ETF,1.109,41.49,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009686,500ETF沽3月7250,,,,,,,7.25,243.0,,,,10,0.0,0.885,0.0,,中证500ETF,6.365,26.76,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009685,500ETF沽3月7000,,,,,,,7.0,243.0,,,,10,0.0,0.635,0.0,,中证500ETF,6.365,26.76,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009684,500ETF沽3月6750,,,,,,,6.75,243.0,,,,10,0.0,0.385,0.0,,中证500ETF,6.365,26.76,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009683,500ETF沽3月6500,,,,,,,6.5,243.0,,,,10,0.0,0.135,0.0,,中证500ETF,6.365,26.76,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009682,500ETF沽3月6250,,,,,,,6.25,243.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.365,26.76,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009681,500ETF沽3月6000,,,,,,,6.0,243.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.365,26.76,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009680,500ETF沽3月5750,,,,,,,5.75,243.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.365,26.76,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009679,500ETF沽3月5500,,,,,,,5.5,243.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.365,26.76,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009678,500ETF沽3月5250,,,,,,,5.25,243.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.365,26.76,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009677,500ETF购3月7250,,,,,,,7.25,243.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.365,26.76,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009676,500ETF购3月7000,,,,,,,7.0,243.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.365,26.76,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009675,500ETF购3月6750,,,,,,,6.75,243.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.365,26.76,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009674,500ETF购3月6500,,,,,,,6.5,243.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.365,26.76,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009673,500ETF购3月6250,,,,,,,6.25,243.0,,,,10,0.0,0.115,0.0,,中证500ETF,6.365,26.76,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009672,500ETF购3月6000,,,,,,,6.0,243.0,,,,10,0.0,0.365,0.0,,中证500ETF,6.365,26.76,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009671,500ETF购3月5750,,,,,,,5.75,243.0,,,,10,0.0,0.615,0.0,,中证500ETF,6.365,26.76,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009670,500ETF购3月5500,,,,,,,5.5,243.0,,,,10,0.0,0.865,0.0,,中证500ETF,6.365,26.76,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
