代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10009756,300ETF沽3月3700,,,,,,,3.7,233.0,,,,10,0.0,0.0,0.0,,沪深300ETF,4.152,23.27,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009755,300ETF购3月3700,,,,,,,3.7,233.0,,,,10,0.0,0.452,0.0,,沪深300ETF,4.152,23.27,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009754,科创50沽3月1350,,,,,,,1.35,233.0,,,,10,0.0,0.246,0.0,,科创50ETF,1.104,41.16,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009753,科创50购3月1350,,,,,,,1.35,233.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.104,41.16,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009752,科创50沽12月1350,,,,,,,1.35,142.0,,,,10,0.0,0.246,0.0,,科创50ETF,1.104,41.16,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009751,科创50购12月1350,,,,,,,1.35,142.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.104,41.16,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009750,科创50沽8月1350,,,,,,,1.35,23.0,,,,10,0.0,0.246,0.0,,科创50ETF,1.104,41.16,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009749,科创50购8月1350,,,,,,,1.35,23.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.104,41.16,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009748,500ETF沽3月7500,,,,,,,7.5,233.0,,,,10,0.0,1.165,0.0,,中证500ETF,6.335,26.32,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009747,500ETF购3月7500,,,,,,,7.5,233.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.335,26.32,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009746,500ETF沽12月7500,,,,,,,7.5,142.0,,,,10,0.0,1.165,0.0,,中证500ETF,6.335,26.32,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009745,500ETF购12月7500,,,,,,,7.5,142.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.335,26.32,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009744,500ETF沽9月7500,,,,,,,7.5,51.0,,,,10,0.1334,1.165,0.0,,中证500ETF,6.335,26.32,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009743,500ETF购9月7500,,,,,,,7.5,51.0,,,,10,0.0088,0.0,0.0,,中证500ETF,6.335,26.32,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009742,500ETF沽8月7500,,,,,,,7.5,23.0,,,,10,0.0,1.165,0.0,,中证500ETF,6.335,26.32,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009741,500ETF购8月7500,,,,,,,7.5,23.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.335,26.32,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009740,科创板50沽3月1300,,,,,,,1.3,233.0,,,,10,0.0,0.223,0.0,,科创板50ETF,1.077,40.44,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009739,科创板50购3月1300,,,,,,,1.3,233.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.077,40.44,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009738,科创板50沽12月1300,,,,,,,1.3,142.0,,,,10,0.0,0.223,0.0,,科创板50ETF,1.077,40.44,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009737,科创板50购12月1300,,,,,,,1.3,142.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.077,40.44,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009736,科创板50沽8月1300,,,,,,,1.3,23.0,,,,10,0.0,0.223,0.0,,科创板50ETF,1.077,40.44,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009735,科创板50购8月1300,,,,,,,1.3,23.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.077,40.44,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009734,科创50沽3月1300,,,,,,,1.3,233.0,,,,10,0.0528,0.196,0.0,,科创50ETF,1.104,41.16,2026-03-25,4.44,0.0,0.0,0.0,0.0,0.0,0.0
10009733,科创50购3月1300,,,,,,,1.3,233.0,,,,10,0.057,0.0,0.0,,科创50ETF,1.104,41.16,2026-03-25,19.37,0.0,0.0,0.0,0.0,0.0,0.0
10009732,科创50沽8月1300,,,,,,,1.3,23.0,,,,10,0.0,0.196,0.0,,科创50ETF,1.104,41.16,2025-08-27,5.72,0.0,0.0,0.0,0.0,0.0,0.0
10009731,科创50购8月1300,,,,,,,1.3,23.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.104,41.16,2025-08-27,225.31,0.0,0.0,0.0,0.0,0.0,0.0
10009730,50ETF沽3月3300,,,,,,,3.3,233.0,,,,10,0.0046,0.41,0.0,,上证50ETF,2.89,20.3,2026-03-25,6.97,0.0,0.0,0.0,0.0,0.0,0.0
10009729,50ETF购3月3300,,,,,,,3.3,233.0,,,,10,0.0598,0.0,0.0,,上证50ETF,2.89,20.3,2026-03-25,48.33,0.0,0.0,0.0,0.0,0.0,0.0
10009728,50ETF沽12月3300,,,,,,,3.3,142.0,,,,10,0.0,0.41,0.0,,上证50ETF,2.89,20.3,2025-12-24,7.21,0.0,0.0,0.0,0.0,0.0,0.0
10009727,50ETF购12月3300,,,,,,,3.3,142.0,,,,10,0.0,0.0,0.0,,上证50ETF,2.89,20.3,2025-12-24,77.07,0.0,0.0,0.0,0.0,0.0,0.0
10009726,50ETF沽9月3300,,,,,,,3.3,51.0,,,,10,-0.007,0.41,0.0,,上证50ETF,2.89,20.3,2025-09-24,7.43,0.0,0.0,0.0,0.0,0.0,0.0
10009725,50ETF购9月3300,,,,,,,3.3,51.0,,,,10,0.0069,0.0,0.0,,上证50ETF,2.89,20.3,2025-09-24,227.56,0.0,0.0,0.0,0.0,0.0,0.0
10009724,50ETF沽8月3300,,,,,,,3.3,23.0,,,,10,0.0,0.41,0.0,,上证50ETF,2.89,20.3,2025-08-27,7.53,0.0,0.0,0.0,0.0,0.0,0.0
10009723,50ETF购8月3300,,,,,,,3.3,23.0,,,,10,0.0,0.0,0.0,,上证50ETF,2.89,20.3,2025-08-27,704.88,0.0,0.0,0.0,0.0,0.0,0.0
10009722,科创板50沽3月1250,,,,,,,1.25,233.0,,,,10,0.0576,0.173,0.0,,科创板50ETF,1.077,40.44,2026-03-25,4.67,0.0,0.0,0.0,0.0,0.0,0.0
10009721,科创板50沽3月1200,,,,,,,1.2,233.0,,,,10,0.0671,0.123,0.0,,科创板50ETF,1.077,40.44,2026-03-25,5.67,0.0,0.0,0.0,0.0,0.0,0.0
10009720,科创板50沽3月1150,,,,,,,1.15,233.0,,,,10,0.0791,0.073,0.0,,科创板50ETF,1.077,40.44,2026-03-25,7.08,0.0,0.0,0.0,0.0,0.0,0.0
10009719,科创板50沽3月1100,,,,,,,1.1,233.0,,,,10,0.0953,0.023,0.0,,科创板50ETF,1.077,40.44,2026-03-25,9.1,0.0,0.0,0.0,0.0,0.0,0.0
10009718,科创板50沽3月1050,,,,,,,1.05,233.0,,,,10,0.0849,0.0,0.0,,科创板50ETF,1.077,40.44,2026-03-25,12.69,0.0,0.0,0.0,0.0,0.0,0.0
