日期,开盘,最高,最低,收盘,成交量,期权合约简称,成交量,Delta,Gamma,Theta,Vega,隐含波动率,最高价,最低价,交易代码,行权价,最新价,理论价值
2025-08-11,0.5151,0.5255,0.5111,0.5188,86224,50ETF购9月2400,65,1,0,-0.0955,0,0.0009,0.5255,0.5111,510050C2509M02400,2.4000,0.5188,0.5235
2025-08-11,0.4649,0.4722,0.4616,0.4707,84042,50ETF购9月2450,48,1,0,-0.0975,0,0.0009,0.4722,0.4616,510050C2509M02450,2.4500,0.4707,0.4738
2025-08-11,0.4111,0.4252,0.4111,0.42,42708,50ETF购9月2500,33,1,0,-0.0995,0,0.0009,0.4252,0.4111,510050C2509M02500,2.5000,0.4200,0.424
2025-08-11,0.3695,0.38,0.3654,0.3684,134562,50ETF购9月2550,65,1,0.0001,-0.1015,0,0.0009,0.3800,0.3654,510050C2509M02550,2.5500,0.3684,0.3743
2025-08-11,0.3239,0.3273,0.313,0.3206,102255,50ETF购9月2600,53,1,0.0014,-0.1035,0.0001,0.0009,0.3273,0.3130,510050C2509M02600,2.6000,0.3206,0.3245
2025-08-11,0.2697,0.2825,0.2647,0.2723,2790427,50ETF购9月2650,1183,0.9996,0.0153,-0.1059,0.0013,0.0009,0.2825,0.2647,510050C2509M02650,2.6500,0.2723,0.2748
2025-08-11,0.2243,0.2439,0.2171,0.2231,597486,50ETF购9月2700,214,0.997,0.1071,-0.1104,0.0093,0.0009,0.2439,0.2171,510050C2509M02700,2.7000,0.2231,0.2251
2025-08-11,0.1765,0.1888,0.1715,0.1771,1433338,50ETF购9月2750,590,0.9831,0.4886,-0.1224,0.0423,0.105,0.1888,0.1715,510050C2509M02750,2.7500,0.1771,0.1758
2025-08-11,0.1327,0.1445,0.1285,0.1346,7821373,50ETF购9月2800,1633,0.9346,1.4862,-0.149,0.1288,0.1212,0.1445,0.1285,510050C2509M02800,2.8000,0.1346,0.1279
2025-08-11,0.0944,0.1058,0.0911,0.097,24901423,50ETF购9月2850,3949,0.8185,3.0773,-0.1857,0.2667,0.1265,0.1058,0.0911,510050C2509M02850,2.8500,0.0970,0.0843
2025-08-11,0.0646,0.0735,0.0619,0.0665,60781762,50ETF购9月2900,10457,0.6251,4.4239,-0.2057,0.3834,0.1308,0.0735,0.0619,510050C2509M02900,2.9000,0.0665,0.0486
2025-08-11,0.0423,0.0498,0.0403,0.0441,45834511,50ETF购9月2950,7802,0.3967,4.4976,-0.1823,0.3897,0.1363,0.0498,0.0403,510050C2509M02950,2.9500,0.0441,0.0237
2025-08-11,0.0271,0.0327,0.0259,0.029,30114039,50ETF购9月3000,8372,0.2024,3.2901,-0.1234,0.2851,0.1435,0.0327,0.0259,510050C2509M03000,3.0000,0.0290,0.0096
2025-08-11,0.0017,0.0017,0.0015,0.0016,7788,50ETF沽9月2400,251,-0,0,0,0,0.2717,0.0017,0.0015,510050P2509M02400,2.4000,0.0016,0
2025-08-11,0.002,0.002,0.0019,0.002,8424,50ETF沽9月2450,215,-0,0,0,0,0.2555,0.0020,0.0019,510050P2509M02450,2.4500,0.0020,0
2025-08-11,0.0023,0.0023,0.0019,0.002,2468,50ETF沽9月2500,90,-0,0,0,0,0.2304,0.0023,0.0019,510050P2509M02500,2.5000,0.0020,0
2025-08-11,0.0031,0.0032,0.0026,0.0028,17388,50ETF沽9月2550,457,-0,0.0001,0,0,0.2179,0.0032,0.0026,510050P2509M02550,2.5500,0.0028,0
2025-08-11,0.0032,0.0035,0.0027,0.003,39848,50ETF沽9月2600,504,-0,0.0014,0,0.0001,0.1945,0.0035,0.0027,510050P2509M02600,2.6000,0.0030,0
2025-08-11,0.0048,0.005,0.0042,0.0045,79972,50ETF沽9月2650,729,-0.0004,0.0153,-0.0004,0.0013,0.183,0.0050,0.0042,510050P2509M02650,2.6500,0.0045,0
2025-08-11,0.007,0.0073,0.0058,0.0065,286314,50ETF沽9月2700,1647,-0.003,0.1071,-0.0029,0.0093,0.1695,0.0073,0.0058,510050P2509M02700,2.7000,0.0065,0.0001
2025-08-11,0.0115,0.0115,0.009,0.01,2747419,50ETF沽9月2750,3669,-0.0169,0.4886,-0.0129,0.0423,0.158,0.0115,0.0090,510050P2509M02750,2.7500,0.0100,0.0005
2025-08-11,0.0189,0.0192,0.0154,0.0174,10222463,50ETF沽9月2800,6723,-0.0654,1.4862,-0.0376,0.1288,0.1534,0.0192,0.0154,510050P2509M02800,2.8000,0.0174,0.0025
2025-08-11,0.0314,0.032,0.0263,0.029,27930701,50ETF沽9月2850,7628,-0.1815,3.0773,-0.0723,0.2667,0.1491,0.0320,0.0263,510050P2509M02850,2.8500,0.0290,0.0086
2025-08-11,0.0496,0.0521,0.044,0.0491,55431003,50ETF沽9月2900,9575,-0.3749,4.4239,-0.0902,0.3834,0.1524,0.0521,0.0440,510050P2509M02900,2.9000,0.0491,0.0226
2025-08-11,0.0778,0.0806,0.0697,0.0766,27266796,50ETF沽9月2950,4045,-0.6033,4.4976,-0.0649,0.3897,0.158,0.0806,0.0697,510050P2509M02950,2.9500,0.0766,0.0475
2025-08-11,0.1113,0.115,0.1029,0.1114,8430695,50ETF沽9月3000,1304,-0.7976,3.2901,-0.004,0.2851,0.1675,0.1150,0.1029,510050P2509M03000,3.0000,0.1114,0.0832
2025-08-11,0.7909,0.7909,0.7909,0.7909,272,沪深300ETF购9月3542A,20,0,NAN,0,0,0,0.7909,0.7909,159919C2509M003600A,3.5420,0.7909,0
2025-08-11,0.7276,0.7338,0.7253,0.73,454,沪深300ETF购9月3600,28,0,NAN,0,0,0,0.7338,0.7253,159919C2509M003600,3.6000,0.7300,0
