代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10009490,300ETF沽12月4300,,,,,,,4.3,188.0,,,,10,0.0,0.427,0.0,,沪深300ETF,3.873,23.46,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009489,300ETF沽12月4200,,,,,,,4.2,188.0,,,,10,0.0,0.327,0.0,,沪深300ETF,3.873,23.46,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009488,300ETF沽12月4100,,,,,,,4.1,188.0,,,,10,0.0,0.227,0.0,,沪深300ETF,3.873,23.46,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009487,300ETF沽12月4000,,,,,,,4.0,188.0,,,,10,0.0,0.127,0.0,,沪深300ETF,3.873,23.46,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009486,300ETF沽12月3900,,,,,,,3.9,188.0,,,,10,0.0,0.027,0.0,,沪深300ETF,3.873,23.46,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009485,300ETF沽12月3800,,,,,,,3.8,188.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009484,300ETF沽12月3700,,,,,,,3.7,188.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009483,300ETF沽12月3600,,,,,,,3.6,188.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009482,300ETF沽12月3500,,,,,,,3.5,188.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009481,300ETF购12月4300,,,,,,,4.3,188.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009480,300ETF购12月4200,,,,,,,4.2,188.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009479,300ETF购12月4100,,,,,,,4.1,188.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009478,300ETF购12月4000,,,,,,,4.0,188.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009477,300ETF购12月3900,,,,,,,3.9,188.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009476,300ETF购12月3800,,,,,,,3.8,188.0,,,,10,0.0,0.073,0.0,,沪深300ETF,3.873,23.46,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009475,300ETF购12月3700,,,,,,,3.7,188.0,,,,10,0.0,0.173,0.0,,沪深300ETF,3.873,23.46,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009474,300ETF购12月3600,,,,,,,3.6,188.0,,,,10,0.0,0.273,0.0,,沪深300ETF,3.873,23.46,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009473,300ETF购12月3500,,,,,,,3.5,188.0,,,,10,0.0,0.373,0.0,,沪深300ETF,3.873,23.46,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009472,300ETF沽9月4300,,,,,,,4.3,97.0,,,,10,0.0,0.427,0.0,,沪深300ETF,3.873,23.46,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009471,300ETF沽9月4200,,,,,,,4.2,97.0,,,,10,0.0,0.327,0.0,,沪深300ETF,3.873,23.46,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009470,300ETF沽9月4100,,,,,,,4.1,97.0,,,,10,0.0,0.227,0.0,,沪深300ETF,3.873,23.46,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009469,300ETF沽9月4000,,,,,,,4.0,97.0,,,,10,0.0,0.127,0.0,,沪深300ETF,3.873,23.46,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009468,300ETF沽9月3900,,,,,,,3.9,97.0,,,,10,0.0,0.027,0.0,,沪深300ETF,3.873,23.46,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009467,300ETF沽9月3800,,,,,,,3.8,97.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009466,300ETF沽9月3700,,,,,,,3.7,97.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009465,300ETF沽9月3600,,,,,,,3.6,97.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009464,300ETF沽9月3500,,,,,,,3.5,97.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009463,300ETF购9月4300,,,,,,,4.3,97.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009462,300ETF购9月4200,,,,,,,4.2,97.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009461,300ETF购9月4100,,,,,,,4.1,97.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009460,300ETF购9月4000,,,,,,,4.0,97.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009459,300ETF购9月3900,,,,,,,3.9,97.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009458,300ETF购9月3800,,,,,,,3.8,97.0,,,,10,0.0,0.073,0.0,,沪深300ETF,3.873,23.46,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009457,300ETF购9月3700,,,,,,,3.7,97.0,,,,10,0.0,0.173,0.0,,沪深300ETF,3.873,23.46,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009456,300ETF购9月3600,,,,,,,3.6,97.0,,,,10,0.0,0.273,0.0,,沪深300ETF,3.873,23.46,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009455,300ETF购9月3500,,,,,,,3.5,97.0,,,,10,0.0,0.373,0.0,,沪深300ETF,3.873,23.46,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009454,300ETF沽7月4300,,,,,,,4.3,34.0,,,,10,0.0,0.427,0.0,,沪深300ETF,3.873,23.46,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009453,300ETF沽7月4200,,,,,,,4.2,34.0,,,,10,0.0,0.327,0.0,,沪深300ETF,3.873,23.46,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009452,300ETF沽7月4100,,,,,,,4.1,34.0,,,,10,0.0,0.227,0.0,,沪深300ETF,3.873,23.46,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009451,300ETF沽7月4000,,,,,,,4.0,34.0,,,,10,0.0,0.127,0.0,,沪深300ETF,3.873,23.46,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009450,300ETF沽7月3900,,,,,,,3.9,34.0,,,,10,0.0,0.027,0.0,,沪深300ETF,3.873,23.46,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009449,300ETF沽7月3800,,,,,,,3.8,34.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009448,300ETF沽7月3700,,,,,,,3.7,34.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009447,300ETF沽7月3600,,,,,,,3.6,34.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009446,300ETF沽7月3500,,,,,,,3.5,34.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009445,300ETF购7月4300,,,,,,,4.3,34.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009444,300ETF购7月4200,,,,,,,4.2,34.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009443,300ETF购7月4100,,,,,,,4.1,34.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009442,300ETF购7月4000,,,,,,,4.0,34.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009441,300ETF购7月3900,,,,,,,3.9,34.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009440,300ETF购7月3800,,,,,,,3.8,34.0,,,,10,0.0,0.073,0.0,,沪深300ETF,3.873,23.46,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009439,300ETF购7月3700,,,,,,,3.7,34.0,,,,10,0.0,0.173,0.0,,沪深300ETF,3.873,23.46,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009438,300ETF购7月3600,,,,,,,3.6,34.0,,,,10,0.0,0.273,0.0,,沪深300ETF,3.873,23.46,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009437,300ETF购7月3500,,,,,,,3.5,34.0,,,,10,0.0,0.373,0.0,,沪深300ETF,3.873,23.46,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009436,300ETF沽6月4300,,,,,,,4.3,6.0,,,,10,0.0,0.427,0.0,,沪深300ETF,3.873,23.46,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009435,300ETF沽6月4200,,,,,,,4.2,6.0,,,,10,0.0,0.327,0.0,,沪深300ETF,3.873,23.46,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009434,300ETF沽6月4100,,,,,,,4.1,6.0,,,,10,0.0,0.227,0.0,,沪深300ETF,3.873,23.46,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009433,300ETF沽6月4000,,,,,,,4.0,6.0,,,,10,0.0,0.127,0.0,,沪深300ETF,3.873,23.46,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009432,300ETF沽6月3900,,,,,,,3.9,6.0,,,,10,0.0,0.027,0.0,,沪深300ETF,3.873,23.46,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009431,300ETF沽6月3800,,,,,,,3.8,6.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009430,300ETF沽6月3700,,,,,,,3.7,6.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009429,300ETF沽6月3600,,,,,,,3.6,6.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009428,300ETF沽6月3500,,,,,,,3.5,6.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009427,300ETF购6月4300,,,,,,,4.3,6.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009426,300ETF购6月4200,,,,,,,4.2,6.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009425,300ETF购6月4100,,,,,,,4.1,6.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009424,300ETF购6月4000,,,,,,,4.0,6.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009423,300ETF购6月3900,,,,,,,3.9,6.0,,,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009422,300ETF购6月3800,,,,,,,3.8,6.0,,,,10,0.0,0.073,0.0,,沪深300ETF,3.873,23.46,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009421,300ETF购6月3700,,,,,,,3.7,6.0,,,,10,0.0,0.173,0.0,,沪深300ETF,3.873,23.46,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009420,300ETF购6月3600,,,,,,,3.6,6.0,,,,10,0.0,0.273,0.0,,沪深300ETF,3.873,23.46,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009419,300ETF购6月3500,,,,,,,3.5,6.0,,,,10,0.0,0.373,0.0,,沪深300ETF,3.873,23.46,2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009418,科创板50沽7月1250,,,,,,,1.25,34.0,,,,10,0.0,0.262,0.0,,科创板50ETF,0.988,41.5,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009417,科创板50购7月1250,,,,,,,1.25,34.0,,,,10,0.0,0.0,0.0,,科创板50ETF,0.988,41.5,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009416,科创50沽7月1250,,,,,,,1.25,34.0,,,,10,0.0,0.238,0.0,,科创50ETF,1.012,42.15,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009415,科创50购7月1250,,,,,,,1.25,34.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.012,42.15,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009414,300ETF沽7月4303A,,,,,,,4.303,34.0,,,,10,0.0,0.43,0.0,,沪深300ETF,3.873,23.46,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009413,300ETF购7月4303A,,,,,,12781.0,4.303,34.0,0.0,0.0044,,10,0.0,0.0,0.0,,沪深300ETF,3.873,23.46,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009412,科创板50沽7月1200,,,,,,35.0,1.2,34.0,0.0,0.2162,,10,0.0,0.212,0.0,,科创板50ETF,0.988,41.5,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009411,科创板50沽7月1150,,,,,,19.0,1.15,34.0,0.0,0.1658,,10,0.0,0.162,0.0,,科创板50ETF,0.988,41.5,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009410,科创板50沽7月1100,,,,,,220.0,1.1,34.0,0.0,0.1196,,10,-0.0033,0.112,0.0,,科创板50ETF,0.988,41.5,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009409,科创板50沽7月1050,,,,,,1487.0,1.05,34.0,0.0,0.0718,,10,0.002,0.062,0.0,,科创板50ETF,0.988,41.5,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009408,科创板50沽7月1000,,,,,,5038.0,1.0,34.0,0.0,0.0338,,10,0.0165,0.012,0.0,,科创板50ETF,0.988,41.5,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009407,科创板50沽7月950,,,,,,8719.0,0.95,34.0,0.0,0.012,,10,0.0104,0.0,0.0,,科创板50ETF,0.988,41.5,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009406,科创板50沽7月900,,,,,,2978.0,0.9,34.0,0.0,0.0043,,10,0.0045,0.0,0.0,,科创板50ETF,0.988,41.5,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
