日期,开盘,最高,最低,收盘,成交量,期权合约简称,成交量,Delta,Gamma,Theta,Vega,隐含波动率,最高价,最低价,交易代码,行权价,最新价,理论价值
2025-06-19,0.29,0.29,0.2838,0.2838,10405,50ETF购6月2450A,6,1,0,-0.0979,0,0.0008,0.2900,0.2838,510050C2506A02500,2.4500,0.2838,0.2846
2025-06-19,0.2421,0.2452,0.234,0.234,227231,50ETF购6月2499A,117,1,0.0001,-0.0999,0,0.0008,0.2452,0.2340,510050C2506A02550,2.4990,0.2340,0.2356
2025-06-19,0.242,0.2458,0.229,0.2337,483969,50ETF购6月2500,233,1,0.0001,-0.0999,0,0.0008,0.2458,0.2290,510050C2506M02500,2.5000,0.2337,0.2346
2025-06-19,0.1917,0.1958,0.1852,0.1852,103943,50ETF购6月2548A,54,0.9999,0.0087,-0.1026,0.0002,0.0008,0.1958,0.1852,510050C2506A02600,2.5480,0.1852,0.1867
2025-06-19,0.1964,0.1964,0.18,0.182,1036522,50ETF购6月2550,330,0.9999,0.01,-0.1028,0.0002,0.0008,0.1964,0.1800,510050C2506M02550,2.5500,0.1820,0.1847
2025-06-19,0.1464,0.1489,0.1331,0.1372,1007883,50ETF购6月2597A,245,0.9965,0.2019,-0.1205,0.0037,0.0008,0.1489,0.1331,510050C2506A02650,2.5970,0.1372,0.1378
2025-06-19,0.1474,0.1474,0.1294,0.1342,9068659,50ETF购6月2600,1840,0.9958,0.2368,-0.1234,0.0044,0.0008,0.1474,0.1294,510050C2506M02600,2.6000,0.1342,0.1348
2025-06-19,0.0974,0.1003,0.0847,0.09,9345374,50ETF购6月2646A,1298,0.9575,1.7182,-0.246,0.0317,0.1601,0.1003,0.0847,510050C2506A02700,2.6460,0.0900,0.0897
2025-06-19,0.1001,0.1001,0.0806,0.0856,170866842,50ETF购6月2650,19688,0.9499,1.9605,-0.2658,0.0362,0.1431,0.1001,0.0806,510050C2506M02650,2.6500,0.0856,0.0859
2025-06-19,0.0563,0.0684,0.0402,0.0439,50754364,50ETF购6月2695A,5975,0.7795,5.6301,-0.5583,0.1039,0.1236,0.0684,0.0402,510050C2506A02750,2.6950,0.0439,0.0465
2025-06-19,0.0504,0.0531,0.0362,0.0398,995719649,50ETF购6月2700,118016,0.7499,6.0352,-0.5894,0.1114,0.1228,0.0531,0.0362,510050C2506M02700,2.7000,0.0398,0.0427
2025-06-19,0.0202,0.0212,0.0102,0.0115,84362973,50ETF购6月2744A,17921,0.4346,7.473,-0.6773,0.1379,0.1119,0.0212,0.0102,510050C2506A02800,2.7440,0.0115,0.0168
2025-06-19,0.0166,0.018,0.0083,0.009,979095866,50ETF购6月2750,160970,0.3905,7.2878,-0.657,0.1345,0.11,0.0180,0.0083,510050C2506M02750,2.7500,0.0090,0.0143
