代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10007706,500ETF沽3月4132A,0.0008,0.0002,33.33,18.0,168.74,16705.0,4.132,27.0,0.0,0.0006,0.0009,10,0.0008,0.0,50.78,,中证500ETF,6.029,26.17,2025-03-26,7536.25,0.0,0.0,0.0,0.0,0.0,0.0
10007640,500ETF沽3月4230A,0.0007,0.0001,16.67,38.0,321.21,10889.0,4.23,27.0,0.0,0.0006,0.0009,10,0.0007,0.0,47.66,,中证500ETF,6.029,26.17,2025-03-26,8612.86,0.0,0.0,0.0,0.0,0.0,0.0
10007644,500ETF沽3月4624A,0.0008,0.0001,14.29,203.0,1618.27,18554.0,4.624,27.0,-579.0,0.0007,0.0009,10,0.0008,0.0,37.11,,中证500ETF,6.029,26.17,2025-03-26,7536.25,0.0,0.0,0.001,0.0007,0.0,-0.0012
10008529,50ETF购3月2800,0.0259,0.0031,13.6,53594.0,12382671.0,46881.0,2.8,27.0,5301.0,0.0228,0.0227,10,0.0259,0.0,16.11,0.0351,上证50ETF,2.74,19.39,2025-03-26,105.79,38.15,0.3606,2.544,0.2841,0.0731,-0.3721
10008925,科创50购3月1400,0.0054,0.0006,12.5,36136.0,2150107.0,21081.0,1.4,27.0,,0.0048,0.0046,10,0.0054,0.0,42.38,0.0048,科创50ETF,1.185,41.03,2025-03-26,219.44,17.95,0.0818,1.1168,0.0496,0.0071,-0.1346
10008528,50ETF购3月2750,0.0424,0.0046,12.17,99436.0,38610909.0,77613.0,2.75,27.0,4674.0,0.0378,0.0381,10,0.0424,0.0,15.14,0.0553,上证50ETF,2.74,19.39,2025-03-26,64.62,31.76,0.4915,2.7106,0.3027,0.0991,-0.4002
10008526,50ETF购3月2650,0.1048,0.0102,10.78,37824.0,36593176.0,22169.0,2.65,27.0,-931.0,0.0946,0.0968,10,0.0148,0.09,14.65,0.1156,上证50ETF,2.74,19.39,2025-03-26,26.15,19.56,0.7481,2.1684,0.2421,0.1484,-0.3326
10008932,50ETF购4月2600,0.167,0.0161,10.67,634.0,982976.0,398.0,2.6,55.0,,0.1509,0.1559,10,0.027,0.14,17.29,0.1735,上证50ETF,2.74,19.39,2025-04-23,16.41,12.72,0.7753,1.4402,0.3216,0.2993,-0.23
10008933,50ETF购4月2650,0.1262,0.012,10.51,1160.0,1401819.0,639.0,2.65,55.0,,0.1142,0.1175,10,0.0362,0.09,16.16,0.1381,上证50ETF,2.74,19.39,2025-04-23,21.71,15.05,0.6934,1.6871,0.3768,0.2703,-0.2623
10007857,50ETF购3月2646A,0.1076,0.01,10.25,2860.0,2850217.72,2716.0,2.646,27.0,-427.0,0.0976,0.1,10,0.0136,0.094,14.45,0.1185,上证50ETF,2.74,19.39,2025-03-26,25.46,19.28,0.757,2.1272,0.2375,0.15,-0.327
10007962,50ETF购3月2744A,0.0457,0.0042,10.12,12453.0,5244791.38,11491.0,2.744,27.0,429.0,0.0415,0.0409,10,0.0457,0.0,15.28,0.0582,上证50ETF,2.74,19.39,2025-03-26,59.96,30.44,0.5077,2.7107,0.3027,0.1023,-0.4008
10008527,50ETF购3月2700,0.069,0.0063,10.05,115457.0,72283574.0,61835.0,2.7,27.0,-2484.0,0.0627,0.0642,10,0.029,0.04,14.75,0.0822,上证50ETF,2.74,19.39,2025-03-26,39.71,24.85,0.6257,2.5756,0.2876,0.1252,-0.3859
10007961,50ETF购3月2695A,0.0716,0.0065,9.98,4268.0,2954709.78,4755.0,2.695,27.0,-255.0,0.0651,0.065,10,0.0266,0.045,14.5,0.0852,上证50ETF,2.74,19.39,2025-03-26,38.27,24.44,0.6387,2.5457,0.2843,0.1277,-0.3821
10008935,50ETF购4月2750,0.0667,0.006,9.88,9627.0,5854380.0,3277.0,2.75,55.0,,0.0607,0.0599,10,0.0667,0.0,16.06,0.081,上证50ETF,2.74,19.39,2025-04-23,41.08,20.83,0.5071,1.9168,0.4281,0.2008,-0.2884
10008313,500ETF沽6月6394A,0.6194,0.055,9.74,46.0,285732.05,1054.0,6.394,118.0,18.0,0.5644,0.5362,10,0.2544,0.365,30.54,0.5637,中证500ETF,6.029,26.17,2025-06-25,9.73,5.96,-0.6123,0.4222,1.3185,-1.3874,-0.4741
