代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10009778,科创板50沽3月1350,,,,,,,1.35,219.0,,,,10,0.0,0.192,0.0,,科创板50ETF,1.158,40.47,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009777,科创板50购3月1350,,,,,,,1.35,219.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.158,40.47,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009776,科创板50沽12月1350,,,,,,,1.35,128.0,,,,10,0.0,0.192,0.0,,科创板50ETF,1.158,40.47,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009775,科创板50购12月1350,,,,,,,1.35,128.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.158,40.47,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009774,科创板50沽8月1350,,,,,,,1.35,9.0,,,,10,0.0,0.192,0.0,,科创板50ETF,1.158,40.47,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009773,科创板50购8月1350,,,,,,,1.35,9.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.158,40.47,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009772,500ETF沽3月7750,,,,,,,7.75,219.0,,,,10,0.0,1.002,0.0,,中证500ETF,6.748,26.35,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009771,500ETF购3月7750,,,,,,,7.75,219.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.748,26.35,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009770,500ETF沽12月7750,,,,,,,7.75,128.0,,,,10,0.0,1.002,0.0,,中证500ETF,6.748,26.35,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009769,500ETF购12月7750,,,,,,,7.75,128.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.748,26.35,2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009768,500ETF沽9月7750,,,,,,,7.75,37.0,,,,10,0.0,1.002,0.0,,中证500ETF,6.748,26.35,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009767,500ETF购9月7750,,,,,,,7.75,37.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.748,26.35,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009766,500ETF沽8月7750,,,,,,,7.75,9.0,,,,10,0.0,1.002,0.0,,中证500ETF,6.748,26.35,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009765,500ETF购8月7750,,,,,,,7.75,9.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.748,26.35,2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009764,300ETF沽3月4700,,,,,,,4.7,219.0,,,,10,0.0,0.373,0.0,,沪深300ETF,4.327,23.26,2026-03-25,7.87,0.0,0.0,0.0,0.0,0.0,0.0
10009763,300ETF购3月4700,,,,,,,4.7,219.0,,,,10,0.0,0.0,0.0,,沪深300ETF,4.327,23.26,2026-03-25,44.56,0.0,0.0,0.0,0.0,0.0,0.0
10009762,300ETF沽12月4700,,,,,,,4.7,128.0,,,,10,0.0,0.373,0.0,,沪深300ETF,4.327,23.26,2025-12-24,8.53,0.0,0.0,0.0,0.0,0.0,0.0
10009761,300ETF购12月4700,,,,,,,4.7,128.0,,,,10,0.0,0.0,0.0,,沪深300ETF,4.327,23.26,2025-12-24,72.85,0.0,0.0,0.0,0.0,0.0,0.0
10009760,300ETF沽9月4700,,,,,,,4.7,37.0,,,,10,0.0,0.373,0.0,,沪深300ETF,4.327,23.26,2025-09-24,9.47,0.0,0.0,0.0,0.0,0.0,0.0
10009759,300ETF购9月4700,,,,,,,4.7,37.0,,,,10,0.0,0.0,0.0,,沪深300ETF,4.327,23.26,2025-09-24,386.34,0.0,0.0,0.0,0.0,0.0,0.0
10009758,300ETF沽8月4700,,,,,,,4.7,9.0,,,,10,0.071,0.373,0.0,,沪深300ETF,4.327,23.26,2025-08-27,9.75,0.0,0.0,0.0,0.0,0.0,0.0
10009757,300ETF购8月4700,,,,,,,4.7,9.0,,,,10,0.0021,0.0,0.0,,沪深300ETF,4.327,23.26,2025-08-27,2060.48,0.0,0.0,0.0,0.0,0.0,0.0
10009756,300ETF沽3月3700,,,,,,,3.7,219.0,,0.064,,10,0.064,0.0,0.0,,沪深300ETF,4.327,23.26,2026-03-25,78.67,0.0,0.0,0.0,0.0,0.0,0.0
10009755,300ETF购3月3700,,,,,,,3.7,219.0,,0.5281,,10,-0.0989,0.627,0.0,,沪深300ETF,4.327,23.26,2026-03-25,7.37,0.0,0.0,0.0,0.0,0.0,0.0
10009754,科创50沽3月1350,,,,,,,1.35,219.0,,0.2825,,10,0.1155,0.167,0.0,,科创50ETF,1.183,41.18,2026-03-25,4.59,0.0,0.0,0.0,0.0,0.0,0.0
10009753,科创50购3月1350,,,,,,,1.35,219.0,,0.0371,,10,0.0371,0.0,0.0,,科创50ETF,1.183,41.18,2026-03-25,26.17,0.0,0.0,0.0,0.0,0.0,0.0
10009752,科创50沽12月1350,,,,,,,1.35,128.0,,0.2305,,10,0.1001,0.167,0.0,,科创50ETF,1.183,41.18,2025-12-24,4.89,0.0,0.0,0.0,0.0,0.0,0.0
