代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10009418,科创板50沽7月1250,,,,,,,1.25,37.0,,,,10,0.0,0.255,0.0,,科创板50ETF,0.995,41.5,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009417,科创板50购7月1250,,,,,,,1.25,37.0,,,,10,0.0,0.0,0.0,,科创板50ETF,0.995,41.5,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009416,科创50沽7月1250,,,,,,,1.25,37.0,,0.2231,,10,0.0,0.229,0.0,,科创50ETF,1.021,42.15,2025-07-23,4.58,0.0,0.0,0.0,0.0,0.0,0.0
10009415,科创50购7月1250,,,,,,,1.25,37.0,,0.0021,,10,0.0,0.0,0.0,,科创50ETF,1.021,42.15,2025-07-23,486.19,0.0,0.0,0.0,0.0,0.0,0.0
10009414,300ETF沽7月4400,,,,,,,4.4,37.0,,0.4405,,10,0.0,0.41,0.0,,沪深300ETF,3.99,22.95,2025-07-23,9.06,0.0,0.0,0.0,0.0,0.0,0.0
10009413,300ETF购7月4400,,,,,,,4.4,37.0,,0.0048,,10,0.0,0.0,0.0,,沪深300ETF,3.99,22.95,2025-07-23,831.25,0.0,0.0,0.0,0.0,0.0,0.0
10009412,科创板50沽7月1200,,,,,,,1.2,37.0,,0.2005,,10,0.0,0.205,0.0,,科创板50ETF,0.995,41.5,2025-07-23,4.96,0.0,0.0,0.0,0.0,0.0,0.0
10009411,科创板50沽7月1150,,,,,,,1.15,37.0,,0.1522,,10,0.0,0.155,0.0,,科创板50ETF,0.995,41.5,2025-07-23,6.54,0.0,0.0,0.0,0.0,0.0,0.0
10009410,科创板50沽7月1100,,,,,,,1.1,37.0,,0.1061,,10,0.0,0.105,0.0,,科创板50ETF,0.995,41.5,2025-07-23,9.38,0.0,0.0,0.0,0.0,0.0,0.0
10009409,科创板50沽7月1050,,,,,,,1.05,37.0,,0.0637,,10,0.0,0.055,0.0,,科创板50ETF,0.995,41.5,2025-07-23,15.62,0.0,0.0,0.0,0.0,0.0,0.0
