代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10010014,500ETF沽3月8250,,,,,,,8.25,202.0,,,,10,0.0,1.471,0.0,,中证500ETF,6.779,26.51,2026-03-25,3.84,0.0,0.0,0.0,0.0,0.0,0.0
10010013,500ETF购3月8250,,,,,,,8.25,202.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.779,26.51,2026-03-25,67.12,0.0,0.0,0.0,0.0,0.0,0.0
10010012,500ETF沽12月8250,,,,,,,8.25,111.0,,,,10,0.0,1.471,0.0,,中证500ETF,6.779,26.51,2025-12-24,4.28,0.0,0.0,0.0,0.0,0.0,0.0
10010011,500ETF购12月8250,,,,,,,8.25,111.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.779,26.51,2025-12-24,131.63,0.0,0.0,0.0,0.0,0.0,0.0
10010010,500ETF沽10月8250,,,,,,,8.25,48.0,,,,10,0.0,1.471,0.0,,中证500ETF,6.779,26.51,2025-10-22,4.76,0.0,0.0,0.0,0.0,0.0,0.0
10010009,500ETF购10月8250,,,,,,,8.25,48.0,,,,10,0.0,0.0,0.0,,中证500ETF,6.779,26.51,2025-10-22,448.94,0.0,0.0,0.0,0.0,0.0,0.0
10010008,500ETF沽9月8250,,,,,,,8.25,20.0,,,,10,-0.0947,1.471,0.0,,中证500ETF,6.779,26.51,2025-09-24,4.93,0.0,0.0,0.0,0.0,0.0,0.0
10010007,500ETF购9月8250,,,,,,,8.25,20.0,,,,10,0.003,0.0,0.0,,中证500ETF,6.779,26.51,2025-09-24,2259.67,0.0,0.0,0.0,0.0,0.0,0.0
10010006,科创板50沽3月1600,,,,,,,1.6,202.0,,,,10,0.0,0.348,0.0,,科创板50ETF,1.252,42.32,2026-03-25,3.56,0.0,0.0,0.0,0.0,0.0,0.0
10010005,科创板50购3月1600,,,,,,,1.6,202.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.252,42.32,2026-03-25,17.91,0.0,0.0,0.0,0.0,0.0,0.0
10010004,科创板50沽12月1600,,,,,,,1.6,111.0,,,,10,0.0,0.348,0.0,,科创板50ETF,1.252,42.32,2025-12-24,3.75,0.0,0.0,0.0,0.0,0.0,0.0
10010003,科创板50购12月1600,,,,,,,1.6,111.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.252,42.32,2025-12-24,27.64,0.0,0.0,0.0,0.0,0.0,0.0
10010002,科创板50沽10月1600,,,,,,,1.6,48.0,,,,10,0.0,0.348,0.0,,科创板50ETF,1.252,42.32,2025-10-22,4.22,0.0,0.0,0.0,0.0,0.0,0.0
10010001,科创板50沽10月1550,,,,,,,1.55,48.0,,,,10,0.0,0.298,0.0,,科创板50ETF,1.252,42.32,2025-10-22,4.97,0.0,0.0,0.0,0.0,0.0,0.0
10010000,科创板50购10月1600,,,,,,,1.6,48.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.252,42.32,2025-10-22,60.19,0.0,0.0,0.0,0.0,0.0,0.0
10009999,科创板50购10月1550,,,,,,,1.55,48.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.252,42.32,2025-10-22,47.07,0.0,0.0,0.0,0.0,0.0,0.0
