日期,开盘,最高,最低,收盘,成交量,期权合约简称,成交量,Delta,Gamma,Theta,Vega,隐含波动率,最高价,最低价,交易代码,行权价,最新价,理论价值
2025-09-02,0.7331,0.7337,0.7056,0.7275,390962,50ETF购9月2400,91,1,0,-0.0958,0,0.0009,0.7337,0.7056,510050C2509M02400,2.4000,0.7275,0.7338
2025-09-02,0.6808,0.6888,0.6593,0.6709,643554,50ETF购9月2450,91,1,0,-0.0978,0,0.0009,0.6888,0.6593,510050C2509M02450,2.4500,0.6709,0.6839
2025-09-02,0.6257,0.6399,0.6075,0.6211,235039,50ETF购9月2500,58,1,0,-0.0998,0,0.0009,0.6399,0.6075,510050C2509M02500,2.5000,0.6211,0.634
2025-09-02,0.5782,0.5904,0.5547,0.5779,804046,50ETF购9月2550,128,1,0,-0.1018,0,0.0009,0.5904,0.5547,510050C2509M02550,2.5500,0.5779,0.5841
2025-09-02,0.5303,0.5449,0.5041,0.52,1861651,50ETF购9月2600,244,1,0,-0.1037,0,0.0009,0.5449,0.5041,510050C2509M02600,2.6000,0.5200,0.5343
2025-09-02,0.4818,0.4948,0.455,0.48,1491174,50ETF购9月2650,239,1,0,-0.1057,0,0.0009,0.4948,0.4550,510050C2509M02650,2.6500,0.4800,0.4844
2025-09-02,0.4199,0.4458,0.4053,0.4301,4086980,50ETF购9月2700,542,1,0,-0.1077,0,0.0009,0.4458,0.4053,510050C2509M02700,2.7000,0.4301,0.4345
2025-09-02,0.3728,0.3952,0.3553,0.3809,5084830,50ETF购9月2750,784,1,0.0001,-0.1097,0,0.0009,0.3952,0.3553,510050C2509M02750,2.7500,0.3809,0.3846
2025-09-02,0.3221,0.3456,0.3066,0.3323,22328614,50ETF购9月2800,2534,1,0.0016,-0.1118,0.0001,0.0009,0.3456,0.3066,510050C2509M02800,2.8000,0.3323,0.3347
2025-09-02,0.273,0.298,0.2581,0.2839,17503372,50ETF购9月2850,1836,0.9996,0.0156,-0.1147,0.0011,0.0009,0.2980,0.2581,510050C2509M02850,2.8500,0.2839,0.2849
