代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10010154,科创板50沽11月1700,,,,,,,1.7,62.0,,,,10,0.0,0.187,0.0,,科创板50ETF,1.513,33.86,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010153,科创板50沽11月1650,,,,,,,1.65,62.0,,,,10,0.0,0.137,0.0,,科创板50ETF,1.513,33.86,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010152,科创板50沽11月1600,,,,,,,1.6,62.0,,,,10,0.0,0.087,0.0,,科创板50ETF,1.513,33.86,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010151,科创板50沽11月1550,,,,,,,1.55,62.0,,,,10,0.0,0.037,0.0,,科创板50ETF,1.513,33.86,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010150,科创板50沽11月1500,,,,,,,1.5,62.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.513,33.86,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010149,科创板50沽11月1450,,,,,,,1.45,62.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.513,33.86,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010148,科创板50沽11月1400,,,,,,,1.4,62.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.513,33.86,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010147,科创板50沽11月1350,,,,,,,1.35,62.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.513,33.86,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010146,科创板50沽11月1300,,,,,,,1.3,62.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.513,33.86,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010145,科创板50购11月1700,,,,,,,1.7,62.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.513,33.86,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010144,科创板50购11月1650,,,,,,,1.65,62.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.513,33.86,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010143,科创板50购11月1600,,,,,,,1.6,62.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.513,33.86,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010142,科创板50购11月1550,,,,,,,1.55,62.0,,,,10,0.0,0.0,0.0,,科创板50ETF,1.513,33.86,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010141,科创板50购11月1500,,,,,,,1.5,62.0,,,,10,0.0,0.013,0.0,,科创板50ETF,1.513,33.86,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010140,科创板50购11月1450,,,,,,,1.45,62.0,,,,10,0.0,0.063,0.0,,科创板50ETF,1.513,33.86,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010139,科创板50购11月1400,,,,,,,1.4,62.0,,,,10,0.0,0.113,0.0,,科创板50ETF,1.513,33.86,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010138,科创板50购11月1350,,,,,,,1.35,62.0,,,,10,0.0,0.163,0.0,,科创板50ETF,1.513,33.86,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010137,科创板50购11月1300,,,,,,,1.3,62.0,,,,10,0.0,0.213,0.0,,科创板50ETF,1.513,33.86,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010136,科创50沽11月1750,,,,,,,1.75,62.0,,,,10,0.0,0.202,0.0,,科创50ETF,1.548,34.18,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010135,科创50沽11月1700,,,,,,,1.7,62.0,,,,10,0.0,0.152,0.0,,科创50ETF,1.548,34.18,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010134,科创50沽11月1650,,,,,,,1.65,62.0,,,,10,0.0,0.102,0.0,,科创50ETF,1.548,34.18,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010133,科创50沽11月1600,,,,,,,1.6,62.0,,,,10,0.0,0.052,0.0,,科创50ETF,1.548,34.18,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010132,科创50沽11月1550,,,,,,,1.55,62.0,,,,10,0.0,0.002,0.0,,科创50ETF,1.548,34.18,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010131,科创50沽11月1500,,,,,,,1.5,62.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.548,34.18,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010130,科创50沽11月1450,,,,,,,1.45,62.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.548,34.18,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010129,科创50沽11月1400,,,,,,,1.4,62.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.548,34.18,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010128,科创50沽11月1350,,,,,,,1.35,62.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.548,34.18,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010127,科创50购11月1750,,,,,,,1.75,62.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.548,34.18,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010126,科创50购11月1700,,,,,,,1.7,62.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.548,34.18,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010125,科创50购11月1650,,,,,,,1.65,62.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.548,34.18,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010124,科创50购11月1600,,,,,,,1.6,62.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.548,34.18,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010123,科创50购11月1550,,,,,,,1.55,62.0,,,,10,0.0,0.0,0.0,,科创50ETF,1.548,34.18,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010122,科创50购11月1500,,,,,,,1.5,62.0,,,,10,0.0,0.048,0.0,,科创50ETF,1.548,34.18,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010121,科创50购11月1450,,,,,,,1.45,62.0,,,,10,0.0,0.098,0.0,,科创50ETF,1.548,34.18,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010120,科创50购11月1400,,,,,,,1.4,62.0,,,,10,0.0,0.148,0.0,,科创50ETF,1.548,34.18,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010119,科创50购11月1350,,,,,,,1.35,62.0,,,,10,0.0,0.198,0.0,,科创50ETF,1.548,34.18,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010118,500ETF沽11月8500,,,,,,,8.5,62.0,,,,10,0.0,1.059,0.0,,中证500ETF,7.441,22.77,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010117,500ETF沽11月8250,,,,,,,8.25,62.0,,,,10,0.0,0.809,0.0,,中证500ETF,7.441,22.77,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010116,500ETF沽11月8000,,,,,,,8.0,62.0,,,,10,0.0,0.559,0.0,,中证500ETF,7.441,22.77,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010115,500ETF沽11月7750,,,,,,,7.75,62.0,,,,10,0.0,0.309,0.0,,中证500ETF,7.441,22.77,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010114,500ETF沽11月7500,,,,,,,7.5,62.0,,,,10,0.0,0.059,0.0,,中证500ETF,7.441,22.77,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010113,500ETF沽11月7250,,,,,,,7.25,62.0,,,,10,0.0,0.0,0.0,,中证500ETF,7.441,22.77,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010112,500ETF沽11月7000,,,,,,,7.0,62.0,,,,10,0.0,0.0,0.0,,中证500ETF,7.441,22.77,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010111,500ETF沽11月6750,,,,,,,6.75,62.0,,,,10,0.0,0.0,0.0,,中证500ETF,7.441,22.77,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010110,500ETF沽11月6500,,,,,,,6.5,62.0,,,,10,0.0,0.0,0.0,,中证500ETF,7.441,22.77,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010109,500ETF购11月8500,,,,,,,8.5,62.0,,,,10,0.0,0.0,0.0,,中证500ETF,7.441,22.77,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010108,500ETF购11月8250,,,,,,,8.25,62.0,,,,10,0.0,0.0,0.0,,中证500ETF,7.441,22.77,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010107,500ETF购11月8000,,,,,,,8.0,62.0,,,,10,0.0,0.0,0.0,,中证500ETF,7.441,22.77,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010106,500ETF购11月7750,,,,,,,7.75,62.0,,,,10,0.0,0.0,0.0,,中证500ETF,7.441,22.77,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010105,500ETF购11月7500,,,,,,,7.5,62.0,,,,10,0.0,0.0,0.0,,中证500ETF,7.441,22.77,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010104,500ETF购11月7250,,,,,,,7.25,62.0,,,,10,0.0,0.191,0.0,,中证500ETF,7.441,22.77,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010103,500ETF购11月7000,,,,,,,7.0,62.0,,,,10,0.0,0.441,0.0,,中证500ETF,7.441,22.77,2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
