代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10009756,300ETF沽3月3700,,,,,,,3.7,231.0,,,,10,0.0,0.0,0.0,,沪深300ETF,4.194,23.28,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009755,300ETF购3月3700,,,,,,,3.7,231.0,,,,10,0.0,0.494,0.0,,沪深300ETF,4.194,23.28,2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009754,科创50沽3月1350,,,,,,,1.35,231.0,,0.2862,,10,0.0492,0.237,0.0,,科创50ETF,1.113,41.16,2026-03-25,3.89,0.0,0.0,0.0,0.0,0.0,0.0
10009753,科创50购3月1350,,,,,,,1.35,231.0,,0.0541,,10,0.0541,0.0,0.0,,科创50ETF,1.113,41.16,2026-03-25,20.57,0.0,0.0,0.0,0.0,0.0,0.0
10009752,科创50沽12月1350,,,,,,,1.35,140.0,,0.2671,,10,0.0301,0.237,0.0,,科创50ETF,1.113,41.16,2025-12-24,4.17,0.0,0.0,0.0,0.0,0.0,0.0
10009751,科创50购12月1350,,,,,,,1.35,140.0,,0.0338,,10,0.0338,0.0,0.0,,科创50ETF,1.113,41.16,2025-12-24,32.93,0.0,0.0,0.0,0.0,0.0,0.0
10009750,科创50沽8月1350,,,,,,,1.35,21.0,,0.238,,10,0.0,0.237,0.0,,科创50ETF,1.113,41.16,2025-08-27,4.68,0.0,0.0,0.0,0.0,0.0,0.0
10009749,科创50购8月1350,,,,,,,1.35,21.0,,0.0018,,10,0.0,0.0,0.0,,科创50ETF,1.113,41.16,2025-08-27,618.33,0.0,0.0,0.0,0.0,0.0,0.0
10009748,500ETF沽3月7500,,,,,,,7.5,231.0,,1.5006,,10,0.4286,1.072,0.0,,中证500ETF,6.428,26.34,2026-03-25,4.28,0.0,0.0,0.0,0.0,0.0,0.0
10009747,500ETF购3月7500,,,,,,,7.5,231.0,,0.0762,,10,0.0762,0.0,0.0,,中证500ETF,6.428,26.34,2026-03-25,84.36,0.0,0.0,0.0,0.0,0.0,0.0
10009746,500ETF沽12月7500,,,,,,,7.5,140.0,,1.3628,,10,0.2908,1.072,0.0,,中证500ETF,6.428,26.34,2025-12-24,4.72,0.0,0.0,0.0,0.0,0.0,0.0
10009745,500ETF购12月7500,,,,,,,7.5,140.0,,0.0485,,10,0.0485,0.0,0.0,,中证500ETF,6.428,26.34,2025-12-24,132.54,0.0,0.0,0.0,0.0,0.0,0.0
