代码,名称,最新价,涨跌额,涨跌幅,成交量,成交额,持仓量,行权价,剩余日,日增,昨结,今开,市场标识,时间价值,内在价值,隐含波动率,理论价格,标的名称,标的最新价,标的近一年波动率,到期日,杠杆比率,实际杠杆比率,Delta,Gamma,Vega,Rho,Theta
10009114,科创50沽5月900,0.0002,0.0001,100.0,1047.0,2291.0,25488.0,0.9,8.0,-196.0,0.0001,0.0002,10,0.0002,0.0,40.63,0.0002,科创50ETF,1.048,42.22,2025-05-28,5240.0,50.83,-0.0097,0.3768,0.0043,-0.0002,-0.0367
10009315,50ETF购5月3000,0.0005,0.0002,66.67,3095.0,22266.0,10978.0,3.0,8.0,1265.0,0.0003,0.0003,10,0.0005,0.0,21.88,0.0003,上证50ETF,2.78,20.51,2025-05-28,5560.0,53.93,0.0097,0.2887,0.0113,0.0007,-0.0471
10009073,300ETF购5月4000,0.0281,0.0077,37.75,135934.0,36328005.0,89388.0,4.0,8.0,-8612.0,0.0204,0.0219,10,0.0251,0.003,10.35,0.0598,沪深300ETF,4.003,23.0,2025-05-28,142.46,73.93,0.519,2.7559,0.2505,0.0498,-1.1945
10009059,50ETF购5月2950,0.0011,0.0003,37.5,7574.0,94167.0,48050.0,2.95,8.0,1857.0,0.0008,0.0008,10,0.0011,0.0,20.31,0.0012,上证50ETF,2.78,20.51,2025-05-28,2527.27,87.44,0.0346,0.8545,0.0334,0.0023,-0.1399
10009190,500ETF沽5月4800,0.0004,0.0001,33.33,671.0,1861.0,7314.0,4.8,8.0,-327.0,0.0003,0.0006,10,0.0004,0.0,42.97,,中证500ETF,5.749,27.43,2025-05-28,14372.5,0.0,0.0,0.0002,0.0,0.0,-0.0002
10009057,50ETF购5月2850,0.0038,0.0009,31.03,39007.0,1712870.0,72455.0,2.85,8.0,2780.0,0.0029,0.0031,10,0.0038,0.0,13.67,0.0116,上证50ETF,2.78,20.51,2025-05-28,731.58,166.58,0.2277,3.3738,0.1318,0.0153,-0.556
10009075,300ETF购5月4200,0.0022,0.0005,29.41,9001.0,167555.0,39600.0,4.2,8.0,245.0,0.0017,0.0015,10,0.0022,0.0,17.97,0.0064,沪深300ETF,4.003,23.0,2025-05-28,1819.55,175.22,0.0963,1.1805,0.1073,0.0093,-0.5053
10008268,50ETF购6月2891A,0.0141,0.0031,28.18,1532.0,207120.68,5099.0,2.891,36.0,450.0,0.011,0.0112,10,0.0141,0.0,14.06,0.0322,上证50ETF,2.78,20.51,2025-06-25,197.16,57.61,0.2922,1.893,0.304,0.0791,-0.3175
10008284,300ETF购6月4200,0.0137,0.0028,25.69,10989.0,1495914.0,38660.0,4.2,36.0,-409.0,0.0109,0.0117,10,0.0137,0.0,13.94,0.0476,沪深300ETF,4.003,23.0,2025-06-25,292.19,80.0,0.2738,1.1357,0.4244,0.1063,-0.495
10009037,50ETF购6月3000,0.0055,0.0011,25.0,4754.0,270726.0,24935.0,3.0,36.0,994.0,0.0044,0.0047,10,0.0055,0.0,16.7,0.0118,上证50ETF,2.78,20.51,2025-06-25,505.45,67.02,0.1326,1.1821,0.1899,0.0362,-0.1965
10009056,50ETF购5月2800,0.0107,0.0021,24.42,129754.0,15746141.0,97723.0,2.8,8.0,-5428.0,0.0086,0.0088,10,0.0107,0.0,10.74,0.0271,上证50ETF,2.78,20.51,2025-05-28,259.81,109.67,0.4221,4.3722,0.1708,0.0283,-0.7249
10008549,50ETF购6月2900,0.0123,0.0024,24.24,14047.0,1755397.0,29798.0,2.9,36.0,3029.0,0.0099,0.0102,10,0.0123,0.0,14.01,0.0299,上证50ETF,2.78,20.51,2025-06-25,226.02,62.4,0.2761,1.8422,0.2959,0.0748,-0.3087
10009055,50ETF购5月2750,0.0364,0.0071,24.23,129936.0,49919359.0,60761.0,2.75,8.0,-12718.0,0.0293,0.0318,10,0.0064,0.03,9.57,0.0531,上证50ETF,2.78,20.51,2025-05-28,76.37,49.01,0.6417,4.1732,0.163,0.0427,-0.7002
10008548,50ETF购6月2850,0.0206,0.0039,23.35,17485.0,3540616.0,24283.0,2.85,36.0,-2396.0,0.0167,0.0169,10,0.0206,0.0,12.99,0.0448,上证50ETF,2.78,20.51,2025-06-25,134.95,50.12,0.3714,2.0832,0.3346,0.1001,-0.3511
10009072,300ETF购5月3900,0.1057,0.0199,23.19,59591.0,58925502.0,43632.0,3.9,8.0,-3602.0,0.0858,0.0901,10,0.0027,0.103,10.35,0.1236,沪深300ETF,4.003,23.0,2025-05-28,37.87,29.27,0.7729,2.0848,0.1895,0.0732,-0.9224
10009090,500ETF购5月5750,0.046,0.0085,22.67,300347.0,122627913.0,105731.0,5.75,8.0,-22750.0,0.0375,0.0392,10,0.046,0.0,12.65,0.0992,中证500ETF,5.749,27.43,2025-05-28,124.98,63.73,0.5099,1.6109,0.36,0.0698,-2.0389
10008283,300ETF购6月4100,0.0286,0.0052,22.22,19486.0,5376842.0,35743.0,4.1,36.0,-1826.0,0.0234,0.0242,10,0.0286,0.0,12.5,0.0781,沪深300ETF,4.003,23.0,2025-06-25,139.97,54.96,0.3927,1.3112,0.4899,0.1514,-0.5752
10008361,50ETF购6月3038A,0.005,0.0009,21.95,838.0,42977.34,13622.0,3.038,36.0,88.0,0.0041,0.0041,10,0.005,0.0,18.36,0.0079,上证50ETF,2.78,20.51,2025-06-25,556.0,53.15,0.0956,0.936,0.1503,0.0261,-0.1553
