日期,开盘,最高,最低,收盘,成交量,期权合约简称,成交量,Delta,Gamma,Theta,Vega,隐含波动率,最高价,最低价,交易代码,行权价,最新价,理论价值
2025-09-15,0.708,0.7188,0.708,0.7158,51286,50ETF购9月2400,36,1,0,-0.0959,0,0.5166,0.7188,0.7080,510050C2509M02400,2.4000,0.7158,0.6994
2025-09-15,0.6532,0.6672,0.6466,0.6466,243960,50ETF购9月2450,49,1,0,-0.0979,0,0.0007,0.6672,0.6466,510050C2509M02450,2.4500,0.6466,0.6494
2025-09-15,0.6009,0.62,0.5942,0.5942,122140,50ETF购9月2500,35,1,0,-0.0999,0,0.0007,0.6200,0.5942,510050C2509M02500,2.5000,0.5942,0.5995
2025-09-15,0.5663,0.5695,0.548,0.548,62842,50ETF购9月2550,23,1,0,-0.1019,0,0.0007,0.5695,0.5480,510050C2509M02550,2.5500,0.5480,0.5495
2025-09-15,0.5037,0.5196,0.4937,0.4965,4126181,50ETF购9月2600,498,1,0,-0.1039,0,0.0007,0.5196,0.4937,510050C2509M02600,2.6000,0.4965,0.4996
2025-09-15,0.4528,0.4688,0.4428,0.4483,1711687,50ETF购9月2650,350,1,0,-0.1059,0,0.0007,0.4688,0.4428,510050C2509M02650,2.6500,0.4483,0.4496
2025-09-15,0.4069,0.417,0.394,0.3968,197395,50ETF购9月2700,190,1,0,-0.1079,0,0.0007,0.4170,0.3940,510050C2509M02700,2.7000,0.3968,0.3997
2025-09-15,0.3595,0.3701,0.344,0.3488,4219893,50ETF购9月2750,1052,1,0,-0.1099,0,0.0007,0.3701,0.3440,510050C2509M02750,2.7500,0.3488,0.3497
2025-09-15,0.304,0.3199,0.293,0.2978,6281372,50ETF购9月2800,1343,1,0,-0.1119,0,0.0007,0.3199,0.2930,510050C2509M02800,2.8000,0.2978,0.2998
2025-09-15,0.2539,0.2699,0.2437,0.2488,6202204,50ETF购9月2850,866,1,0.0012,-0.114,0,0.0007,0.2699,0.2437,510050C2509M02850,2.8500,0.2488,0.2498
2025-09-15,0.2068,0.2208,0.194,0.1995,20346640,50ETF购9月2900,2311,0.9995,0.029,-0.1182,0.0009,0.0007,0.2208,0.1940,510050C2509M02900,2.9000,0.1995,0.1999
2025-09-15,0.156,0.1729,0.1455,0.1501,81724418,50ETF购9月2950,8274,0.9927,0.3192,-0.1428,0.0098,0.1336,0.1729,0.1455,510050C2509M02950,2.9500,0.1501,0.1501
2025-09-15,0.1115,0.1247,0.0991,0.1045,501949311,50ETF购9月3000,45426,0.9473,1.7031,-0.251,0.0523,0.1726,0.1247,0.0991,510050C2509M03000,3.0000,0.1045,0.1014
2025-09-15,0.0003,0.0003,0.0002,0.0002,248,50ETF沽9月2400,22,0,0,0,0,0.5166,0.0003,0.0002,510050P2509M02400,2.4000,0.0002,0
2025-09-15,0.0003,0.0003,0.0001,0.0002,1952,50ETF沽9月2450,177,0,0,0,0,0.5166,0.0003,0.0001,510050P2509M02450,2.4500,0.0002,0
2025-09-15,0.0004,0.0004,0.0002,0.0002,607,50ETF沽9月2500,47,0,0,0,0,0.5012,0.0004,0.0002,510050P2509M02500,2.5000,0.0002,0
2025-09-15,0.0004,0.0004,0.0002,0.0003,6329,50ETF沽9月2550,187,0,0,0,0,0.4773,0.0004,0.0002,510050P2509M02550,2.5500,0.0003,0
2025-09-15,0.0004,0.0004,0.0002,0.0002,992,50ETF沽9月2600,73,0,0,0,0,0.4161,0.0004,0.0002,510050P2509M02600,2.6000,0.0002,0
2025-09-15,0.0005,0.0006,0.0004,0.0005,7332,50ETF沽9月2650,279,-0,0,0,0,0.4161,0.0006,0.0004,510050P2509M02650,2.6500,0.0005,0
2025-09-15,0.0005,0.0007,0.0005,0.0006,35216,50ETF沽9月2700,770,-0,0,0,0,0.3792,0.0007,0.0005,510050P2509M02700,2.7000,0.0006,0
2025-09-15,0.0006,0.0007,0.0005,0.0005,28613,50ETF沽9月2750,584,-0,0,0,0,0.3267,0.0007,0.0005,510050P2509M02750,2.7500,0.0005,0
2025-09-15,0.0008,0.0009,0.0006,0.0007,64507,50ETF沽9月2800,1111,-0,0,0,0,0.2969,0.0009,0.0006,510050P2509M02800,2.8000,0.0007,0
2025-09-15,0.001,0.0012,0.0009,0.001,1315510,50ETF沽9月2850,4117,-0,0.0012,-0.0001,0,0.2657,0.0012,0.0009,510050P2509M02850,2.8500,0.0010,0
2025-09-15,0.0017,0.0018,0.0013,0.0015,4096571,50ETF沽9月2900,9076,-0.0005,0.029,-0.0023,0.0009,0.2339,0.0018,0.0013,510050P2509M02900,2.9000,0.0015,0
2025-09-15,0.0028,0.0033,0.002,0.0025,6041864,50ETF沽9月2950,8688,-0.0073,0.3192,-0.0249,0.0098,0.2035,0.0033,0.0020,510050P2509M02950,2.9500,0.0025,0.0002
2025-09-15,0.0068,0.0074,0.0042,0.0059,101031000,50ETF沽9月3000,40154,-0.0527,1.7031,-0.1311,0.0523,0.1867,0.0074,0.0042,510050P2509M03000,3.0000,0.0059,0.0014
2025-09-15,1.265,1.265,1.265,1.265,20,沪深300ETF购9月3542A,2,0,NAN,0,0,0,1.2650,1.2650,159919C2509M003600A,3.5420,1.2650,0
2025-09-15,1.181,1.181,1.181,1.181,6,沪深300ETF购9月3600,1,0,NAN,0,0,0,1.1810,1.1810,159919C2509M003600,3.6000,1.1810,0
2025-09-15,1.0536,1.0536,1.0527,1.0527,30,沪深300ETF购9月3739A,4,0,NAN,0,0,0,1.0536,1.0527,159919C2509M003800A,3.7390,1.0527,0
2025-09-15,0.875,0.895,0.875,0.895,320,沪深300ETF购9月3900,30,0,NAN,0,0,0,0.8950,0.8750,159919C2509M003900,3.9000,0.8950,0
2025-09-15,0.8499,0.85,0.8499,0.85,220,沪深300ETF购9月3936A,20,0,NAN,0,0,0,0.8500,0.8499,159919C2509M004000A,3.9360,0.8500,0
2025-09-15,0.7706,0.7735,0.7706,0.7735,20,沪深300ETF购9月4000,3,0,NAN,0,0,0,0.7735,0.7706,159919C2509M004000,4.0000,0.7735,0
2025-09-15,0.743,0.7703,0.7365,0.7419,4516,沪深300ETF购9月4034A,172,0,NAN,0,0,0,0.7703,0.7365,159919C2509M004100A,4.0340,0.7419,0
